Size,Repeat,Independent Chains,Time (ns)
16384,32,16,6.158988952636719
16384,32,16,4.7138214111328125
16384,32,16,5.45808219909668
16384,32,16,5.662540435791016
16384,32,16,5.571067810058594
16384,32,16,4.711631774902344
16384,32,16,5.970258712768555
16384,32,16,5.798578262329102
16384,32,16,5.515064239501953
16384,32,16,5.612392425537109
16384,32,16,4.856288909912109
16384,32,16,4.935188293457031
16384,32,16,5.695339202880859
16384,32,16,5.342266082763672
16384,32,16,5.4210205078125
16384,32,16,5.565299987792969
16384,32,16,5.131669998168945
16384,32,16,5.696208953857422
16384,32,16,5.957317352294922
16384,32,16,5.998106002807617
16384,32,16,4.280353546142578
16384,32,16,5.878377914428711
16384,32,16,5.149957656860352
16384,32,16,4.968297958374023
16384,32,16,4.254840850830078
16384,32,16,6.582658767700195
16384,32,16,5.342836380004883
16384,32,16,5.597812652587891
16384,32,16,5.696998596191406
16384,32,16,5.370361328125
16384,32,16,5.694999694824219
16384,32,16,5.017213821411133
16384,32,16,5.014387130737305
16384,32,16,6.099739074707031
16384,32,16,5.494060516357422
16384,32,16,5.205514907836914
16384,32,16,5.63255500793457
16384,32,16,5.04222297668457
16384,32,16,4.580696105957031
16384,32,16,5.556510925292969
16384,32,16,5.339530944824219
16384,32,16,4.795721054077148
16384,32,16,5.276203155517578
16384,32,16,5.718503952026367
16384,32,16,6.133119583129883
16384,32,16,5.668972015380859
16384,32,16,4.499794006347656
16384,32,16,5.67340087890625
16384,32,16,5.289606094360352
16384,64,1,0.3334007263183594
16384,64,1,0.2927742004394531
16384,64,1,0.2995309829711914
16384,64,1,0.33187389373779297
16384,64,1,0.33037757873535156
16384,64,1,0.23948001861572266
16384,64,1,0.3091745376586914
16384,64,1,0.3159351348876953
16384,64,1,0.2925453186035156
16384,64,1,0.33014583587646484
16384,64,1,0.33188724517822266
16384,64,1,0.3431100845336914
16384,64,1,0.30146217346191406
16384,64,1,0.2312154769897461
16384,64,1,0.2865571975708008
16384,64,1,0.2955312728881836
16384,64,1,0.23172855377197266
16384,64,1,0.3108701705932617
16384,64,1,0.23627471923828125
16384,64,1,0.3291816711425781
16384,64,1,0.28832244873046875
16384,64,1,0.2394542694091797
16384,64,1,0.3309059143066406
16384,64,1,0.268798828125
16384,64,1,0.3116168975830078
16384,64,1,0.3317556381225586
16384,64,1,0.29895591735839844
16384,64,1,0.30397987365722656
16384,64,1,0.3112030029296875
16384,64,1,0.30562400817871094
16384,64,1,0.31745338439941406
16384,64,1,0.31646728515625
16384,64,1,0.3326406478881836
16384,64,1,0.2997589111328125
16384,64,1,0.2876710891723633
16384,64,1,0.3281393051147461
16384,64,1,0.2319316864013672
16384,64,1,0.3359556198120117
16384,64,1,0.23226547241210938
16384,64,1,0.3130226135253906
16384,64,1,0.29918479919433594
16384,64,1,0.30872440338134766
16384,64,1,0.28627967834472656
16384,64,1,0.28023624420166016
16384,64,1,0.30159759521484375
16384,64,1,0.2611570358276367
16384,64,1,0.3295259475708008
16384,64,1,0.3073720932006836
16384,64,1,0.3087491989135742
16384,64,1,0.3340272903442383
16384,64,2,0.5751113891601562
16384,64,2,0.3500347137451172
16384,64,2,0.565159797668457
16384,64,2,0.47991943359375
16384,64,2,0.3908367156982422
16384,64,2,0.5652217864990234
16384,64,2,0.37996959686279297
16384,64,2,0.43801403045654297
