Size,Single Eval per Kernel,Double Eval per Kernel,Repeat,Dummy Time (ns),Compute Time Out of Order (ns)
8388608,0,64,64,0.10833577997982502,6.49500560387969
8388608,0,64,64,0.10805567353963852,6.494294440373778
8388608,0,64,64,0.10797230154275894,6.496721800416708
8388608,0,64,64,0.10792185738682747,6.496553100645542
8388608,0,64,64,0.10833553224802017,6.493456499651074
8388608,0,64,64,0.10788597166538239,6.493115177378058
8388608,0,64,64,0.10788356326520443,6.493163514882326
8388608,0,64,64,0.10805307142436504,6.496962044388056
8388608,0,64,64,0.10833060368895531,6.495205597952008
8388608,0,64,64,0.10789928399026394,6.495104786008596
8388608,0,64,64,0.10789529420435429,6.4944293443113565
8388608,0,64,64,0.10807929746806622,6.495068589225411
8388608,0,64,64,0.10806128196418285,6.494424089789391
8388608,0,64,64,0.10800893791019917,6.495013531297445
8388608,0,64,64,0.10828987322747707,6.496158787980676
8388608,0,64,64,0.10839428752660751,6.494489034637809
8388608,0,64,64,0.10831483453512192,6.495103539898992
8388608,0,64,64,0.1078928355127573,6.495921334251761
8388608,0,64,64,0.10800409875810146,6.494897721335292
8388608,0,64,64,0.10820792242884636,6.496669098734856
8388608,0,64,64,0.1080575305968523,6.496954802423716
8388608,0,64,64,0.1078857071697712,6.49301378801465
8388608,0,64,64,0.10837565176188946,6.496597183868289
8388608,0,128,64,0.10819750837981701,12.819099785760045
8388608,0,128,64,0.1079078707844019,12.827012356370687
8388608,0,128,64,0.10803387314081192,12.821106035262346
8388608,0,128,64,0.10829509235918522,12.821789855137467
8388608,0,128,64,0.10829194262623787,12.821195878088474
8388608,0,128,64,0.10819470696151257,12.81914141215384
8388608,0,128,64,0.10788815096020699,12.819036573171616
8388608,0,128,64,0.1079025361686945,12.818868776783347
8388608,0,128,64,0.1078941561281681,12.81901285983622
8388608,0,128,64,0.10788598284125328,12.819032980129123
8388608,0,128,64,0.10790347307920456,12.819086777046323
8388608,0,128,64,0.10822978429496288,12.819370513781905
8388608,0,128,64,0.10788548737764359,12.823598615825176
8388608,0,128,64,0.10789955779910088,12.818911083042622
8388608,0,128,64,0.10949863120913506,12.81905764900148
8388608,0,128,64,0.10788841359317303,12.819068824872375
8388608,0,128,64,0.10789289139211178,12.819208033382893
8388608,0,128,64,0.10789451189339161,12.819724954664707
8388608,0,128,64,0.10803705081343651,12.821108758449554
8388608,0,128,64,0.10820754617452621,12.820781635120511
8388608,0,128,64,0.10801935568451881,12.823062708601356
8388608,0,128,64,0.10801985301077366,12.821122251451015
8388608,0,128,64,0.10791060514748096,12.822435058653355
8388608,0,128,64,0.10818474180996418,12.819308647885919
8388608,0,128,64,0.10800343006849289,12.82115526497364
8388608,0,128,64,0.10970370098948479,12.821732515469193
8388608,0,128,64,0.10818267986178398,12.820675766095519
8388608,0,128,64,0.1098883431404829,12.818893902003765
8388608,0,128,64,0.1078911554068327,12.819935884326696
8388608,0,128,64,0.1096769068390131,12.822419250383973
8388608,0,128,64,0.10788958705961704,12.820053569972515
8388608,0,128,64,0.10822378471493721,12.82023330964148
8388608,0,128,64,0.10802187398076057,12.82133337110281
8388608,0,128,64,0.10832681320607662,12.821050325408578
8388608,0,128,64,0.10790635086596012,12.821293279528618
8388608,0,128,64,0.10790280438959599,12.824857821688056
8388608,0,128,64,0.10789638571441174,12.820251384750009
8388608,0,128,64,0.10790305770933628,12.819163212552667
8388608,0,128,64,0.10789386369287968,12.817607002332807
8388608,0,128,64,0.10790538042783737,12.818840084597468
8388608,64,0,64,0.1078860554844141,1.860370509326458
8388608,64,0,64,0.10788876749575138,1.8602702226489782
8388608,64,0,64,0.1079482864588499,1.8603697400540113
8388608,64,0,64,0.10789350420236588,1.8603357691317797
8388608,64,0,64,0.10791163519024849,1.8603261709213257
8388608,64,0,64,0.10820702463388443,1.8605074230581522
8388608,64,0,64,0.1079000998288393,1.860279981046915
8388608,64,0,64,0.10788259282708168,1.8608700837939978
8388608,64,0,64,0.10788748227059841,1.8602777235209942
8388608,64,0,64,0.10792635008692741,1.860476516187191
8388608,64,0,64,0.10950272902846336,1.8601751327514648
8388608,64,0,64,0.10789341852068901,1.8602758068591356
8388608,64,0,64,0.10821877792477608,1.8602387756109238
8388608,64,0,64,0.10805317014455795,1.8609717078506947
8388608,64,0,64,0.10811750777065754,1.8603046648204327
8388608,64,0,64,0.10806136392056942,1.8612571023404598
8388608,64,0,64,0.10790480859577656,1.8603513538837433
8388608,64,0,64,0.10821659676730633,1.8605568390339613
8388608,64,0,64,0.10805164836347103,1.8609572649002075
8388608,64,0,64,0.10789955593645573,1.860189015045762
8388608,64,0,64,0.10790158435702324,1.8603048622608185
8388608,64,0,64,0.10790462419390678,1.8609195984899998
8388608,64,0,64,0.10804513655602932,1.860776498913765
8388608,64,0,64,0.10802031308412552,1.860817078500986
8388608,64,0,64,0.10787790641188622,1.860595477744937
8388608,64,0,64,0.10790390521287918,1.8607363663613796
8388608,64,0,64,0.10832546837627888,1.8588152974843979
8388608,64,0,64,0.1079028956592083,1.8608047235757113
8388608,64,0,64,0.10805360227823257,1.8607719633728266
8388608,64,0,64,0.10788889415562153,1.8604719322174788
8388608,64,0,64,0.1081816740334034,1.8608044628053904
8388608,64,0,64,0.1078912578523159,1.8605701513588428
8388608,64,0,64,0.10825773887336254,1.8605932872742414
8388608,64,0,64,0.10790942795574665,1.8604757692664862
8388608,64,0,64,0.10962956957519054,1.8608150817453861
8388608,64,0,64,0.10788686946034431,1.8602715656161308
8388608,64,0,64,0.10789934359490871,1.860287943854928
8388608,64,0,64,0.10982876271009445,1.8601375259459019
8388608,64,0,64,0.10789898224174976,1.8603235110640526
8388608,64,0,64,0.1083782073110342,1.8610596749931574
8388608,64,16,64,0.10789438337087631,3.446370789781213
8388608,64,16,64,0.10972869955003262,3.4446614179760218
8388608,64,16,64,0.10787766240537167,3.446280164644122
8388608,64,16,64,0.10805607959628105,3.4474514070898294
8388608,64,16,64,0.10804806649684906,3.4474354702979326
8388608,64,16,64,0.10802343674004078,3.447361959144473
8388608,64,16,64,0.10949962213635445,3.444622842594981
8388608,64,16,64,0.10803983546793461,3.4473516549915075
8388608,64,16,64,0.10787863284349442,3.4462411031126976
8388608,64,16,64,0.10960683412849903,3.445714907720685
8388608,64,16,64,0.10788898728787899,3.44620193913579
8388608,64,16,64,0.10790507309138775,3.4463230557739735
8388608,64,16,64,0.10792583040893078,3.4462062753736973
8388608,64,16,64,0.10789385996758938,3.4462798181921244
8388608,64,16,64,0.10805790312588215,3.445818353444338
8388608,64,16,64,0.10791852325201035,3.446447316557169
8388608,64,16,64,0.10795419663190842,3.4467557035386562
8388608,64,16,64,0.10804498009383678,3.4457728378474712
8388608,64,16,64,0.10791599377989769,3.4468886628746986
8388608,64,16,64,0.1083014253526926,3.447406070306897
8388608,64,16,64,0.10837224125862122,3.4474262464791536
8388608,64,16,64,0.10822024941444397,3.446328017860651
8388608,64,16,64,0.10821030847728252,3.4462529737502337
8388608,64,16,64,0.10806060023605824,3.4473707750439644
8388608,64,16,64,0.10789864510297775,3.446925325319171
8388608,64,16,64,0.10788863897323608,3.4468472376465797
8388608,64,16,64,0.10789250582456589,3.44625236839056
8388608,64,16,64,0.1078795213252306,3.444610897451639
8388608,64,16,64,0.10788986831903458,3.4469662196934223
8388608,64,16,64,0.1096743531525135,3.445540338754654
8388608,64,16,64,0.10801077634096146,3.4470583833754063
8388608,64,16,64,0.10797634348273277,3.446887718513608
8388608,64,16,64,0.10787605121731758,3.44689360819757
8388608,64,16,64,0.10789287649095058,3.446288764476776
8388608,64,16,64,0.1078875157982111,3.4466268606483936
8388608,64,16,64,0.1078880000859499,3.446130184456706
8388608,64,16,64,0.10804516077041626,3.4473113007843494
8388608,64,16,64,0.10822422616183758,3.4473279397934675
8388608,64,16,64,0.10806867480278015,3.447328746318817
8388608,64,16,64,0.10788187943398952,3.446240110322833
8388608,64,32,64,0.10789458453655243,5.050698118284345
8388608,64,32,64,0.10953724943101406,5.048939602449536
8388608,64,32,64,0.10820865258574486,5.050663141533732
8388608,64,32,64,0.10787966661155224,5.050612876191735
8388608,64,32,64,0.10788433253765106,5.050610933452845
8388608,64,32,64,0.10790103487670422,5.050522916018963
8388608,64,32,64,0.10794565454125404,5.0488773211836815
8388608,64,32,64,0.1078889612108469,5.050295112654567
8388608,64,32,64,0.10789494588971138,5.050474526360631
8388608,64,32,64,0.10951559245586395,5.048902222886682
8388608,64,32,64,0.10792110301554203,5.050609741359949
8388608,64,32,64,0.10789148136973381,5.050558388233185
8388608,64,32,64,0.10804837383329868,5.050604613497853
8388608,64,32,64,0.1078895665705204,5.050598401576281
8388608,64,32,64,0.10804694704711437,5.050635252147913
8388608,64,32,64,0.10799611732363701,5.05219236575067
8388608,64,32,64,0.10800394788384438,5.0522292368113995
8388608,64,32,64,0.1080418061465025,5.050522858276963
8388608,64,32,64,0.10804267227649689,5.052150094881654
8388608,64,32,64,0.10796135663986206,5.051453920081258
8388608,64,32,64,0.1078905537724495,5.051544642075896
8388608,64,32,64,0.10791182518005371,5.050625417381525
8388608,64,32,64,0.10819333605468273,5.050572445616126
8388608,64,32,64,0.10951127111911774,5.04983526840806
8388608,64,32,64,0.10789663530886173,5.050588171929121
8388608,64,32,64,0.1080242358148098,5.05157607793808
8388608,64,32,64,0.10804549604654312,5.052228093147278
8388608,64,32,64,0.10806278139352798,5.05014668032527
8388608,64,32,64,0.10804873146116734,5.051893664523959
8388608,64,32,64,0.10800010152161121,5.0505105797201395
8388608,64,32,64,0.10804778151214123,5.052207266911864
8388608,64,32,64,0.10830962285399437,5.052102232351899
8388608,64,32,64,0.10950501821935177,5.049882858991623
8388608,64,32,64,0.1083811093121767,5.052254827693105
8388608,64,32,64,0.10799633711576462,5.050781633704901
8388608,64,32,64,0.1081038098782301,5.05060519464314
8388608,64,32,64,0.10789952799677849,5.050592012703419
8388608,64,32,64,0.10789523273706436,5.050603069365025
8388608,64,32,64,0.1078963577747345,5.050484020262957
8388608,64,32,64,0.10789049230515957,5.050469329580665
8388608,64,64,64,0.10788678750395775,8.23917463235557
8388608,64,64,64,0.10820126719772816,8.237450435757637
8388608,64,64,64,0.10805843211710453,8.239345218986273
8388608,64,64,64,0.10958695225417614,8.239247346296906
8388608,64,64,64,0.10823627561330795,8.23907545208931
8388608,64,64,64,0.10961131937801838,8.239405795931816
8388608,64,64,64,0.10804280638694763,8.240866774693131
8388608,64,64,64,0.10804909653961658,8.240890625864267
8388608,64,64,64,0.10790597833693027,8.23744790814817
8388608,64,64,64,0.1078973338007927,8.237403500825167
8388608,64,64,64,0.10791411809623241,8.23920751363039
8388608,64,64,64,0.10791409388184547,8.237525835633278
8388608,64,64,64,0.10820235125720501,8.237469010055065
8388608,64,64,64,0.10835226625204086,8.241022478789091
8388608,64,64,64,0.10789931751787663,8.237720618024468
8388608,64,64,64,0.10789060220122337,8.240317659452558
8388608,64,64,64,0.10795551538467407,8.240296624600887
8388608,64,64,64,0.10806427337229252,8.239388510584831
8388608,64,64,64,0.10961343161761761,8.239354565739632
8388608,64,64,64,0.10791593790054321,8.240292828530073
8388608,64,64,64,0.1083768792450428,8.239341778680682
8388608,64,64,64,0.10803228802978992,8.239356065168977
8388608,64,64,64,0.1082066111266613,8.239242997020483
8388608,64,64,64,0.10791942663490772,8.238492162898183
8388608,64,64,64,0.10790110751986504,8.239277373999357
8388608,64,64,64,0.10805610381066799,8.238446656614542
8388608,64,64,64,0.10790206119418144,8.240445056930184
8388608,64,64,64,0.1079008411616087,8.237612668424845
8388608,64,64,64,0.10822355002164841,8.240528447553515
8388608,64,64,64,0.10824565030634403,8.240087412297726
8388608,64,64,64,0.10800135508179665,8.240738850086927
8388608,64,64,64,0.10788800194859505,8.240458777174354
8388608,64,64,64,0.1082712933421135,8.239198150113225
8388608,64,64,64,0.10789414308965206,8.239094957709312
8388608,64,64,64,0.10830777138471603,8.240927210077643
8388608,64,64,64,0.10790130496025085,8.239348322153091
8388608,64,64,64,0.10832526907324791,8.240358252078295
8388608,64,64,64,0.10833051800727844,8.241456979885697
8388608,64,64,64,0.10802128165960312,8.240976518020034
8388608,64,64,64,0.10791981033980846,8.241965305060148
8388608,64,128,64,0.10823619738221169,14.568763542920351
8388608,64,128,64,0.10789825022220612,14.5686543174088
8388608,64,128,64,0.10788783803582191,14.56876577064395
8388608,64,128,64,0.10789653845131397,14.568223984912038
8388608,64,128,64,0.10825908742845058,14.568141218274832
8388608,64,128,64,0.10803365334868431,14.57111913524568
8388608,64,128,64,0.10831213183701038,14.571431953459978
8388608,64,128,64,0.10805941745638847,14.570751229301095
8388608,64,128,64,0.10812355577945709,14.568954741582274
8388608,64,128,64,0.1083343606442213,14.570930944755673
8388608,64,128,64,0.10789346508681774,14.57114690169692
8388608,64,128,64,0.10789245180785656,14.569473365321755
8388608,64,128,64,0.10800259560346603,14.571003207936883
8388608,64,128,64,0.10979468002915382,14.566944127902389
8388608,64,128,64,0.10802995972335339,14.577077055349946
8388608,64,128,64,0.10789728909730911,14.569683942943811
8388608,64,128,64,0.10801261849701405,14.57392823509872
8388608,64,128,64,0.10791262984275818,14.570799482986331
8388608,64,128,64,0.10804609209299088,14.571255197748542
8388608,64,128,64,0.10790016315877438,14.57085782662034
8388608,64,128,64,0.10806630551815033,14.572832008823752
8388608,64,128,64,0.10803938843309879,14.570003513246775
8388608,64,128,64,0.10955510474741459,14.56683736294508
8388608,64,128,64,0.10789118520915508,14.569839971140027
8388608,64,128,64,0.10822186432778835,14.570647187530994
8388608,64,128,64,0.10799176804721355,14.570322254672647
8388608,64,128,64,0.10838384367525578,14.569347027689219
8388608,64,128,64,0.10804149694740772,14.57062815129757
8388608,64,128,64,0.10990387201309204,14.56845499202609
8388608,64,128,64,0.10800870507955551,14.571050576865673
8388608,64,128,64,0.1094895750284195,14.567124327644706
8388608,64,128,64,0.10803532600402832,14.571061488240957
8388608,64,128,64,0.1083159651607275,14.57121392711997
8388608,64,128,64,0.10789368487894535,14.570685824379325
8388608,64,128,64,0.1082119345664978,14.570929044857621
8388608,64,128,64,0.10806584730744362,14.570859486237168
8388608,64,128,64,0.10805922374129295,14.571070905774832
8388608,64,128,64,0.10789709351956844,14.567848624661565
8388608,64,128,64,0.10802347026765347,14.571024427190423
8388608,64,128,64,0.10804273188114166,14.571001384407282
8388608,128,0,64,0.10789273120462894,3.5652270186692476
8388608,128,0,64,0.1078970618546009,3.5650564059615135
8388608,128,0,64,0.10823866538703442,3.5651773307472467
8388608,128,0,64,0.10790307074785233,3.565014051273465
8388608,128,0,64,0.10788078047335148,3.5650947596877813
8388608,128,0,64,0.10789905674755573,3.5651275534182787
8388608,128,0,64,0.10790358111262321,3.56521013751626
8388608,128,0,64,0.1080743819475174,3.5664034578949213
8388608,128,0,64,0.10807095840573311,3.5662584342062473
8388608,128,0,64,0.1080411970615387,3.5664498023688793
8388608,128,0,64,0.10794763080775738,3.565125884488225
8388608,128,0,64,0.10788912139832973,3.565123802050948
8388608,128,0,64,0.10790440253913403,3.5650605019181967
8388608,128,0,64,0.10805193707346916,3.5663931481540203
8388608,128,0,64,0.10821556486189365,3.565112890675664
8388608,128,0,64,0.1082128006964922,3.5650910548865795
8388608,128,0,64,0.10804242826998234,3.5659164413809776
8388608,128,0,64,0.1080437321215868,3.566352354362607
8388608,128,0,64,0.10820774920284748,3.565077254548669
8388608,128,0,64,0.10803484730422497,3.5664174761623144
8388608,128,0,64,0.1078958548605442,3.5651363860815763
8388608,128,0,64,0.10807198844850063,3.56634390167892
8388608,128,0,64,0.10789389535784721,3.5647840946912766
8388608,128,0,64,0.10790114849805832,3.5649300776422024
8388608,128,0,64,0.10789943672716618,3.565987391397357
8388608,128,0,64,0.10800200700759888,3.5662567149847746
8388608,128,0,64,0.10800122655928135,3.566421966999769
8388608,128,0,64,0.10820525139570236,3.565079230815172
8388608,128,0,64,0.10832150094211102,3.566144309937954
8388608,128,0,64,0.10834141448140144,3.5662015695124865
8388608,128,0,64,0.10799768567085266,3.5660936385393143
8388608,128,0,64,0.10822087153792381,3.565912129357457
8388608,128,0,64,0.1079727541655302,3.566090004518628
8388608,128,0,64,0.10787698067724705,3.565095106139779
8388608,128,0,64,0.10788251645863056,3.565335102379322
8388608,128,0,64,0.10822499915957451,3.5650413297116756
8388608,128,0,64,0.10788534954190254,3.565267777070403
8388608,128,0,64,0.10789114981889725,3.565254071727395
8388608,128,0,64,0.10789988376200199,3.5651418287307024
8388608,128,0,64,0.10803579911589622,3.5663441829383373
8388608,128,16,64,0.10788816213607788,5.123384343460202
8388608,128,16,64,0.10788130946457386,5.123411845415831
8388608,128,16,64,0.10801413655281067,5.12474113330245
8388608,128,16,64,0.1082497239112854,5.125006487593055
8388608,128,16,64,0.10819804854691029,5.123350670561194
8388608,128,16,64,0.10789483971893787,5.123413356021047
8388608,128,16,64,0.10799737088382244,5.124947918578982
8388608,128,16,64,0.10788663476705551,5.123363042250276
8388608,128,16,64,0.10788442753255367,5.124932365491986
8388608,128,16,64,0.10803255811333656,5.124930165708065
8388608,128,16,64,0.10821842215955257,5.123344814404845
8388608,128,16,64,0.10789423435926437,5.123408587649465
8388608,128,16,64,0.10805361345410347,5.123212683945894
8388608,128,16,64,0.10799414850771427,5.124905802309513
8388608,128,16,64,0.10789630562067032,5.121597735211253
8388608,128,16,64,0.10804568231105804,5.125074388459325
8388608,128,16,64,0.10789824463427067,5.124576583504677
8388608,128,16,64,0.10806986317038536,5.125039087608457
8388608,128,16,64,0.10794447362422943,5.124189974740148
8388608,128,16,64,0.10799565725028515,5.124942738562822
8388608,128,16,64,0.10839546285569668,5.124912293627858
8388608,128,16,64,0.10804737731814384,5.125074114650488
8388608,128,16,64,0.10835948586463928,5.124829770997167
8388608,128,16,64,0.1080747302621603,5.12501011043787
8388608,128,16,64,0.10805900394916534,5.12500892020762
8388608,128,16,64,0.10795039124786854,5.121714770793915
8388608,128,16,64,0.10788308084011078,5.124261651188135
8388608,128,16,64,0.10791143029928207,5.122809674590826
8388608,128,16,64,0.10802775248885155,5.1248733792454
8388608,128,16,64,0.10805508680641651,5.122931068763137
8388608,128,16,64,0.10821461491286755,5.124342439696193
8388608,128,16,64,0.10789665579795837,5.122982710599899
8388608,128,16,64,0.1080228928476572,5.124948998913169
8388608,128,16,64,0.10807020030915737,5.123253082856536
8388608,128,16,64,0.10788107104599476,5.124174764379859
8388608,128,16,64,0.10788359493017197,5.123354323208332
8388608,128,16,64,0.10813608206808567,5.121483875438571
8388608,128,16,64,0.10830803401768208,5.124976607039571
8388608,128,16,64,0.10819149203598499,5.124802004545927
8388608,128,16,64,0.10800632834434509,5.12504674680531
8388608,128,32,64,0.1078892219811678,6.712551197037101
8388608,128,32,64,0.10949036478996277,6.7067579329013824
8388608,128,32,64,0.10801617614924908,6.710288213565946
8388608,128,32,64,0.10791048593819141,6.708339601755142
8388608,128,32,64,0.10788151249289513,6.708414485678077
8388608,128,32,64,0.10820316895842552,6.706708550453186
8388608,128,32,64,0.10836383514106274,6.7102816086262465
8388608,128,32,64,0.10788497887551785,6.70841876603663
8388608,128,32,64,0.1078997403383255,6.708318619057536
8388608,128,32,64,0.10990788601338863,6.708440748974681
8388608,128,32,64,0.10803678818047047,6.710237819701433
8388608,128,32,64,0.10822628065943718,6.708270335569978
8388608,128,32,64,0.10820715501904488,6.706510156393051
8388608,128,32,64,0.10800465941429138,6.711639786139131
8388608,128,32,64,0.10831458680331707,6.708703698590398
8388608,128,32,64,0.10800826922059059,6.710294395685196
8388608,128,32,64,0.10836196877062321,6.710317986086011
8388608,128,32,64,0.10788911022245884,6.707979463040829
8388608,128,32,64,0.1078863125294447,6.70942622423172
8388608,128,32,64,0.10794758796691895,6.709513133391738
8388608,128,32,64,0.10796462558209896,6.709630366414785
8388608,128,32,64,0.109498156234622,6.706729706376791
8388608,128,32,64,0.10789069347083569,6.708419339731336
8388608,128,32,64,0.10949891246855259,6.7078866977244616
8388608,128,32,64,0.10802693292498589,6.71034630574286
8388608,128,32,64,0.10823923163115978,6.707840455695987
8388608,128,32,64,0.10801404342055321,6.709692377597094
8388608,128,32,64,0.10807066410779953,6.708143852651119
8388608,128,32,64,0.1079054456204176,6.709551176056266
8388608,128,32,64,0.10835232771933079,6.708003202453256
8388608,128,32,64,0.10794223845005035,6.70954561047256
8388608,128,32,64,0.10819423571228981,6.707373345270753
8388608,128,32,64,0.10924116149544716,6.7086159363389015
8388608,128,32,64,0.10789241641759872,6.7066198866814375
8388608,128,32,64,0.10808800347149372,6.711025444790721
8388608,128,32,64,0.10819813050329685,6.708339858800173
8388608,128,32,64,0.10789662972092628,6.706617549061775
8388608,128,32,64,0.10788784176111221,6.708428841084242
8388608,128,32,64,0.10789570771157742,6.706651156768203
8388608,128,32,64,0.10790577903389931,6.707445897161961
8388608,128,64,64,0.10813641920685768,9.916740261018276
8388608,128,64,64,0.10821813344955444,9.91664781048894
8388608,128,64,64,0.10789191722869873,9.918594609946012
8388608,128,64,64,0.10831757262349129,9.916819466277957
8388608,128,64,64,0.10803060978651047,9.920407826080918
8388608,128,64,64,0.10789230465888977,9.916679996997118
8388608,128,64,64,0.10790985263884068,9.918372966349125
8388608,128,64,64,0.10789472796022892,9.916660163551569
8388608,128,64,64,0.1078845877200365,9.919176023453474
8388608,128,64,64,0.10788588225841522,9.916710894554853
8388608,128,64,64,0.10792302154004574,9.919353583827615
8388608,128,64,64,0.1078818179666996,9.919545600190759
8388608,128,64,64,0.10803648456931114,9.919651357457042
8388608,128,64,64,0.10819619707763195,9.919163474813104
8388608,128,64,64,0.10804885253310204,9.918490616604686
8388608,128,64,64,0.10807411186397076,9.918533153831959
8388608,128,64,64,0.10790674947202206,9.917758693918586
8388608,128,64,64,0.10802376642823219,9.91846975684166
8388608,128,64,64,0.10837787389755249,9.917894940823317
8388608,128,64,64,0.10802548192441463,9.920480424538255
8388608,128,64,64,0.1079398337751627,9.919866375625134
8388608,128,64,64,0.10789101012051105,9.917839808389544
8388608,128,64,64,0.10984169319272041,9.916538048535585
8388608,128,64,64,0.10839148424565792,9.918594222515821
8388608,128,64,64,0.10838312283158302,9.920930776745081
8388608,128,64,64,0.10788405686616898,9.916801791638136
8388608,128,64,64,0.10806798934936523,9.92023454606533
