Size,Single Eval per Kernel,Double Eval per Kernel,Repeat,Dummy Time (ns),Compute Time In Order (ns),Compute Time Out of Order (ns)
8388608,0,32,64,0.10438205860555172,3.2511371336877346,3.316918708384037
8388608,0,32,64,0.1038652565330267,3.311131961643696,3.325287565588951
8388608,0,32,64,0.10388349369168282,3.3023190647363663,3.28945573233068
8388608,0,32,64,0.10388064384460449,3.2361071966588497,3.2864537611603737
8388608,0,32,64,0.10389615409076214,3.237935734912753,3.308174716308713
8388608,0,32,64,0.10387806966900826,3.2692581433802843,3.2816204614937305
8388608,0,32,64,0.1039075069129467,3.272572413086891,3.2837995775043964
8388608,0,32,64,0.10420947894454002,3.2743040956556797,3.2848366498947144
8388608,0,32,64,0.10395515896379948,3.2700782641768456,3.2813234459608793
8388608,0,32,64,0.10387741960585117,3.274940924718976,3.285567292943597
8388608,0,32,64,0.13659535720944405,3.2359380926936865,3.288140343502164
8388608,0,32,64,0.10408049449324608,3.2549363058060408,3.2280607353895903
8388608,0,32,64,0.10399485006928444,3.2711901050060987,3.2273938693106174
8388608,0,32,64,0.10432961955666542,3.239232409745455,3.26093328371644
8388608,0,32,64,0.10410750284790993,3.2683918178081512,3.281453963369131
8388608,0,32,64,0.1040798258036375,3.2845859862864017,3.2819917909801006
8388608,0,32,64,0.1039348840713501,3.295550936833024,3.3097767364233732
8388608,0,32,64,0.1041313000023365,3.2378219980746508,3.3107475843280554
8388608,0,32,64,0.10391078516840935,3.274650529026985,3.306938759982586
8388608,0,32,64,0.10387291945517063,3.30030027218163,3.2755531668663025
8388608,0,32,64,0.10387481190264225,3.3016084022819996,3.3131906390190125
8388608,0,32,64,0.10394367016851902,3.3030637558549643,3.3161483630537987
8388608,0,32,64,0.10395178012549877,3.2633668296039104,3.27266439050436
8388608,0,32,64,0.10394846834242344,3.298318199813366,3.2506852950900793
8388608,0,32,64,0.10390455462038517,3.21697742305696,3.2845266982913017
8388608,0,32,64,0.10388676077127457,3.271078297868371,3.227765364572406
8388608,0,32,64,0.10415211506187916,3.259372277185321,3.3132773507386446
8388608,0,32,64,0.10409224405884743,3.2375449743121862,3.3087000250816345
8388608,0,32,64,0.10433482751250267,3.300248382613063,3.2512404210865498
8388608,0,32,64,0.10411840677261353,3.2944576665759087,3.3108343686908484
8388608,0,32,64,0.10419587977230549,3.29758164845407,3.2886156979948282
8388608,0,32,64,0.10387399047613144,3.239418424665928,3.3115641940385103
8388608,0,32,64,0.10388281755149364,3.297776773571968,3.2897749543190002
8388608,0,32,64,0.10385942459106445,3.2213280741125345,3.2763329781591892
8388608,0,32,64,0.10388059914112091,3.2937480472028255,3.3159174397587776
8388608,0,32,64,0.10409433022141457,3.272821059450507,3.282346362248063
8388608,0,32,64,0.10401151701807976,3.236613504588604,3.305198699235916
8388608,0,32,64,0.10387084633111954,3.284989444538951,3.2604055292904377
8388608,0,32,64,0.10401278175413609,3.2939069475978613,3.2468025498092175
8388608,0,32,64,0.1041336115449667,3.298432333394885,3.2739174645394087
8388608,0,32,64,0.10388913564383984,3.2653325852006674,3.313960274681449
8388608,0,32,64,0.1041819415986538,3.264648087322712,3.3127849604934454
8388608,0,32,64,0.10386336222290993,3.2989155147224665,3.312992164865136
8388608,0,32,64,0.10391363129019737,3.294328523799777,3.3059460297226906
8388608,0,32,64,0.10387808829545975,3.258163534104824,3.270329389721155
8388608,0,32,64,0.1038645077496767,3.265865994617343,3.2957306299358606
8388608,0,32,64,0.10387237928807735,3.2922669034451246,3.305057767778635
8388608,0,32,64,0.10388671047985554,3.2945636808872223,3.2676246352493763
8388608,0,32,64,0.10407669097185135,3.285602578893304,3.300306297838688
8388608,0,32,64,0.10389729030430317,3.2385270223021507,3.3109478652477264
8388608,0,32,64,0.1040420401841402,3.3007784206420183,3.3129993826150894
