Size,Single Eval per Kernel,Double Eval per Kernel,Repeat,Dummy Time (ns),Compute Time In Order (ns),Compute Time Out of Order (ns)
8388608,0,16,64,0.018490968272089958,0.39180245436728,0.3911126106977463
8388608,0,16,64,0.018414992839097977,0.3916179407387972,0.3905760273337364
8388608,0,16,64,0.01851172186434269,0.3915578480809927,0.3907268065959215
8388608,0,16,64,0.01847884990274906,0.391398336738348,0.3907075859606266
8388608,0,16,64,0.018424011766910553,0.39175218157470226,0.3908447399735451
8388608,0,16,64,0.018476620316505432,0.39168776758015156,0.3907201550900936
8388608,0,16,64,0.018422136083245277,0.3916680607944727,0.39078252762556076
8388608,0,16,64,0.018221719190478325,0.3917068913578987,0.39081007428467274
8388608,0,16,64,0.018198441714048386,0.3913054335862398,0.3906864169985056
8388608,0,16,64,0.01835433766245842,0.39164754934608936,0.39069741778075695
8388608,0,16,64,0.01798468828201294,0.39149449951946735,0.3905638512223959
8388608,0,16,64,0.018478183075785637,0.39166000112891197,0.3909154925495386
8388608,0,16,64,0.018371187150478363,0.3915040958672762,0.3906652759760618
8388608,0,16,64,0.018249835819005966,0.391648368909955,0.39059800654649734
8388608,0,16,64,0.01809118688106537,0.3916347250342369,0.3907979838550091
8388608,0,16,64,0.018137875944375992,0.3915965314954519,0.39058269560337067
8388608,0,16,64,0.01819203607738018,0.3916167486459017,0.3907583709806204
8388608,0,16,64,0.018416378647089005,0.391577560454607,0.3906762283295393
8388608,0,16,64,0.01848825067281723,0.3915580250322819,0.39072460308671
8388608,0,16,64,0.017873408272862434,0.39147492684423923,0.39033572003245354
8388608,0,16,64,0.018494242802262306,0.39150308445096016,0.3905844874680042
8388608,0,16,64,0.018142659217119217,0.39159094728529453,0.39068625308573246
8388608,0,16,64,0.018406428396701813,0.39170728623867035,0.39078706689178944
8388608,0,16,64,0.018451187759637833,0.39158417098224163,0.3908447865396738
8388608,0,16,64,0.01834295503795147,0.39174680784344673,0.3907135184854269
8388608,0,16,64,0.018369045108556747,0.39147520437836647,0.39062768779695034
8388608,0,16,64,0.018075067549943924,0.391606567427516,0.3906596302986145
8388608,0,16,64,0.018404409289360046,0.3916546665132046,0.39066651463508606
8388608,0,16,64,0.01811470277607441,0.39149816893041134,0.39073464646935463
8388608,0,16,64,0.01802815869450569,0.39172390289604664,0.3907649889588356
8388608,0,16,64,0.01802831143140793,0.39149387925863266,0.3906833194196224
8388608,0,16,64,0.01798398047685623,0.3912756871432066,0.3905889615416527
8388608,0,16,64,0.018161319196224213,0.391596844419837,0.3905949406325817
8388608,0,16,64,0.018070895224809647,0.39162361808121204,0.39081217534840107
8388608,0,16,64,0.018396614119410515,0.39156720228493214,0.3906471077352762
8388608,0,16,64,0.01815757341682911,0.3916090540587902,0.39070525020360947
8388608,0,16,64,0.0184777919203043,0.39172691106796265,0.39081733860075474
8388608,0,16,64,0.018426356837153435,0.3915355522185564,0.39070239663124084
8388608,0,16,64,0.018027333542704582,0.39159206487238407,0.390671169385314
8388608,0,16,64,0.018484575673937798,0.39169618487358093,0.39074242673814297
8388608,0,16,64,0.018506182357668877,0.39166748337447643,0.3906288631260395
8388608,0,16,64,0.01819634810090065,0.3915398996323347,0.3905716072767973
8388608,0,16,64,0.01832851581275463,0.39159413613379,0.39053238928318024
8388608,0,16,64,0.018349798396229744,0.39116473868489265,0.3906208109110594
8388608,0,16,64,0.01844094693660736,0.39165870286524296,0.39072578959167004
8388608,0,16,64,0.018382279202342033,0.3912548366934061,0.3905861359089613
8388608,0,16,64,0.018417004495859146,0.3915586955845356,0.3907021004706621
8388608,0,16,64,0.01817457564175129,0.3915532995015383,0.39067391864955425
8388608,0,16,64,0.01815301924943924,0.39154984056949615,0.39076091162860394
8388608,0,16,64,0.018340492621064186,0.39162286557257175,0.39058811217546463
8388608,0,16,64,0.018350010737776756,0.39154642820358276,0.39071545749902725
8388608,0,16,64,0.01847803220152855,0.39153209514915943,0.39073703810572624
8388608,0,16,64,0.01817307248711586,0.3914576470851898,0.3904465138912201
8388608,0,16,64,0.018442317843437195,0.39150447584688663,0.3907024748623371
8388608,0,16,64,0.01829676330089569,0.39167447574436665,0.39076665230095387
8388608,0,16,64,0.018383890390396118,0.3915698006749153,0.39068285189568996
8388608,0,16,64,0.017898352816700935,0.3916644863784313,0.3907865062355995
8388608,0,16,64,0.018268560990691185,0.39162795431911945,0.39069017209112644
8388608,0,16,64,0.01848108321428299,0.39150493033230305,0.39072741381824017
8388608,0,16,64,0.018354404717683792,0.39159260503947735,0.39065891690552235
8388608,0,16,64,0.018047718331217766,0.3915846720337868,0.3907425720244646
8388608,0,16,64,0.018472187221050262,0.3915949650108814,0.3907105550169945
8388608,0,16,64,0.01852256804704666,0.3915478494018316,0.39052119106054306
8388608,0,16,64,0.018051140010356903,0.3916007298976183,0.3906663227826357
8388608,0,16,64,0.018377112224698067,0.3915802501142025,0.39066811092197895
8388608,0,16,64,0.018386272713541985,0.3916068710386753,0.39073665626347065
8388608,0,16,64,0.01811884716153145,0.39156764931976795,0.3906985390931368
8388608,0,16,64,0.018433472141623497,0.39156434312462807,0.39072555489838123
8388608,0,16,64,0.01843140833079815,0.3916375134140253,0.3906956911087036
8388608,0,16,64,0.018310027197003365,0.3916532173752785,0.3906204719096422
8388608,0,32,64,0.018460452556610107,0.7407610826194286,0.7399029657244682
8388608,0,32,64,0.018334677442908287,0.7402239013463259,0.7394378557801247
8388608,0,32,64,0.018376436084508896,0.7401729207485914,0.7394204493612051
8388608,0,32,64,0.018234988674521446,0.7403256017714739,0.739462049677968
8388608,0,32,64,0.018381739035248756,0.7403457183390856,0.7397405337542295
8388608,0,32,64,0.018402008339762688,0.7404335606843233,0.7396925296634436
8388608,0,32,64,0.01835002563893795,0.7401896696537733,0.7393919304013252
8388608,0,32,64,0.018333550542593002,0.7402633503079414,0.7395229116082191
8388608,0,32,64,0.01845724880695343,0.7402074728161097,0.739312531426549
8388608,0,32,64,0.017924603074789047,0.7400424927473068,0.7393573317676783
8388608,0,32,64,0.018389998003840446,0.7402084916830063,0.7394971456378698
8388608,0,32,64,0.01848633773624897,0.74037123657763,0.7397742513567209
8388608,0,32,64,0.018365971744060516,0.7403308264911175,0.7392491307109594
8388608,0,32,64,0.018397238105535507,0.740149199962616,0.7393706142902374
8388608,0,32,64,0.018379701301455498,0.7402354031801224,0.7394418735057116
8388608,0,32,64,0.01836361177265644,0.7402284499257803,0.7394723184406757
8388608,0,32,64,0.018464474007487297,0.740117996931076,0.7395454607903957
8388608,0,32,64,0.018371930345892906,0.7400803808122873,0.7393000442534685
8388608,0,32,64,0.018479356542229652,0.7399545926600695,0.739274563267827
8388608,0,32,64,0.018477074801921844,0.7401199918240309,0.7394216246902943
8388608,0,32,64,0.018459519371390343,0.740044379606843,0.7393406201153994
8388608,0,32,64,0.01847473904490471,0.739868089556694,0.7392664905637503
8388608,0,32,64,0.018208732828497887,0.740289568901062,0.7396961934864521
8388608,0,32,64,0.0179935023188591,0.7400478571653366,0.739454697817564
8388608,0,32,64,0.018480727449059486,0.740168971940875,0.7394898794591427
8388608,0,32,64,0.018327318131923676,0.740121852606535,0.7393457256257534
8388608,0,32,64,0.018080102279782295,0.7400419823825359,0.7395571786910295
8388608,0,32,64,0.018191039562225342,0.7402137685567141,0.7393132485449314
8388608,0,32,64,0.018416933715343475,0.7399403899908066,0.7392950691282749
8388608,0,32,64,0.018429676070809364,0.7402118649333715,0.7394309844821692
8388608,0,32,64,0.01813245378434658,0.7401847392320633,0.7393286135047674
8388608,0,32,64,0.018543170765042305,0.7401264533400536,0.7392881214618683
8388608,0,32,64,0.018510950729250908,0.7398041114211082,0.739285048097372
8388608,0,32,64,0.01842290163040161,0.7405543830245733,0.7397739365696907
8388608,0,32,64,0.018164757639169693,0.739965945482254,0.7393002230674028
8388608,0,32,64,0.01788899302482605,0.7401352468878031,0.7393795717507601
8388608,0,32,64,0.0183834470808506,0.7402541451156139,0.7395503222942352
8388608,0,32,64,0.018344903364777565,0.7401307243853807,0.7393838483840227
8388608,0,32,64,0.017948167398571968,0.7401131726801395,0.7394315022975206
8388608,0,32,64,0.01826351322233677,0.7402590420097113,0.7395155914127827
8388608,0,32,64,0.01790161058306694,0.740096852183342,0.7396074496209621
8388608,0,32,64,0.018274566158652306,0.7401149924844503,0.7393642533570528
8388608,0,32,64,0.018394233658909798,0.7399191185832024,0.7393354289233685
8388608,0,32,64,0.01845032162964344,0.7403546888381243,0.7394562512636185
8388608,0,32,64,0.018315060064196587,0.7401814367622137,0.7395135834813118
8388608,0,32,64,0.018377166241407394,0.7401894778013229,0.7395047452300787
8388608,0,32,64,0.01849326491355896,0.7401385847479105,0.7394265551120043
8388608,0,32,64,0.018413905054330826,0.7402437441051006,0.7395725529640913
8388608,0,32,64,0.018477952107787132,0.7402110062539577,0.7391665447503328
8388608,0,32,64,0.01839369535446167,0.7401989102363586,0.7394102942198515
8388608,0,32,64,0.01842336170375347,0.7400458063930273,0.7395148370414972
8388608,0,32,64,0.018383370712399483,0.7402147185057402,0.7394676059484482
8388608,0,32,64,0.018234599381685257,0.7400261051952839,0.7393722180277109
8388608,0,32,64,0.018454618752002716,0.7403138279914856,0.7393701728433371
8388608,0,32,64,0.017810508608818054,0.7401022240519524,0.7394446842372417
8388608,0,32,64,0.01841951534152031,0.7401842121034861,0.7395231928676367
8388608,0,32,64,0.01850260980427265,0.7402499224990606,0.7393731363117695
8388608,0,32,64,0.018176689743995667,0.7402813639491796,0.7394111771136522
8388608,0,32,64,0.01842656545341015,0.7401437051594257,0.7392979506403208
8388608,0,32,64,0.018170062452554703,0.740071615204215,0.7392196282744408
8388608,0,32,64,0.018243348225951195,0.7400739993900061,0.7391774859279394
8388608,0,32,64,0.01798611506819725,0.739889657124877,0.7393014803528786
8388608,0,32,64,0.01828664354979992,0.7401093691587448,0.7393555678427219
8388608,0,32,64,0.018469175323843956,0.7400294095277786,0.7393346317112446
8388608,0,32,64,0.0183514803647995,0.73978615924716,0.7393283322453499
8388608,0,32,64,0.018382316455245018,0.7401217389851809,0.7394321374595165
8388608,0,32,64,0.018554916605353355,0.7403724361211061,0.7395693212747574
8388608,0,32,64,0.018300140276551247,0.7401889432221651,0.7394202817231417
8388608,0,32,64,0.018454771488904953,0.7400685716420412,0.7393400482833385
8388608,0,32,64,0.018264833837747574,0.7401148285716772,0.7388757988810539
8388608,0,64,64,0.01819770038127899,1.4387174434959888,1.4386425390839577
8388608,0,64,64,0.018431082367897034,1.4378380421549082,1.4374686479568481
8388608,0,64,64,0.018423859030008316,1.437593998387456,1.437543347477913
8388608,0,64,64,0.018009033054113388,1.438061147928238,1.4379910286515951
8388608,0,64,64,0.01837378740310669,1.4380434807389975,1.4379492402076721
8388608,0,64,64,0.01822098158299923,1.4376387298107147,1.4376521166414022
8388608,0,64,64,0.01837446354329586,1.437372114509344,1.437401682138443
8388608,0,64,64,0.018410060554742813,1.4379996247589588,1.4376414213329554
8388608,0,64,64,0.017997372895479202,1.4379692245274782,1.4375268705189228
8388608,0,64,64,0.018477341160178185,1.4372787289321423,1.4374864250421524
8388608,0,64,64,0.01844758912920952,1.4374961256980896,1.4377730190753937
8388608,0,64,64,0.017643945291638374,1.437881825491786,1.438255537301302
8388608,0,64,64,0.01832164078950882,1.4376412443816662,1.437729811295867
8388608,0,64,64,0.01813487522304058,1.4375944044440985,1.4372684955596924
8388608,0,64,64,0.01834770478308201,1.4376907721161842,1.4376684073358774
8388608,0,64,64,0.018393609672784805,1.4380528945475817,1.437871340662241
8388608,0,64,64,0.017959536984562874,1.4379582572728395,1.4375972338020802
8388608,0,64,64,0.01844794861972332,1.437829865142703,1.4378738179802895
8388608,0,64,64,0.018480129539966583,1.4376543071120977,1.4374920316040516
8388608,0,64,64,0.01814323291182518,1.4375916477292776,1.4374239556491375
8388608,0,64,64,0.01848849281668663,1.4374642129987478,1.4374957904219627
8388608,0,64,64,0.018495874479413033,1.437690645456314,1.4372389148920774
8388608,0,64,64,0.018487606197595596,1.43804588355124,1.438009673729539
8388608,0,64,64,0.018447428941726685,1.4377698730677366,1.437824571505189
8388608,0,64,64,0.018474765121936798,1.4378706738352776,1.4373600147664547
8388608,0,64,64,0.017956489697098732,1.4372891336679459,1.4376517981290817
8388608,0,64,64,0.018489859998226166,1.4377594217658043,1.437424797564745
8388608,0,64,64,0.018439268693327904,1.4379041362553835,1.437597632408142
8388608,0,64,64,0.017991123721003532,1.4374256767332554,1.4375722855329514
8388608,0,64,64,0.01840067096054554,1.437923250719905,1.437673706561327
8388608,0,64,64,0.018437353894114494,1.4372652061283588,1.4374263677746058
8388608,0,64,64,0.01841091737151146,1.4375782739371061,1.4375870637595654
8388608,0,64,64,0.018364496529102325,1.4374995697289705,1.437438627704978
8388608,0,64,64,0.018308937549591064,1.4377952069044113,1.4381049778312445
8388608,0,64,64,0.01839260570704937,1.437122555449605,1.4372268859297037
8388608,0,64,64,0.0181257501244545,1.4374690894037485,1.4376023318618536
8388608,0,64,64,0.018291734158992767,1.437882224097848,1.4377701971679926
8388608,0,64,64,0.018438654020428658,1.437482811510563,1.437620459124446
8388608,0,64,64,0.01846114918589592,1.437547517940402,1.4374666940420866
8388608,0,64,64,0.018318096175789833,1.437700241804123,1.4377648513764143
8388608,0,64,64,0.018450427800416946,1.4379581958055496,1.4377298541367054
8388608,0,64,64,0.018434720113873482,1.437654446810484,1.437599789351225
8388608,0,64,64,0.018482211977243423,1.437644662335515,1.437541076913476
8388608,0,64,64,0.018379755318164825,1.4378451947122812,1.4378141835331917
8388608,0,64,64,0.018275821581482887,1.4376183915883303,1.4378059841692448
8388608,0,64,64,0.018383702263236046,1.4377251882106066,1.437580980360508
8388608,0,64,64,0.018490904942154884,1.4378380700945854,1.4381896201521158
8388608,0,64,64,0.018505491316318512,1.4377467669546604,1.4377699326723814
8388608,0,64,64,0.01818670704960823,1.4374630320817232,1.4373422227799892
