Size,Single Eval per Kernel,Double Eval per Kernel,Repeat,Dummy Time (ns),Compute Time In Order (ns),Compute Time Out of Order (ns)
8388608,64,0,64,0.1079121008515358,1.8523689862340689,1.8609706964343786
8388608,64,0,64,0.10803003795444965,1.852262008935213,1.8609804548323154
8388608,64,0,64,0.10806767828762531,1.8524624332785606,1.8609613832086325
8388608,64,0,64,0.10835568979382515,1.8523411061614752,1.8610518742352724
8388608,64,0,64,0.10805504024028778,1.8520158100873232,1.8609416503459215
8388608,64,0,64,0.10832871869206429,1.8523013945668936,1.8610546234995127
8388608,64,0,64,0.1083576213568449,1.8524636793881655,1.860898643732071
8388608,64,0,64,0.10806278139352798,1.8523494247347116,1.8610073309391737
8388608,64,0,64,0.10807552374899387,1.8524272423237562,1.8609464783221483
8388608,64,0,64,0.10789557360112667,1.8515516612678766,1.8601461928337812
8388608,64,0,64,0.1080640759319067,1.852345434948802,1.8609609957784414
8388608,64,0,64,0.10803656838834286,1.8522378373891115,1.8609400521963835
8388608,64,0,64,0.10965616814792156,1.8520714957267046,1.8605158291757107
8388608,64,0,64,0.10789837874472141,1.852139338850975,1.8609807025641203
8388608,64,0,64,0.10836094245314598,1.8521662894636393,1.8609069362282753
8388608,64,0,64,0.10807161033153534,1.852304346859455,1.8609973955899477
8388608,64,0,64,0.10804197564721107,1.852170567959547,1.8609475567936897
8388608,64,0,64,0.10838841460645199,1.8522518500685692,1.860910028219223
8388608,64,0,64,0.1083487793803215,1.85232356749475,1.8609519992023706
8388608,64,0,64,0.10808419436216354,1.8521724045276642,1.860908892005682
8388608,64,0,64,0.10791137255728245,1.8516510147601366,1.860235147178173
8388608,64,0,64,0.10807002708315849,1.8523164205253124,1.8609866835176945
8388608,64,0,64,0.10805205628275871,1.8522089440375566,1.8610354363918304
8388608,64,0,64,0.10801491886377335,1.8521650061011314,1.8608928807079792
8388608,64,0,64,0.10835238173604012,1.8521436750888824,1.8609268516302109
8388608,64,0,64,0.10796946473419666,1.8523023501038551,1.8610597997903824
8388608,64,0,64,0.10792339220643044,1.8521706275641918,1.8611129969358444
8388608,64,0,64,0.10801165923476219,1.8520864862948656,1.8610238879919052
8388608,64,0,64,0.10806693695485592,1.8523755259811878,1.8609304502606392
8388608,64,0,64,0.10807348415255547,1.8521257676184177,1.8609313499182463
8388608,64,0,64,0.10805925913155079,1.852192159742117,1.860954524949193
8388608,64,0,64,0.10789512097835541,1.8515272736549377,1.8602131623774767
8388608,64,0,64,0.1080437283962965,1.8522110171616077,1.8609753157943487
8388608,64,0,64,0.10837587900459766,1.8522423915565014,1.8609320186078548
8388608,64,0,64,0.10822778008878231,1.8521493189036846,1.8609463665634394
8388608,64,0,64,0.10806231945753098,1.852331256493926,1.8610059823840857
8388608,64,0,64,0.10806643404066563,1.852304082363844,1.8610363211482763
8388608,64,0,64,0.10807032138109207,1.8520751614123583,1.8610216919332743
