Size (B),Block Size (B),Write Chn,Read Chn,Local Buffer Size (B),Time (ns),Inst,Cycle,Cache Ref,Cache Miss,Pipe RW,Pipe Stall,Pipe Sync
1048576,131072,1,3,32768,0.515208,3.57969,2.366,0.149193,2.49152e-6,3.05176e-5,3.04893e-5,0.000334684
1048576,131072,2,2,0,0.357706,5.3767,1.64266,0.143229,8.92341e-6,3.05176e-5,3.21306e-8,2.95113e-7
1048576,131072,2,2,32768,0.357518,5.37735,1.6419,0.143523,7.37899e-6,3.05176e-5,3.83588e-8,3.28466e-7
1048576,131072,2,6,0,1.0208,5.46774,4.68809,0.143393,8.3864e-6,3.05176e-5,3.05108e-5,0.000445399
1048576,131072,2,6,32768,1.02365,5.62503,4.70039,0.152101,7.03972e-6,3.05176e-5,3.05055e-5,0.000438099
1048576,131072,3,1,0,0.52435,7.37677,2.40825,0.145388,1.99719e-5,3.05176e-5,1.74666e-10,6.28796e-9
1048576,131072,3,1,32768,0.524936,7.37717,2.41099,0.145306,1.94944e-5,3.05176e-5,6.98663e-10,8.90795e-9
1048576,131072,4,4,0,0.694364,9.37688,3.18911,0.145411,3.4743e-5,3.05176e-5,2.84053e-8,3.17465e-7
1048576,131072,4,4,32768,0.695708,9.3779,3.19512,0.145998,3.00446e-5,3.05176e-5,1.02795e-7,1.12387e-6
1048576,131072,4,12,0,2.03747,9.55642,9.35704,0.145388,2.40565e-5,3.05176e-5,3.05116e-5,0.000542112
1048576,131072,4,12,32768,2.05411,9.71524,9.42783,0.15433,0.000308287,3.05176e-5,3.05081e-5,0.000539211
1048576,131072,6,2,0,1.02953,13.3768,4.72806,0.145572,0.000154372,3.05176e-5,1.74666e-10,7.51062e-9
1048576,131072,6,2,32768,1.02956,13.3774,4.72836,0.145427,7.07039e-5,3.05176e-5,3.49331e-10,1.15279e-8
1048576,131072,8,8,0,1.52133,17.3816,6.97198,0.145626,0.00226414,3.05176e-5,1.74297e-6,2.3193e-5
1048576,131072,8,8,32768,1.37711,17.3789,6.32168,0.145659,0.000231433,3.05176e-5,1.43889e-7,1.97301e-6
1048576,131072,12,4,0,2.05214,25.3776,9.4222,0.145591,0.000677306,3.05176e-5,3.49587e-10,1.6081e-8
1048576,131072,12,4,32768,2.06549,25.3778,9.48377,0.145389,0.00119355,3.05176e-5,3.49587e-10,1.57314e-8
2097152,65536,1,3,0,0.516048,3.42661,2.36965,0.14232,6.11469e-6,6.10352e-5,6.09059e-5,0.000515866
2097152,65536,1,3,32768,0.517404,3.73935,2.37578,0.143648,1.0918e-5,6.10352e-5,6.09154e-5,0.000466534
2097152,65536,2,2,0,0.357769,5.37825,1.64316,0.144009,4.90563e-5,6.10352e-5,5.34928e-8,3.42028e-7
2097152,65536,2,2,32768,0.359864,5.37986,1.65247,0.144127,6.86516e-5,6.10352e-5,1.3411e-7,8.01985e-7
2097152,65536,2,6,0,1.0217,5.47295,4.69119,0.144979,1.26435e-5,6.10352e-5,6.09733e-5,0.000703282
2097152,65536,2,6,32768,1.02212,5.78732,4.69447,0.145538,1.70791e-5,6.10352e-5,6.09771e-5,0.00067929
2097152,65536,3,1,0,0.525228,7.37828,2.41192,0.146628,0.000131374,6.10352e-5,1.74666e-10,5.67663e-9
2097152,65536,3,1,32768,0.526083,7.37908,2.41579,0.146485,0.000113029,6.10352e-5,8.73328e-11,3.84264e-9
2097152,65536,4,4,0,0.695077,9.37849,3.19221,0.146674,0.000180539,6.10352e-5,9.72068e-8,8.90926e-7
2097152,65536,4,4,32768,0.695374,9.37995,3.19386,0.146501,0.000478759,6.10352e-5,1.09663e-7,8.89529e-7
2097152,65536,4,12,0,2.0404,9.56309,9.3687,0.147132,4.16023e-5,6.10352e-5,6.09984e-5,0.000894574
2097152,65536,4,12,32768,2.03757,9.87791,9.35664,0.15003,3.00544e-5,6.10352e-5,6.10009e-5,0.00088106
2097152,65536,6,2,0,1.03044,13.3784,4.73196,0.1469,0.00059355,6.10352e-5,1.74794e-10,7.51613e-9
2097152,65536,6,2,32768,1.03146,13.3793,4.73579,0.14705,0.00049451,6.10352e-5,1.74794e-10,7.86572e-9
2097152,65536,8,8,0,1.36918,17.3786,6.28768,0.146698,0.000688309,6.10352e-5,2.72412e-8,3.22238e-7
2097152,65536,8,8,32768,1.37067,17.3802,6.29483,0.146611,0.000572369,6.10352e-5,1.29221e-7,1.33854e-6
2097152,65536,12,4,0,2.05379,25.3788,9.42888,0.147323,0.00366604,6.10352e-5,3.49587e-10,1.53818e-8
2097152,65536,12,4,32768,2.05054,25.3798,9.41442,0.146645,0.00135721,6.10352e-5,3.49587e-10,1.57314e-8
2097152,131072,1,3,0,0.514078,3.42258,2.3607,0.140686,4.56803e-6,3.05176e-5,3.04788e-5,0.000347287
2097152,131072,1,3,32768,0.516257,3.57987,2.37095,0.147204,6.21897e-6,3.05176e-5,3.04873e-5,0.000335247
2097152,131072,2,2,0,0.357158,5.37675,1.64038,0.143097,7.84796e-5,3.05176e-5,1.85682e-8,1.59023e-7
2097152,131072,2,2,32768,0.357585,5.3773,1.64206,0.143203,6.62059e-5,3.05176e-5,3.35858e-8,3.0949e-7
2097152,131072,2,6,0,1.02222,5.46795,4.69412,0.14339,1.50971e-5,3.05176e-5,3.05048e-5,0.000445379
2097152,131072,2,6,32768,1.02365,5.62557,4.70092,0.146944,1.17764e-5,3.05176e-5,3.0506e-5,0.000438992
2097152,131072,3,1,0,0.525374,7.37682,2.41265,0.144968,0.000128909,3.05176e-5,8.73328e-11,4.01731e-9
2097152,131072,3,1,32768,0.524501,7.37709,2.40859,0.145464,0.00010744,3.05176e-5,8.73328e-11,3.75531e-9
2097152,131072,4,4,0,0.694875,9.377,3.1911,0.145411,0.000195327,3.05176e-5,5.0175e-8,5.98957e-7
2097152,131072,4,4,32768,0.696186,9.37731,3.19678,0.145588,0.000235985,3.05176e-5,1.16415e-10,5.3551e-9
2097152,131072,4,12,0,2.02908,9.5551,9.31823,0.145437,4.58257e-5,3.05176e-5,3.05039e-5,0.0005414
2097152,131072,4,12,32768,2.03109,9.7134,9.32793,0.149472,3.39296e-5,3.05176e-5,3.05036e-5,0.000538068
2097152,131072,6,2,0,1.03171,13.377,4.73768,0.145673,0.000457267,3.05176e-5,3.49587e-10,1.22356e-8
2097152,131072,6,2,32768,1.03127,13.3772,4.73533,0.14563,0.000428937,3.05176e-5,1.74794e-10,7.51613e-9
2097152,131072,8,8,0,1.37009,17.3773,6.29112,0.145399,0.000536901,3.05176e-5,3.0268e-8,2.25846e-7
2097152,131072,8,8,32768,1.36938,17.378,6.28873,0.145712,0.000514139,3.05176e-5,6.70552e-8,8.97329e-7
2097152,131072,12,4,0,2.04354,25.3774,9.38472,0.145508,0.001458,3.05176e-5,3.49587e-10,1.57314e-8
2097152,131072,12,4,32768,2.04452,25.3778,9.38878,0.145499,0.00112676,3.05176e-5,3.49587e-10,1.57314e-8
2097152,262144,1,3,0,0.517823,3.42039,2.37779,0.140384,2.5507e-5,1.52588e-5,1.52526e-5,0.000220794
2097152,262144,1,3,32768,0.51532,3.49894,2.36657,0.150031,1.17399e-5,1.52588e-5,1.52528e-5,0.000217424
