Size,Eval per Kernel,Repeat,Out of order,Dummy Time (ns),Compute Time (ns),Native Compute Time (ns)
32,1,2,0,1235.859375,1311.03125,1210.3125
32,1,2,1,1196.109375,1154.3125,1125.71875
32,1,4,0,1156.3515625,1408.890625,1458.7734375
32,1,4,1,891.4140625,857.2890625,842.6953125
32,1,8,0,2291.7109375,2293.03125,2292.19921875
32,1,8,1,634.80078125,690.4296875,687.90234375
32,1,16,0,749.73046875,847.623046875,897.951171875
32,1,16,1,516.7421875,605.76171875,602.634765625
32,1,32768,0,676.4242486953735,831.6901483535767,846.0030384063721
32,1,32768,1,421.3634605407715,582.6214981079102,556.3879480361938
32,1,65536,0,681.4392499923706,852.9174609184265,872.4154691696167
32,1,65536,1,432.6162791252136,574.8276510238647,561.1338210105896
32,1,131072,0,680.618735074997,852.6889071464539,873.3899977207184
32,1,131072,1,441.3720910549164,579.9348578453064,559.252299785614
64,1,1,0,997.859375,1068,917.609375
64,1,1,1,1105.5,870.6875,862.734375
64,1,2,0,624.234375,650.046875,605.015625
64,1,2,1,665.8046875,580.9921875,565.1953125
64,1,4,0,425.00390625,489.5078125,479.43359375
64,1,4,1,446.1875,437.2265625,427.5078125
64,1,8,0,405.74609375,473.58984375,477.51953125
64,1,8,1,309.56640625,359.41796875,336.806640625
64,1,16,0,430.931640625,538.408203125,536.62109375
64,1,16,1,257.916015625,303.638671875,301.1923828125
64,1,32768,0,335.5060238838196,405.6894989013672,407.56861543655396
64,1,32768,1,214.52921867370605,298.22448778152466,275.25264596939087
64,1,65536,0,337.4187705516815,405.6105477809906,419.5435519218445
64,1,65536,1,216.0748131275177,291.52880811691284,280.1013505458832
64,1,131072,0,336.10908138751984,427.4622128009796,442.84066891670227
64,1,131072,1,218.12993824481964,291.7988290786743,278.0072818994522
128,1,1,0,397.7890625,387.6015625,372.2109375
128,1,1,1,560.15625,440.875,426.90625
128,1,2,0,310.28515625,314.65234375,298.84375
128,1,2,1,316.84375,286.15625,284.109375
128,1,4,0,233.953125,251.580078125,221.6015625
128,1,4,1,215.931640625,211.869140625,206.6875
128,1,8,0,266.1015625,343.255859375,352.484375
128,1,8,1,195.7763671875,176.22265625,173.115234375
128,1,16,0,180.62841796875,213.5126953125,214.12060546875
128,1,16,1,129.0908203125,151.02197265625,150.720703125
128,1,32768,0,165.4107208251953,214.05413246154785,208.89719557762146
128,1,32768,1,108.46083879470825,149.34926080703735,137.8107099533081
128,1,65536,0,170.39559125900269,211.53439700603485,215.6181218624115
128,1,65536,1,107.58915531635284,151.6527429819107,140.2147831916809
128,1,131072,0,174.13217782974243,208.76373636722565,214.4508437514305
128,1,131072,1,109.78009963035583,153.57044607400894,140.4299192428589
256,1,512,0,82.27439880371094,97.77397155761719,99.72468566894531
256,1,512,1,52.85246276855469,69.78501892089844,73.15570831298828
256,1,1024,0,83.21170806884766,144.57252883911133,149.7856788635254
256,1,1024,1,54.612979888916016,69.83037185668945,68.32279968261719
256,1,2048,0,105.18427658081055,100.68790245056152,100.39712333679199
256,1,2048,1,52.601083755493164,68.19116592407227,67.50971031188965
256,2,512,0,83.07264709472656,101.70668029785156,103.33191680908203
256,2,512,1,52.57476043701172,69.62984466552734,68.57577514648438
256,2,1024,0,82.66963195800781,143.45928955078125,102.84086608886719
256,2,1024,1,54.02779006958008,70.00210571289062,68.0442008972168
256,2,2048,0,83.47629165649414,103.29435157775879,102.756103515625
256,2,2048,1,53.66204833984375,69.42068862915039,67.95721435546875
256,4,512,0,83.08259582519531,103.06349182128906,101.63986206054688
256,4,512,1,53.56085968017578,68.5556411743164,68.57384490966797
256,4,1024,0,84.34209442138672,103.83828353881836,104.63291549682617
256,4,1024,1,54.11652374267578,70.55770492553711,68.14679336547852
256,4,2048,0,158.87135696411133,102.58765029907227,116.22386360168457
256,4,2048,1,54.13969039916992,69.82989501953125,68.00149917602539
256,8,512,0,83.43394470214844,103.56192779541016,102.33692932128906
256,8,512,1,53.685523986816406,71.06585693359375,69.93338775634766
256,8,1024,0,83.03528213500977,100.43161010742188,101.77259063720703
256,8,1024,1,53.416015625,68.98157119750977,68.00617599487305
256,8,2048,0,83.11845970153809,98.83806800842285,100.35370826721191
256,8,2048,1,53.66823387145996,98.79663848876953,70.05616760253906
512,1,256,0,41.32969665527344,49.941688537597656,49.86871337890625
512,1,256,1,27.387977600097656,35.361289978027344,34.895164489746094
512,1,512,0,41.52879333496094,49.66324996948242,50.12556457519531
512,1,512,1,27.623619079589844,35.90354537963867,34.66047286987305
512,1,1024,0,41.23510551452637,49.30501937866211,49.57575035095215
512,1,1024,1,26.999919891357422,34.318477630615234,34.174434661865234
512,2,256,0,42.606414794921875,52.25633239746094,54.42254638671875
512,2,256,1,28.661582946777344,36.89069366455078,36.58457946777344
512,2,512,0,41.53325271606445,49.444053649902344,49.94162368774414
512,2,512,1,27.659534454345703,35.77643966674805,35.692142486572266
512,2,1024,0,41.36966896057129,50.609291076660156,51.05603790283203
512,2,1024,1,26.456666946411133,34.25431442260742,34.135074615478516
512,4,256,0,42.39380645751953,50.62177276611328,52.89092254638672
512,4,256,1,28.45014190673828,36.548927307128906,35.63837432861328
512,4,512,0,41.4355583190918,51.111358642578125,51.90967559814453
512,4,512,1,27.182994842529297,36.13618850708008,35.1110954284668
512,4,1024,0,41.56561279296875,49.34313201904297,49.5220832824707
512,4,1024,1,27.303529739379883,34.85968589782715,34.245948791503906
512,8,256,0,40.997352600097656,48.879295349121094,49.486183166503906
512,8,256,1,27.92015838623047,35.81855010986328,35.63737487792969
512,8,512,0,42.133934020996094,50.85346603393555,51.07470703125
512,8,512,1,26.85657501220703,34.90293502807617,34.43986892700195
512,8,1024,0,41.60636520385742,49.41721153259277,103.43738746643066
512,8,1024,1,27.2657470703125,35.18710708618164,34.24973487854004
1024,1,128,0,24.915794372558594,26.152679443359375,27.134185791015625
1024,1,128,1,14.821517944335938,18.738075256347656,18.51386260986328
1024,1,256,0,20.925048828125,25.935150146484375,26.635112762451172
1024,1,256,1,16.026126861572266,22.74627685546875,23.31271743774414
1024,1,512,0,20.92331314086914,25.99864387512207,25.925840377807617
