Size,Eval per Kernel,Repeat,Out of order,Dummy Time (ns),Compute Time (ns),Native Compute Time (ns)
128,1,65536,0,17.920987010002136,17.981778621673584,17.877171277999878
128,1,65536,1,16.931448221206665,19.74203097820282,18.555097818374634
128,1,131072,0,16.897625982761383,18.100326120853424,18.08156543970108
128,1,131072,1,17.04716384410858,18.85773080587387,18.48066234588623
256,1,512,0,10.869842529296875,8.69989013671875,9.254814147949219
256,1,512,1,9.3917236328125,8.907852172851562,9.108818054199219
256,1,1024,0,8.603145599365234,8.394771575927734,9.634819030761719
256,1,1024,1,9.46993637084961,8.085899353027344,8.213512420654297
256,1,2048,0,8.91678237915039,9.437646865844727,8.117303848266602
256,1,2048,1,8.248348236083984,9.164426803588867,9.289312362670898
256,2,512,0,11.305580139160156,8.823783874511719,8.377349853515625
256,2,512,1,9.035140991210938,9.41845703125,8.9791259765625
256,2,1024,0,8.600811004638672,9.0235595703125,9.706756591796875
256,2,1024,1,9.635112762451172,8.26883316040039,8.111183166503906
256,2,2048,0,8.525171279907227,13.612014770507812,11.275836944580078
256,2,2048,1,7.551015853881836,9.760787963867188,11.368814468383789
256,4,512,0,8.945243835449219,10.6585693359375,8.768852233886719
256,4,512,1,11.483131408691406,9.948692321777344,9.121406555175781
256,4,1024,0,9.506927490234375,7.865898132324219,8.720321655273438
256,4,1024,1,8.654449462890625,8.99770736694336,8.396636962890625
256,4,2048,0,7.913507461547852,7.998678207397461,8.194437026977539
256,4,2048,1,8.879104614257812,9.084157943725586,9.156166076660156
256,8,512,0,8.983390808105469,11.723320007324219,9.477058410644531
256,8,512,1,11.278617858886719,9.831024169921875,9.181045532226562
256,8,1024,0,8.837703704833984,9.843780517578125,9.284076690673828
256,8,1024,1,9.75390625,11.897682189941406,9.312019348144531
256,8,2048,0,9.07546615600586,9.831037521362305,9.410772323608398
256,8,2048,1,8.862974166870117,8.635442733764648,9.450799942016602
512,1,256,0,6.1392974853515625,5.1569976806640625,4.489387512207031
512,1,256,1,4.800987243652344,4.9067535400390625,4.494941711425781
512,1,512,0,5.406887054443359,4.439815521240234,4.657367706298828
512,1,512,1,4.759136199951172,4.617362976074219,4.559055328369141
512,1,1024,0,4.7100372314453125,4.880552291870117,4.142950057983398
512,1,1024,1,3.9609947204589844,4.188177108764648,4.158351898193359
512,2,256,0,6.161735534667969,4.381446838378906,4.392738342285156
512,2,256,1,5.001579284667969,5.142112731933594,4.381103515625
512,2,512,0,4.784137725830078,4.788982391357422,4.728832244873047
512,2,512,1,4.255786895751953,5.334308624267578,4.636150360107422
512,2,1024,0,4.809030532836914,4.127410888671875,4.038570404052734
512,2,1024,1,4.238245010375977,4.700178146362305,5.925886154174805
512,4,256,0,5.543190002441406,4.790687561035156,4.319618225097656
512,4,256,1,6.0005340576171875,4.826416015625,4.9773712158203125
512,4,512,0,5.6296844482421875,5.699878692626953,4.810882568359375
512,4,512,1,4.916080474853516,3.9440574645996094,4.386501312255859
512,4,1024,0,3.9447708129882812,4.252391815185547,4.1511383056640625
