Size,Eval per Kernel,Repeat,Out of order,Dummy Time (ns),Compute Time (ns),Native Compute Time (ns)
131072,1,64,1,0.19965875148773193,0.37284016609191895,0.24676942825317383
131072,1,128,0,0.15080469846725464,0.29889655113220215,0.9013828635215759
131072,1,128,1,0.1916298270225525,0.3579840660095215,0.2499680519104004
131072,2,32,0,0.15772724151611328,0.3925745487213135,0.21141552925109863
131072,2,32,1,0.20491957664489746,0.5089235305786133,0.2972433567047119
131072,2,64,0,0.15194308757781982,0.38677287101745605,0.20718491077423096
131072,2,64,1,0.20608782768249512,0.46599841117858887,0.2994593381881714
131072,2,128,0,1.673901915550232,1.4030348658561707,0.20559954643249512
131072,2,128,1,0.21085375547409058,0.4534529447555542,0.2861456274986267
131072,3,32,0,0.15886330604553223,0.484635591506958,0.23551535606384277
131072,3,32,1,0.2106914520263672,0.534740686416626,0.3060150146484375
131072,3,64,0,0.17373871803283691,0.48286759853363037,0.23246252536773682
131072,3,64,1,0.20415234565734863,0.5549536943435669,0.3203984498977661
131072,3,128,0,0.1510830521583557,0.47884148359298706,0.23078519105911255
131072,3,128,1,0.1998564600944519,0.5446925163269043,0.3087444305419922
131072,4,32,0,0.1576385498046875,0.5794730186462402,0.2603013515472412
131072,4,32,1,0.24693655967712402,0.6650590896606445,0.33211755752563477
131072,4,64,0,0.20480704307556152,0.5765533447265625,0.25771617889404297
131072,4,64,1,0.2051905393600464,0.6379804611206055,0.34528815746307373
131072,4,128,0,0.15152990818023682,0.5728991031646729,0.25362831354141235
131072,4,128,1,0.20022529363632202,0.64017653465271,0.33246636390686035
131072,6,32,0,0.1709308624267578,0.7680509090423584,0.31623315811157227
131072,6,32,1,0.22212553024291992,0.8114550113677979,0.4214468002319336
131072,6,64,0,0.15186595916748047,0.7620785236358643,0.30902647972106934
131072,6,64,1,0.20424437522888184,0.8291879892349243,0.39510810375213623
131072,6,128,0,0.14927363395690918,0.7601867914199829,0.3061813712120056
131072,6,128,1,0.20730769634246826,0.8102837204933167,0.38501834869384766
131072,8,32,0,0.16662120819091797,0.9579389095306396,0.3667325973510742
131072,8,32,1,0.21312761306762695,0.9956581592559814,0.47009873390197754
131072,8,64,0,0.15432453155517578,0.9508254528045654,0.3656219244003296
131072,8,64,1,0.2050076723098755,1.0159342288970947,0.42943859100341797
131072,8,128,0,0.17347103357315063,0.9492717385292053,0.35989969968795776
131072,8,128,1,0.2005070447921753,1.0059201121330261,0.4357808232307434
131072,16,32,0,0.1585547924041748,1.7080483436584473,0.5817375183105469
131072,16,32,1,0.2131209373474121,1.7784018516540527,0.6847741603851318
131072,16,64,0,0.2067500352859497,1.7043237686157227,0.5796751976013184
131072,16,64,1,0.20485830307006836,1.7380961179733276,0.6585181951522827
131072,16,128,0,0.1533358097076416,1.7741175889968872,0.5758656859397888
131072,16,128,1,0.1996886134147644,1.7376816272735596,0.6486992835998535
131072,32,32,0,0.15970325469970703,3.2119345664978027,1.0160179138183594
131072,32,32,1,0.21903586387634277,9.132961750030518,1.115344524383545
131072,32,64,0,0.15199661254882812,3.2081106901168823,1.01246976852417
131072,32,64,1,0.20406126976013184,3.2416200637817383,1.0859646797180176
131072,32,128,0,0.27534377574920654,3.335174024105072,1.0423619747161865
131072,32,128,1,0.20988231897354126,5.922200858592987,1.0759786367416382
131072,64,32,0,0.20931100845336914,6.22133207321167,1.890993356704712
131072,64,32,1,0.21297669410705566,6.235536813735962,1.964392900466919
131072,64,64,0,0.15217840671539307,6.215960741043091,1.882525086402893
131072,64,64,1,0.2033541202545166,6.2093459367752075,1.9375718832015991
131072,64,128,0,0.14920496940612793,6.431865453720093,1.956058382987976
131072,64,128,1,0.19082415103912354,6.187687039375305,4.51121723651886
262144,1,32,0,0.13231289386749268,0.27235889434814453,0.16198992729187012
262144,1,32,1,0.15923261642456055,0.3200700283050537,0.20157086849212646
262144,1,64,0,0.12884360551834106,0.2700403332710266,0.16025400161743164
262144,1,64,1,0.1530781388282776,0.30736207962036133,0.20109760761260986
262144,1,128,0,0.12752997875213623,0.26975587010383606,0.15915191173553467
262144,1,128,1,0.15817543864250183,0.30715811252593994,0.1991654932498932
262144,2,32,0,2.1561737060546875,0.914025068283081,0.18562865257263184
262144,2,32,1,0.15926897525787354,0.40468132495880127,0.23992300033569336
262144,2,64,0,0.12999635934829712,0.35541802644729614,0.18241089582443237
