Size,Eval per Kernel,Repeat,Out of order,Dummy Time (ns),Compute Time (ns),Native Compute Time (ns)
128,1,2,0,1905.53515625,1716.05859375,1689.97265625
128,1,2,1,1881.5859375,1838.72265625,1705.06640625
128,1,4,0,2823.46875,2024.05859375,1939.732421875
128,1,4,1,1650.109375,1698.41015625,1692.115234375
128,1,8,0,1640.7939453125,1619.1328125,1608.0654296875
128,1,8,1,1971.0703125,1576.1845703125,1580.5693359375
128,1,16,0,1545.68603515625,1552.97900390625,1558.17626953125
128,1,16,1,1599.63037109375,1589.37158203125,1596.1025390625
128,1,32768,0,1612.639034986496,1675.2424638271332,1685.4051086902618
128,1,32768,1,1686.3880684375763,1736.3364050388336,1729.2579455375671
128,1,65536,0,1686.4345554113388,1736.8874530792236,1743.966923713684
128,1,65536,1,1734.8596246242523,1697.7158547639847,1698.1648555994034
128,1,131072,0,1636.4553787112236,1682.414818406105,1692.2041946053505
128,1,131072,1,1685.6062651872635,1708.4019961953163,1705.5382877588272
256,1,512,0,882.9587554931641,930.16552734375,908.2646484375
256,1,512,1,860.4914855957031,889.1689376831055,889.8405685424805
256,1,1024,0,855.0246391296387,898.2065658569336,942.4593505859375
256,1,1024,1,948.2453689575195,921.4049034118652,971.1445693969727
256,1,2048,0,907.6841011047363,942.8632335662842,969.8583736419678
256,1,2048,1,871.1800689697266,908.0699825286865,921.2168884277344
256,2,512,0,874.6600189208984,907.4496154785156,1001.0495223999023
256,2,512,1,955.2059478759766,896.3314056396484,886.8663177490234
256,2,1024,0,923.0156478881836,958.4646949768066,1048.0201530456543
256,2,1024,1,894.1102485656738,941.2558822631836,890.7620429992676
256,2,2048,0,926.38844871521,929.4334812164307,960.069709777832
256,2,2048,1,911.849193572998,970.7178249359131,933.7346992492676
256,4,512,0,852.8587112426758,888.0332870483398,893.3313217163086
256,4,512,1,890.6018829345703,1026.3019332885742,927.8806991577148
256,4,1024,0,880.2798919677734,932.9749221801758,926.3310546875
256,4,1024,1,885.7993431091309,927.0630798339844,969.6038970947266
256,4,2048,0,878.7961978912354,946.2419891357422,968.8401565551758
256,4,2048,1,884.7029705047607,887.9239482879639,986.7750568389893
256,8,512,0,886.0089874267578,915.2503128051758,918.615119934082
256,8,512,1,908.5563888549805,925.0724639892578,990.9831771850586
256,8,1024,0,877.3829917907715,961.8833847045898,961.521053314209
256,8,1024,1,930.840015411377,956.4970207214355,1014.3068733215332
256,8,2048,0,896.9678211212158,923.3399467468262,910.8781661987305
256,8,2048,1,915.3875045776367,960.4919891357422,948.7992744445801
512,1,256,0,441.2333984375,454.96099853515625,531.9784088134766
512,1,256,1,437.0206604003906,444.1487731933594,442.83924102783203
512,1,512,0,439.80420684814453,497.0919609069824,502.75950622558594
512,1,512,1,518.0044708251953,442.1318664550781,484.7214164733887
512,1,1024,0,455.1093521118164,568.0129795074463,535.1965484619141
512,1,1024,1,478.4662342071533,446.8009948730469,469.4780101776123
512,2,256,0,446.7645568847656,536.2823944091797,460.2060546875
512,2,256,1,424.7472915649414,453.8671112060547,582.4985885620117
512,2,512,0,443.0769500732422,542.1163635253906,462.34312438964844
512,2,512,1,471.9302101135254,455.66930770874023,491.19916915893555
512,2,1024,0,454.8673896789551,498.3695831298828,462.6257839202881
512,2,1024,1,443.961368560791,478.17355155944824,463.7290802001953
512,4,256,0,440.0094299316406,454.3262634277344,459.86483001708984
512,4,256,1,568.6305084228516,442.45460510253906,439.8705291748047
512,4,512,0,521.0880584716797,460.9801216125488,463.01204681396484
512,4,512,1,475.6951141357422,465.1549263000488,531.0976829528809
512,4,1024,0,479.0695266723633,460.1771240234375,482.4965877532959
512,4,1024,1,444.3859386444092,477.6569347381592,460.578161239624
512,8,256,0,439.3828430175781,456.0874481201172,459.6369094848633
512,8,256,1,443.9605026245117,453.01261138916016,455.13507080078125
512,8,512,0,474.11737060546875,458.3520278930664,459.91144943237305
512,8,512,1,466.57769775390625,443.57336044311523,540.9991340637207
512,8,1024,0,465.6594181060791,446.79405975341797,468.86419105529785
512,8,1024,1,443.51447105407715,480.5185127258301,456.27330780029297
1024,1,128,0,193.23194122314453,197.91443634033203,199.09972381591797
1024,1,128,1,199.27278900146484,209.56771850585938,265.55303955078125
1024,1,256,0,197.21405029296875,237.1219482421875,204.1324577331543
1024,1,256,1,200.0983772277832,204.37864685058594,204.25531005859375
1024,1,512,0,227.9274501800537,206.89666938781738,207.9079246520996
1024,1,512,1,200.1367530822754,206.10998725891113,236.16400337219238
1024,2,128,0,210.49819946289062,205.43370056152344,204.7666473388672
1024,2,128,1,194.82608795166016,198.49152374267578,200.78006744384766
1024,2,256,0,203.5904312133789,248.58982849121094,205.49169540405273
1024,2,256,1,214.34784317016602,245.43159866333008,204.78673553466797
1024,2,512,0,197.6660556793213,206.14858627319336,208.6908416748047
1024,2,512,1,220.16136169433594,209.89971160888672,206.35073852539062
1024,4,128,0,198.15570068359375,204.72763061523438,203.99954986572266
1024,4,128,1,181.31644439697266,206.8712387084961,206.99266052246094
1024,4,256,0,352.43732833862305,283.42000579833984,282.5532989501953
1024,4,256,1,206.06622695922852,238.4147834777832,200.7674560546875
1024,4,512,0,198.0173110961914,207.21386528015137,211.87783241271973
1024,4,512,1,199.7156105041504,203.71856307983398,205.12964630126953
1024,8,128,0,197.67567443847656,203.12090301513672,204.16064453125
1024,8,128,1,194.16969299316406,199.91834259033203,206.3419189453125
1024,8,256,0,198.5986099243164,204.13886642456055,205.15498733520508
1024,8,256,1,199.58897018432617,204.4946746826172,203.7451515197754
1024,8,512,0,200.69427680969238,206.4156036376953,207.5554370880127
1024,8,512,1,195.33588027954102,199.63118743896484,221.1928195953369
2048,1,64,0,117.4432601928711,145.8054656982422,131.75616455078125
2048,1,64,1,99.54371643066406,102.49000549316406,102.54145050048828
2048,1,128,0,99.60015869140625,113.11632537841797,113.4839859008789
2048,1,128,1,102.42514419555664,103.23229217529297,102.86113357543945
2048,1,256,0,99.87926292419434,102.7025146484375,103.63508796691895
