Size (B),Block Size (B),Time (ns),Inst,Cycle,Cache Ref,Cache Miss,Pipe RW,Pipe Stall,Pipe Sync
16777216,1048576,0.000660531,0.000236236,0.00229281,3.61435e-6,2.98217e-8,4.06699e-6,3.57958e-7,4.97792e-7
16777216,2097152,0.000786385,0.000172845,0.00272857,2.89321e-6,2.7086e-8,2.14953e-6,2.61197e-7,5.40594e-7
16777216,4194304,0.000657057,0.000117593,0.00206027,6.08612e-6,2.57472e-8,1.20094e-6,2.93134e-7,5.45386e-7
33554432,524288,0.000794026,0.000380946,0.00273632,4.4759e-6,2.57278e-8,7.75677e-6,2.20743e-7,2.22586e-7
33554432,1048576,0.000515695,0.000202004,0.0016439,2.29998e-6,1.15445e-8,3.94176e-6,2.11818e-7,2.15039e-7
33554432,2097152,0.000386393,0.000122325,0.00132379,1.73903e-6,1.83742e-8,2.02978e-6,1.52776e-7,2.46781e-7
33554432,4194304,0.000467046,9.21672e-5,0.00160598,2.2012e-6,1.29027e-8,1.07288e-6,1.52232e-7,2.68667e-7
33554432,8388608,0.000749835,9.10649e-5,0.00229721,2.45281e-6,2.78815e-8,6.01634e-7,1.48177e-7,2.69579e-7
67108864,1048576,0.000507453,0.000200184,0.0017482,1.55005e-6,1.82772e-8,3.8756e-6,1.04851e-7,1.07024e-7
67108864,2097152,0.000462969,0.000116431,0.00142287,1.18406e-6,9.06099e-9,1.9706e-6,1.09857e-7,1.14805e-7
67108864,4194304,0.000481286,8.06262e-5,0.00146469,1.0191e-6,1.78698e-8,1.01673e-6,1.05104e-7,1.23206e-7
67108864,8388608,0.000549379,6.84103e-5,0.00169824,1.63412e-6,1.52504e-8,5.38945e-7,8.55459e-8,1.24817e-7
67108864,16777216,0.000434712,5.29015e-5,0.00141001,1.68944e-6,1.44355e-8,3.0755e-7,6.9791e-8,1.45946e-7
134217728,2097152,0.000341323,0.000104514,0.00104155,1.11072e-6,1.82772e-8,1.93828e-6,5.91584e-8,6.04778e-8
134217728,4194304,0.000525968,8.11217e-5,0.00160206,4.36771e-7,1.07684e-8,9.85281e-7,5.21929e-8,6.09434e-8
134217728,8388608,0.00043887,5.57287e-5,0.0013321,7.83165e-7,1.97324e-8,5.08813e-7,5.30466e-8,6.18165e-8
134217728,16777216,0.00043791,4.74827e-5,0.001353,3.19114e-7,1.93249e-8,2.68687e-7,3.24993e-8,7.17506e-8
134217728,33554432,0.000459627,4.39207e-5,0.00139434,5.03671e-7,2.20801e-8,1.49167e-7,3.11023e-8,7.49715e-8
268435456,4194304,0.000415015,7.15483e-5,0.00127888,5.9659e-7,1.71907e-8,9.69468e-7,2.92396e-8,3.10829e-8
268435456,8388608,0.000358561,4.64004e-5,0.00102904,2.37526e-7,1.42027e-8,4.9267e-7,2.40592e-8,3.17038e-8
268435456,16777216,0.00038927,4.21061e-5,0.00123278,2.7476e-7,1.55997e-8,2.53397e-7,2.728e-8,3.10053e-8
268435456,33554432,0.00048821,4.58278e-5,0.00154265,5.19154e-7,1.86265e-8,1.3411e-7,2.36905e-8,3.27127e-8
268435456,67108864,0.000580924,4.61329e-5,0.00164366,4.37993e-7,2.23905e-8,7.48162e-8,1.81996e-8,3.59335e-8
