Size (B),Block Size (B),Time (ns),Inst,Cycle,Cache Ref,Cache Miss,Pipe RW,Pipe Stall,Pipe Sync
16777216,1048576,0.000558626,0.00015945,0.00193893,1.906e-5,1.40669e-8,3.8147e-6,2.17561e-7,2.20976e-7
16777216,2097152,0.000453008,9.77364e-5,0.00157374,1.91762e-5,1.15833e-8,1.90735e-6,2.3836e-7,2.40281e-7
16777216,4194304,0.000460756,7.10021e-5,0.00157965,7.0933e-6,1.83936e-8,9.53674e-7,2.39253e-7,2.46432e-7
33554432,524288,0.000466385,0.000248034,0.0016217,5.26848e-5,1.40863e-8,7.62939e-6,5.05631e-8,5.19988e-8
33554432,1048576,0.000516642,0.000143276,0.00165444,2.77684e-5,2.5883e-8,3.8147e-6,3.09665e-8,3.28485e-8
33554432,2097152,0.000485895,9.88013e-5,0.00168667,8.53274e-6,1.72489e-8,1.90735e-6,1.17521e-7,1.18763e-7
33554432,4194304,0.000500375,7.23351e-5,0.00172126,9.78502e-6,2.49711e-8,9.53674e-7,1.18938e-7,1.22255e-7
33554432,8388608,0.000403408,5.07374e-5,0.00138984,4.18207e-6,1.14281e-8,4.76837e-7,1.19229e-7,1.20994e-7
67108864,1048576,0.000523708,0.000150841,0.00181723,2.40765e-5,2.40592e-8,3.8147e-6,4.39856e-8,4.52856e-8
67108864,2097152,0.000551506,9.50451e-5,0.00176525,1.37231e-5,1.62011e-8,1.90735e-6,1.21654e-8,1.37758e-8
67108864,4194304,0.000432564,5.97485e-5,0.00132563,4.60913e-6,1.34848e-8,9.53674e-7,4.10364e-8,4.2608e-8
67108864,8388608,0.000381057,4.70949e-5,0.00127942,4.64169e-6,1.34654e-8,4.76837e-7,5.9333e-8,6.2612e-8
67108864,16777216,0.000303078,3.41467e-5,0.00103099,1.73259e-6,1.17191e-8,2.38419e-7,5.97211e-8,6.40478e-8
134217728,2097152,0.000421766,8.64885e-5,0.0013499,1.23416e-5,2.01399e-8,1.90735e-6,1.5425e-8,1.67832e-8
134217728,4194304,0.000497454,6.58322e-5,0.00160768,7.81172e-6,1.26699e-8,9.53674e-7,3.68649e-9,5.14168e-9
134217728,8388608,0.000331676,3.89027e-5,0.00102099,2.43913e-6,1.07684e-8,4.76837e-7,2.02175e-8,2.14786e-8
134217728,16777216,0.00052244,4.75495e-5,0.00158245,2.22642e-6,1.86459e-8,2.38419e-7,2.98993e-8,3.15874e-8
134217728,33554432,0.000387815,3.51642e-5,0.00122528,1.23072e-6,1.42415e-8,1.19209e-7,2.98799e-8,3.12381e-8
268435456,4194304,0.000309839,5.20046e-5,0.00101924,5.23972e-6,1.63952e-8,9.53674e-7,7.02372e-9,8.05206e-9
268435456,8388608,0.000333109,3.87532e-5,0.00101444,3.32205e-6,1.15639e-8,4.76837e-7,5.60734e-9,6.88791e-9
268435456,16777216,0.000290563,3.15288e-5,0.000976983,1.07378e-6,7.85803e-9,2.38419e-7,1.21266e-8,1.32713e-8
268435456,33554432,0.000441141,4.20163e-5,0.00150106,1.2271e-6,1.5425e-8,1.19209e-7,1.48236e-8,1.6531e-8
268435456,67108864,0.000387861,3.28847e-5,0.00120894,3.884e-7,1.45519e-8,5.96046e-8,1.49012e-8,1.64146e-8
