Size,Repeat,Do Wait,Time (ns)
2048,1024,0,8.758060932159424
2048,1024,0,8.759016513824463
2048,1024,0,8.759461879730225
2048,1024,0,8.761335372924805
2048,1024,0,8.762151718139648
2048,1024,0,8.763353824615479
2048,1024,0,8.763422966003418
2048,1024,0,8.764731407165527
2048,1024,0,8.765021324157715
2048,1024,0,8.765267848968506
2048,1024,0,8.765619277954102
2048,1024,0,8.766775608062744
2048,1024,0,8.767497062683105
2048,1024,0,8.768340110778809
2048,1024,0,8.76857614517212
2048,1024,0,8.768678188323975
2048,1024,0,8.771406173706055
2048,1024,0,8.772578716278076
2048,1024,0,8.773459911346436
2048,1024,0,8.774340629577637
2048,1024,0,8.774861335754395
2048,1024,0,8.775562286376953
2048,1024,0,8.776853561401367
2048,1024,0,8.779699802398682
2048,1024,0,8.779869556427002
2048,1024,0,8.780029296875
2048,1024,0,8.780042171478271
2048,1024,0,8.781034469604492
2048,1024,0,8.783440589904785
2048,1024,0,8.783888816833496
2048,1024,0,8.784859657287598
2048,1024,0,8.785109996795654
2048,1024,0,8.785528659820557
2048,1024,0,8.787203788757324
2048,1024,0,8.788763523101807
2048,1024,0,8.7895827293396
2048,1024,0,8.790558338165283
2048,1024,0,8.792912483215332
2048,1024,0,8.793150901794434
2048,1024,0,8.793869972229004
2048,1024,0,8.794484615325928
2048,1024,0,8.79541826248169
2048,1024,0,8.800155639648438
2048,1024,0,8.801329135894775
2048,1024,0,8.80135440826416
2048,1024,0,8.803518295288086
2048,1024,0,8.807260036468506
2048,1024,0,8.81151294708252
2048,1024,0,8.812891006469727
2048,1024,0,8.820133686065674
2048,1024,0,8.828192234039307
2048,1024,0,9.064697265625
2048,1024,0,9.070587158203125
2048,1024,0,9.140273571014404
2048,1024,0,9.18028450012207
2048,1024,0,9.38303518295288
2048,1024,0,10.801348686218262
2048,1024,0,13.168498039245605
2048,1024,1,8.933536529541016
2048,1024,1,12.422392845153809
2048,1024,1,12.942505836486816
2048,1024,1,12.959197521209717
2048,1024,1,12.990627765655518
2048,1024,1,13.016687870025635
2048,1024,1,13.018868446350098
2048,1024,1,13.03868055343628
2048,1024,1,13.04054307937622
2048,1024,1,13.046267032623291
2048,1024,1,13.057276725769043
2048,1024,1,13.05809497833252
2048,1024,1,13.059486389160156
2048,1024,1,13.06033182144165
2048,1024,1,13.075502395629883
2048,1024,1,13.076016426086426
2048,1024,1,13.080107688903809
2048,1024,1,13.09321641921997
2048,1024,1,13.095703601837158
2048,1024,1,13.108016014099121
2048,1024,1,13.109291076660156
2048,1024,1,13.116802215576172
2048,1024,1,13.121439933776855
2048,1024,1,13.124760627746582
2048,1024,1,13.133272171020508
2048,1024,1,13.14984130859375
2048,1024,1,13.151373386383057
2048,1024,1,13.156116485595703
2048,1024,1,13.15857219696045
2048,1024,1,13.16721773147583
2048,1024,1,13.174188137054443
2048,1024,1,13.176487922668457
2048,1024,1,13.179978847503662
2048,1024,1,13.184360980987549
2048,1024,1,13.19117784500122
2048,1024,1,13.191694736480713
2048,1024,1,13.19918441772461
2048,1024,1,13.199591636657715
2048,1024,1,13.210698127746582
2048,1024,1,13.213399410247803
2048,1024,1,13.215256690979004
2048,1024,1,13.216158866882324
2048,1024,1,13.22318696975708
2048,1024,1,13.227686882019043
2048,1024,1,13.229526996612549
2048,1024,1,13.231110572814941
2048,1024,1,13.234531879425049
2048,1024,1,13.255064010620117
2048,1024,1,13.258455276489258
2048,1024,1,13.277977466583252
2048,1024,1,13.278645992279053
2048,1024,1,13.280658721923828
2048,1024,1,13.28178358078003
2048,1024,1,13.284959316253662
2048,1024,1,13.29448127746582
2048,1024,1,13.301373481750488
2048,1024,1,13.315009117126465
2048,1024,1,13.316725254058838
2048,1024,1,13.31677770614624
2048,1024,1,13.328611850738525
2048,1024,1,13.329864025115967
2048,1024,1,13.330640316009521
2048,1024,1,13.334180355072021
2048,1024,1,13.336005210876465
2048,1024,1,13.33638048171997
2048,1024,1,13.337588787078857
2048,1024,1,13.352473735809326
2048,1024,1,13.35789442062378
2048,1024,1,13.36787462234497
2048,1024,1,13.373728275299072
2048,1024,1,13.383232593536377
2048,1024,1,13.395105361938477
2048,1024,1,13.39952802658081
2048,1024,1,13.404146194458008
2048,1024,1,13.404977798461914
2048,1024,1,13.42632246017456
2048,1024,1,13.426661014556885
2048,1024,1,13.432392120361328
2048,1024,1,13.435722351074219
2048,1024,1,13.436441898345947
2048,1024,1,13.439812660217285
2048,1024,1,13.441961765289307
2048,1024,1,13.45130205154419
2048,1024,1,13.45344352722168
2048,1024,1,13.457197189331055
2048,1024,1,13.457592487335205
2048,1024,1,13.48339557647705
2048,1024,1,13.52549409866333
2048,1024,1,13.548282146453857
2048,1024,1,13.565614700317383
2048,1024,1,13.572072982788086
2048,1024,1,13.583209037780762
2048,1024,1,13.599149703979492
2048,1024,1,13.599723815917969
2048,1024,1,13.62671947479248
2048,1024,1,13.668859004974365
2048,1024,1,13.783467769622803
2048,1024,1,13.790287494659424
2048,1024,1,13.812751293182373
2048,1024,1,13.82409954071045
2048,1024,1,13.826056957244873
2048,1024,1,13.877584457397461
2048,1024,1,13.890610694885254
2048,1024,1,14.022444248199463
2048,1024,1,14.052711486816406
2048,1024,1,14.058888912200928
2048,1024,1,14.074698448181152
2048,1024,1,14.11850118637085
2048,1024,1,14.193410873413086
2048,1024,1,14.204375743865967
2048,1024,1,14.2066068649292
2048,1024,1,14.215057373046875
2048,1024,1,14.244443893432617
2048,1024,1,14.268698692321777
2048,1024,1,14.314751148223877
2048,1024,1,14.515016555786133
2048,1024,1,14.520590782165527
2048,1024,1,15.97294569015503
2048,1024,1,17.333805084228516
2048,1024,1,18.035269737243652
4096,1024,0,4.4203948974609375
4096,1024,0,4.422679901123047
4096,1024,0,4.42281436920166
4096,1024,0,4.423677921295166
4096,1024,0,4.4264750480651855
4096,1024,0,4.428179740905762
4096,1024,0,4.428315162658691
4096,1024,0,4.429145097732544
4096,1024,0,4.429755210876465
4096,1024,0,4.430194854736328
4096,1024,0,4.430225372314453
4096,1024,0,4.430545091629028
4096,1024,0,4.430969953536987
4096,1024,0,4.431981563568115
4096,1024,0,4.432350158691406
4096,1024,0,4.433554172515869
4096,1024,0,4.434053421020508
4096,1024,0,4.434373378753662
4096,1024,0,4.434857606887817
4096,1024,0,4.435140371322632
4096,1024,0,4.435250520706177
4096,1024,0,4.435604095458984
4096,1024,0,4.435969352722168
4096,1024,0,4.43606972694397
4096,1024,0,4.436850547790527
4096,1024,0,4.437240123748779
4096,1024,0,4.437336444854736
4096,1024,0,4.4374096393585205
4096,1024,0,4.438041925430298
4096,1024,0,4.438396453857422
4096,1024,0,4.439086437225342
4096,1024,0,4.439125299453735
4096,1024,0,4.439425945281982
4096,1024,0,4.440097093582153
4096,1024,0,4.443317174911499
4096,1024,0,4.444010019302368
4096,1024,0,4.444075584411621
4096,1024,0,4.444918394088745
4096,1024,0,4.445085525512695
4096,1024,0,4.445170640945435
4096,1024,0,4.445420503616333
4096,1024,0,4.445457220077515
4096,1024,0,4.445735216140747
4096,1024,0,4.4460129737854
4096,1024,0,4.446043252944946
4096,1024,0,4.44624662399292
4096,1024,0,4.446540117263794
4096,1024,0,4.447000741958618
4096,1024,0,4.447530269622803
4096,1024,0,4.447712421417236
4096,1024,0,4.448742389678955
4096,1024,0,4.448753118515015
4096,1024,0,4.448981046676636
4096,1024,0,4.44931435585022
4096,1024,0,4.4494593143463135
4096,1024,0,4.449642181396484
4096,1024,0,4.449655532836914
4096,1024,0,4.449815034866333
4096,1024,0,4.450223684310913
4096,1024,0,4.450913429260254
4096,1024,0,4.451376676559448
4096,1024,0,4.451452970504761
4096,1024,0,4.451596021652222
4096,1024,0,4.4516921043396
4096,1024,0,4.452416658401489
4096,1024,0,4.452451944351196
4096,1024,0,4.452556848526001
4096,1024,0,4.4528985023498535
4096,1024,0,4.453205823898315
4096,1024,0,4.454713821411133
4096,1024,0,4.455343008041382
4096,1024,0,4.4554619789123535
4096,1024,0,4.455556631088257
4096,1024,0,4.45590615272522
4096,1024,0,4.456074237823486
4096,1024,0,4.456799268722534
4096,1024,0,4.457231044769287
4096,1024,0,4.457476854324341
4096,1024,0,4.457707643508911
4096,1024,0,4.4580535888671875
4096,1024,0,4.458117246627808
4096,1024,0,4.459043502807617
4096,1024,0,4.459121942520142
4096,1024,0,4.459872722625732
4096,1024,0,4.460143804550171
4096,1024,0,4.4601891040802
4096,1024,0,4.4606382846832275
4096,1024,0,4.461313247680664
4096,1024,0,4.46257209777832
4096,1024,0,4.462586402893066
4096,1024,0,4.464403390884399
4096,1024,0,4.465935230255127
4096,1024,0,4.466476202011108
4096,1024,0,4.46721625328064
4096,1024,0,4.467247247695923
4096,1024,0,4.46747899055481
4096,1024,0,4.469939231872559
4096,1024,0,4.470938444137573
4096,1024,0,4.471545934677124
4096,1024,0,4.472515344619751
4096,1024,0,4.473084211349487
4096,1024,0,4.474251747131348
4096,1024,0,4.475775241851807
4096,1024,0,4.476535081863403
4096,1024,0,4.477662086486816
4096,1024,0,4.477769136428833
4096,1024,0,4.479063034057617
4096,1024,0,4.481878042221069
4096,1024,0,4.48773980140686
4096,1024,0,4.497646808624268
4096,1024,0,4.498587369918823
4096,1024,0,4.584352493286133
4096,1024,0,4.719188928604126
4096,1024,0,5.024393081665039
4096,1024,0,5.025275468826294
4096,1024,0,5.878201246261597
4096,1024,0,6.116567373275757
4096,1024,0,6.316898822784424
4096,1024,0,7.349597454071045
4096,1024,0,7.758744239807129
4096,1024,1,5.042977809906006
4096,1024,1,6.462726354598999
4096,1024,1,6.478600025177002
4096,1024,1,6.491193532943726
4096,1024,1,6.4956042766571045
4096,1024,1,6.4958600997924805
4096,1024,1,6.498697280883789
4096,1024,1,6.500653266906738
4096,1024,1,6.515221118927002
4096,1024,1,6.519658327102661
4096,1024,1,6.536202669143677
4096,1024,1,6.541235446929932
4096,1024,1,6.541720390319824
4096,1024,1,6.543423891067505
4096,1024,1,6.544684886932373
4096,1024,1,6.550830125808716
4096,1024,1,6.559003829956055
4096,1024,1,6.569335222244263
4096,1024,1,6.569812536239624
4096,1024,1,6.573815107345581
4096,1024,1,6.575176239013672
4096,1024,1,6.57808256149292
4096,1024,1,6.579738616943359
4096,1024,1,6.579788446426392
4096,1024,1,6.582857131958008
4096,1024,1,6.586020469665527
4096,1024,1,6.586064338684082
4096,1024,1,6.588102102279663
4096,1024,1,6.588378190994263
4096,1024,1,6.5909950733184814
4096,1024,1,6.594233989715576
4096,1024,1,6.594330072402954
4096,1024,1,6.5994696617126465
4096,1024,1,6.600415468215942
4096,1024,1,6.60741662979126
4096,1024,1,6.608811378479004
4096,1024,1,6.610560178756714
4096,1024,1,6.612789154052734
4096,1024,1,6.615117311477661
4096,1024,1,6.6162941455841064
4096,1024,1,6.620697975158691
4096,1024,1,6.6264002323150635
4096,1024,1,6.6314942836761475
4096,1024,1,6.632724285125732
4096,1024,1,6.634664297103882
4096,1024,1,6.635238885879517
4096,1024,1,6.638329982757568
4096,1024,1,6.6395769119262695
4096,1024,1,6.6400146484375
4096,1024,1,6.6404807567596436
4096,1024,1,6.6427576541900635
4096,1024,1,6.645362377166748
4096,1024,1,6.651347637176514
4096,1024,1,6.653757333755493
4096,1024,1,6.654834985733032
4096,1024,1,6.6549599170684814
4096,1024,1,6.656105995178223
4096,1024,1,6.656139612197876
4096,1024,1,6.65908408164978
4096,1024,1,6.664159774780273
4096,1024,1,6.6658034324646
4096,1024,1,6.666493654251099
4096,1024,1,6.66684627532959
4096,1024,1,6.670230865478516
4096,1024,1,6.672990322113037
4096,1024,1,6.673135042190552
4096,1024,1,6.679569244384766
4096,1024,1,6.684200048446655
4096,1024,1,6.6847710609436035
4096,1024,1,6.687377691268921
4096,1024,1,6.690417766571045
4096,1024,1,6.691513776779175
4096,1024,1,6.700244426727295
4096,1024,1,6.700977087020874
4096,1024,1,6.7038702964782715
4096,1024,1,6.70428991317749
4096,1024,1,6.705738544464111
4096,1024,1,6.707724571228027
4096,1024,1,6.7156548500061035
4096,1024,1,6.7219085693359375
4096,1024,1,6.733429670333862
4096,1024,1,6.740255832672119
4096,1024,1,6.742927551269531
4096,1024,1,6.771836996078491
4096,1024,1,6.773489713668823
4096,1024,1,6.783133506774902
4096,1024,1,6.783550262451172
4096,1024,1,6.7840187549591064
4096,1024,1,6.795772314071655
4096,1024,1,6.80490517616272
4096,1024,1,6.806119918823242
4096,1024,1,6.813305854797363
4096,1024,1,6.840550184249878
4096,1024,1,6.841033220291138
4096,1024,1,6.841813325881958
4096,1024,1,6.850607395172119
4096,1024,1,6.860980272293091
4096,1024,1,6.878022193908691
4096,1024,1,6.879743337631226
4096,1024,1,6.925496339797974
4096,1024,1,6.9388110637664795
4096,1024,1,6.953606367111206
4096,1024,1,7.003085613250732
4096,1024,1,7.07700777053833
4096,1024,1,7.095689296722412
4096,1024,1,7.0966455936431885
4096,1024,1,7.122829437255859
4096,1024,1,7.131428480148315
4096,1024,1,7.140689134597778
4096,1024,1,7.1503825187683105
4096,1024,1,7.168436050415039
4096,1024,1,7.4825873374938965
4096,1024,1,7.54710841178894
4096,1024,1,7.81334114074707
4096,1024,1,7.8491151332855225
4096,1024,1,8.354560852050781
4096,1024,1,8.467722654342651
4096,1024,1,8.646827697753906
4096,1024,1,9.38722276687622
4096,1024,1,11.466189861297607
8192,1024,0,2.2473772764205933
8192,1024,0,2.2479768991470337
8192,1024,0,2.2480242252349854
8192,1024,0,2.2491469383239746
8192,1024,0,2.2524608373641968
8192,1024,0,2.2524808645248413
8192,1024,0,2.2525898218154907
8192,1024,0,2.2533358335494995
8192,1024,0,2.2547714710235596
8192,1024,0,2.255199432373047
8192,1024,0,2.2552578449249268
8192,1024,0,2.2552809715270996
8192,1024,0,2.2553439140319824
8192,1024,0,2.255419373512268
8192,1024,0,2.2555192708969116
8192,1024,0,2.255755305290222
8192,1024,0,2.256343722343445
8192,1024,0,2.2567620277404785
8192,1024,0,2.2568439245224
8192,1024,0,2.257268786430359
8192,1024,0,2.2573081254959106
8192,1024,0,2.2585121393203735
8192,1024,0,2.2585309743881226
8192,1024,0,2.258583426475525
8192,1024,0,2.2587344646453857
8192,1024,0,2.2588080167770386
8192,1024,0,2.258887529373169
8192,1024,0,2.259349226951599
8192,1024,0,2.2593541145324707
8192,1024,0,2.2593605518341064
8192,1024,0,2.25960910320282
8192,1024,0,2.2598440647125244
8192,1024,0,2.260158658027649
8192,1024,0,2.26038134098053
8192,1024,0,2.2606163024902344
8192,1024,0,2.2607622146606445
8192,1024,0,2.260885000228882
8192,1024,0,2.2609403133392334
8192,1024,0,2.26137375831604
8192,1024,0,2.2616063356399536
8192,1024,0,2.2616504430770874
8192,1024,0,2.2618314027786255
8192,1024,0,2.2623257637023926
8192,1024,0,2.262728452682495
8192,1024,0,2.26291823387146
8192,1024,0,2.2629185914993286
8192,1024,0,2.2629294395446777
8192,1024,0,2.2629339694976807
8192,1024,0,2.2629971504211426
8192,1024,0,2.263433814048767
8192,1024,0,2.2638672590255737
8192,1024,0,2.264054298400879
8192,1024,0,2.2642524242401123
8192,1024,0,2.26432466506958
8192,1024,0,2.264392614364624
8192,1024,0,2.2651121616363525
8192,1024,0,2.26577889919281
8192,1024,0,2.2665129899978638
8192,1024,0,2.2668601274490356
8192,1024,0,2.2668646574020386
8192,1024,0,2.2677725553512573
8192,1024,0,2.2682032585144043
8192,1024,0,2.2682759761810303
8192,1024,0,2.26848566532135
8192,1024,0,2.2688112258911133
8192,1024,0,2.2696186304092407
8192,1024,0,2.2699673175811768
8192,1024,0,2.270190477371216
8192,1024,0,2.270193934440613
8192,1024,0,2.270347833633423
8192,1024,0,2.2704755067825317
8192,1024,0,2.2705401182174683
8192,1024,0,2.2705464363098145
8192,1024,0,2.270644187927246
8192,1024,0,2.2709728479385376
8192,1024,0,2.2711023092269897
8192,1024,0,2.2713370323181152
8192,1024,0,2.2719228267669678
8192,1024,0,2.2721335887908936
8192,1024,0,2.2721372842788696
8192,1024,0,2.272883415222168
8192,1024,0,2.2731274366378784
8192,1024,0,2.273515462875366
8192,1024,0,2.273826003074646
8192,1024,0,2.2739681005477905
8192,1024,0,2.2745853662490845
8192,1024,0,2.275763511657715
8192,1024,0,2.2765337228775024
8192,1024,0,2.276627779006958
8192,1024,0,2.2766720056533813
8192,1024,0,2.276937961578369
8192,1024,0,2.2775027751922607
8192,1024,0,2.2779905796051025
8192,1024,0,2.2798725366592407
8192,1024,0,2.2799570560455322
8192,1024,0,2.280073404312134
8192,1024,0,2.2802188396453857
8192,1024,0,2.2816356420516968
8192,1024,0,2.283023476600647
8192,1024,0,2.2833352088928223
8192,1024,0,2.2837064266204834
8192,1024,0,2.284516930580139
8192,1024,0,2.2849202156066895
8192,1024,0,2.2851401567459106
8192,1024,0,2.2856380939483643
8192,1024,0,2.2881877422332764
8192,1024,0,2.2910165786743164
8192,1024,0,2.292331337928772
8192,1024,0,2.2934417724609375
8192,1024,0,2.295247793197632
8192,1024,0,2.3040683269500732
8192,1024,0,2.316780686378479
8192,1024,0,2.330817699432373
8192,1024,0,2.3663928508758545
8192,1024,0,2.3946436643600464
8192,1024,0,2.4151800870895386
8192,1024,0,2.5485838651657104
8192,1024,0,2.951266646385193
8192,1024,0,3.215340256690979
8192,1024,0,3.456660032272339
8192,1024,1,3.093836545944214
8192,1024,1,3.224895477294922
8192,1024,1,3.2305160760879517
8192,1024,1,3.2351382970809937
8192,1024,1,3.2357059717178345
8192,1024,1,3.2370073795318604
8192,1024,1,3.2401320934295654
8192,1024,1,3.2470918893814087
8192,1024,1,3.251352548599243
8192,1024,1,3.2543736696243286
8192,1024,1,3.256916046142578
8192,1024,1,3.257007598876953
8192,1024,1,3.2596864700317383
8192,1024,1,3.2609238624572754
8192,1024,1,3.2640239000320435
8192,1024,1,3.265207529067993
8192,1024,1,3.2658867835998535
8192,1024,1,3.266974687576294
8192,1024,1,3.268542170524597
8192,1024,1,3.272903084754944
8192,1024,1,3.276331901550293
8192,1024,1,3.2771928310394287
8192,1024,1,3.278261661529541
8192,1024,1,3.2785096168518066
