Size,Repeat,Do Wait,Time (ns)
1024,1024,0,3.510120391845703
1024,1024,0,3.5104942321777344
1024,1024,0,3.5120248794555664
1024,1024,0,3.512082099914551
1024,1024,0,3.513522148132324
1024,1024,0,3.517317771911621
1024,1024,0,3.5189085006713867
1024,1024,0,3.520082473754883
1024,1024,0,3.520090103149414
1024,1024,0,3.5215415954589844
1024,1024,0,3.521728515625
1024,1024,0,3.527289390563965
1024,1024,0,3.531224250793457
1024,1024,0,3.5314674377441406
1024,1024,0,3.538148880004883
1024,1024,0,3.5392866134643555
1024,1024,0,3.5404186248779297
1024,1024,0,3.5463218688964844
1024,1024,0,3.6782045364379883
1024,1024,0,3.7336502075195312
1024,1024,0,3.745783805847168
1024,1024,0,3.7565860748291016
1024,1024,0,3.7697525024414062
1024,1024,0,3.7920398712158203
1024,1024,0,3.798111915588379
1024,1024,0,3.8307666778564453
1024,1024,1,3.093398094177246
1024,1024,1,3.1326904296875
1024,1024,1,3.146076202392578
1024,1024,1,3.166562080383301
1024,1024,1,3.181062698364258
1024,1024,1,3.2038278579711914
1024,1024,1,3.207200050354004
1024,1024,1,3.2109203338623047
1024,1024,1,3.2160539627075195
1024,1024,1,3.2242660522460938
1024,1024,1,3.248159408569336
1024,1024,1,3.2651634216308594
1024,1024,1,3.283688545227051
1024,1024,1,3.2899913787841797
1024,1024,1,3.2985544204711914
1024,1024,1,3.320010185241699
1024,1024,1,3.345818519592285
1024,1024,1,3.346724510192871
1024,1024,1,3.3562440872192383
1024,1024,1,3.373406410217285
1024,1024,1,3.3843555450439453
1024,1024,1,3.39371395111084
1024,1024,1,3.418689727783203
1024,1024,1,3.4295578002929688
1024,1024,1,3.448566436767578
1024,1024,1,3.4532852172851562
1024,1024,1,3.4670677185058594
1024,1024,1,3.4729509353637695
1024,1024,1,3.4907989501953125
1024,1024,1,3.4952592849731445
1024,1024,1,3.4973297119140625
1024,1024,1,3.5040454864501953
1024,1024,1,3.5074405670166016
1024,1024,1,3.507645606994629
1024,1024,1,3.5169992446899414
1024,1024,1,3.521333694458008
1024,1024,1,3.5217084884643555
1024,1024,1,3.5247535705566406
1024,1024,1,3.5252256393432617
1024,1024,1,3.525670051574707
1024,1024,1,3.526749610900879
1024,1024,1,3.5298633575439453
1024,1024,1,3.5472583770751953
1024,1024,1,3.553865432739258
1024,1024,1,3.55466365814209
1024,1024,1,3.56221866607666
1024,1024,1,3.563173294067383
1024,1024,1,3.564451217651367
1024,1024,1,3.5653018951416016
1024,1024,1,3.566533088684082
1024,1024,1,3.5680904388427734
1024,1024,1,3.572549819946289
1024,1024,1,3.5850114822387695
1024,1024,1,3.592373847961426
1024,1024,1,3.6026201248168945
1024,1024,1,3.6099863052368164
1024,1024,1,3.6172876358032227
1024,1024,1,3.6306724548339844
1024,1024,1,3.637968063354492
1024,1024,1,3.639763832092285
1024,1024,1,3.6419668197631836
1024,1024,1,3.646259307861328
1024,1024,1,3.6520156860351562
1024,1024,1,3.652040481567383
1024,1024,1,3.6552963256835938
1024,1024,1,3.65561580657959
1024,1024,1,3.656402587890625
1024,1024,1,3.659621238708496
1024,1024,1,3.660813331604004
1024,1024,1,3.66507625579834
1024,1024,1,3.679311752319336
1024,1024,1,3.680013656616211
1024,1024,1,3.680180549621582
1024,1024,1,3.6816272735595703
1024,1024,1,3.6957921981811523
1024,1024,1,3.697962760925293
1024,1024,1,3.6997146606445312
1024,1024,1,3.701345443725586
1024,1024,1,3.705430030822754
1024,1024,1,3.706637382507324
1024,1024,1,3.7148780822753906
1024,1024,1,3.7160234451293945
1024,1024,1,3.7174320220947266
1024,1024,1,3.717991828918457
1024,1024,1,3.7201271057128906
1024,1024,1,3.7230281829833984
1024,1024,1,3.7246923446655273
1024,1024,1,3.727846145629883
1024,1024,1,3.7325258255004883
1024,1024,1,3.740354537963867
1024,1024,1,3.741147994995117
1024,1024,1,3.742521286010742
1024,1024,1,3.74361515045166
1024,1024,1,3.7449588775634766
1024,1024,1,3.7470102310180664
1024,1024,1,3.747518539428711
1024,1024,1,3.7479400634765625
1024,1024,1,3.752814292907715
1024,1024,1,3.753664016723633
1024,1024,1,3.757537841796875
1024,1024,1,3.7583093643188477
1024,1024,1,3.7593231201171875
1024,1024,1,3.7593278884887695
1024,1024,1,3.7608985900878906
1024,1024,1,3.7609033584594727
1024,1024,1,3.761150360107422
1024,1024,1,3.762838363647461
1024,1024,1,3.765979766845703
1024,1024,1,3.7734928131103516
1024,1024,1,3.7738447189331055
1024,1024,1,3.775266647338867
1024,1024,1,3.777327537536621
1024,1024,1,3.781644821166992
1024,1024,1,3.7860584259033203
1024,1024,1,3.7893638610839844
1024,1024,1,3.790273666381836
1024,1024,1,3.792454719543457
1024,1024,1,3.793759346008301
1024,1024,1,3.7946863174438477
1024,1024,1,3.7947511672973633
1024,1024,1,3.7952404022216797
1024,1024,1,3.8000259399414062
1024,1024,1,3.801179885864258
1024,1024,1,3.8051719665527344
1024,1024,1,3.8054237365722656
1024,1024,1,3.807222366333008
1024,1024,1,3.812588691711426
1024,1024,1,3.823253631591797
1024,1024,1,3.8410720825195312
1024,1024,1,3.8426380157470703
1024,1024,1,3.846074104309082
1024,1024,1,3.846738815307617
1024,1024,1,3.8503570556640625
1024,1024,1,3.8506879806518555
1024,1024,1,3.851102828979492
1024,1024,1,3.8519086837768555
1024,1024,1,3.853759765625
1024,1024,1,3.855687141418457
1024,1024,1,3.858316421508789
1024,1024,1,3.8595333099365234
1024,1024,1,3.862044334411621
1024,1024,1,3.86324405670166
1024,1024,1,3.8653106689453125
1024,1024,1,3.8714771270751953
1024,1024,1,3.872286796569824
1024,1024,1,3.8725109100341797
1024,1024,1,3.877452850341797
1024,1024,1,3.878080368041992
1024,1024,1,3.8787050247192383
1024,1024,1,3.881490707397461
1024,1024,1,3.883944511413574
1024,1024,1,3.885403633117676
1024,1024,1,3.8856210708618164
1024,1024,1,3.887763023376465
1024,1024,1,3.887845039367676
1024,1024,1,3.888546943664551
1024,1024,1,3.8911142349243164
1024,1024,1,3.892955780029297
1024,1024,1,3.8949289321899414
1024,1024,1,3.896869659423828
1024,1024,1,3.900205612182617
1024,1024,1,3.9017581939697266
1024,1024,1,3.903423309326172
1024,1024,1,3.903451919555664
1024,1024,1,3.903932571411133
1024,1024,1,3.9062328338623047
1024,1024,1,3.9081649780273438
1024,1024,1,3.909910202026367
1024,1024,1,3.913050651550293
1024,1024,1,3.915024757385254
1024,1024,1,3.9161720275878906
1024,1024,1,3.919173240661621
1024,1024,1,3.9207420349121094
1024,1024,1,3.927069664001465
1024,1024,1,3.9298667907714844
1024,1024,1,3.95418643951416
1024,1024,1,3.9629135131835938
1024,1024,1,4.0557403564453125
1024,1024,1,4.69075870513916
2048,1024,0,1.4502878189086914
2048,1024,0,1.455273151397705
2048,1024,0,1.4676294326782227
2048,1024,0,1.4748706817626953
2048,1024,0,1.4757075309753418
2048,1024,0,1.481135368347168
2048,1024,0,1.4890656471252441
2048,1024,0,1.4953866004943848
2048,1024,0,1.495387077331543
2048,1024,0,1.4999313354492188
2048,1024,0,1.5069074630737305
2048,1024,0,1.5141143798828125
2048,1024,0,1.5217671394348145
2048,1024,0,1.527397632598877
2048,1024,0,1.5381183624267578
2048,1024,0,1.5438637733459473
2048,1024,0,1.5450835227966309
2048,1024,0,1.5472402572631836
2048,1024,0,1.5591750144958496
2048,1024,0,1.5670032501220703
2048,1024,0,1.579699993133545
2048,1024,0,1.5808868408203125
2048,1024,0,1.5990653038024902
2048,1024,0,1.603607177734375
2048,1024,0,1.6069812774658203
2048,1024,0,1.6110877990722656
2048,1024,0,1.6122746467590332
2048,1024,0,1.6191997528076172
2048,1024,0,1.6267814636230469
2048,1024,0,1.6371393203735352
2048,1024,0,1.6383414268493652
2048,1024,0,1.638847827911377
2048,1024,0,1.6451892852783203
2048,1024,0,1.645646095275879
2048,1024,0,1.6463704109191895
2048,1024,0,1.647733211517334
2048,1024,0,1.6495680809020996
2048,1024,0,1.650486946105957
2048,1024,0,1.6516942977905273
2048,1024,0,1.6518783569335938
2048,1024,0,1.652094841003418
2048,1024,0,1.652641773223877
2048,1024,0,1.6538066864013672
2048,1024,0,1.6559109687805176
2048,1024,0,1.6564631462097168
2048,1024,0,1.6572175025939941
2048,1024,0,1.6584348678588867
2048,1024,0,1.6604576110839844
2048,1024,0,1.6626172065734863
2048,1024,0,1.6638507843017578
2048,1024,0,1.6642413139343262
2048,1024,0,1.6673288345336914
2048,1024,0,1.6703205108642578
2048,1024,0,1.6710920333862305
2048,1024,0,1.6720428466796875
2048,1024,0,1.6721396446228027
2048,1024,0,1.673135757446289
2048,1024,0,1.678018569946289
2048,1024,0,1.678384780883789
2048,1024,0,1.681168556213379
2048,1024,0,1.688035488128662
2048,1024,0,1.6928129196166992
2048,1024,0,1.6928386688232422
2048,1024,0,1.6945815086364746
2048,1024,0,1.69610595703125
2048,1024,0,1.6983318328857422
2048,1024,0,1.6988701820373535
2048,1024,0,1.7009763717651367
2048,1024,0,1.7032175064086914
2048,1024,0,1.7042713165283203
2048,1024,0,1.7066073417663574
2048,1024,0,1.7066235542297363
2048,1024,0,1.7066946029663086
2048,1024,0,1.7075762748718262
2048,1024,0,1.7080330848693848
2048,1024,0,1.7091660499572754
2048,1024,0,1.7092580795288086
2048,1024,0,1.709299087524414
2048,1024,0,1.7094688415527344
2048,1024,0,1.7100419998168945
2048,1024,0,1.7105937004089355
2048,1024,0,1.7114906311035156
2048,1024,0,1.7117810249328613
2048,1024,0,1.7121315002441406
2048,1024,0,1.7136507034301758
2048,1024,0,1.7144556045532227
2048,1024,0,1.7148394584655762
2048,1024,0,1.71616792678833
2048,1024,0,1.717329502105713
2048,1024,0,1.718796730041504
2048,1024,0,1.718994140625
2048,1024,0,1.7193560600280762
2048,1024,0,1.7202482223510742
2048,1024,0,1.7204790115356445
2048,1024,0,1.7218294143676758
2048,1024,0,1.7222294807434082
2048,1024,0,1.7232341766357422
2048,1024,0,1.723442554473877
2048,1024,0,1.7245111465454102
2048,1024,0,1.727933406829834
2048,1024,0,1.7289772033691406
2048,1024,0,1.729252815246582
2048,1024,0,1.7295598983764648
2048,1024,0,1.7305359840393066
2048,1024,0,1.7308545112609863
2048,1024,0,1.730973720550537
2048,1024,0,1.7317957878112793
2048,1024,0,1.73478364944458
2048,1024,0,1.7351140975952148
2048,1024,0,1.7367744445800781
2048,1024,0,1.7368354797363281
2048,1024,0,1.7371501922607422
2048,1024,0,1.7374687194824219
2048,1024,0,1.7388839721679688
2048,1024,0,1.738990306854248
2048,1024,0,1.7411117553710938
2048,1024,0,1.7412080764770508
2048,1024,0,1.7414913177490234
2048,1024,0,1.742255687713623
2048,1024,0,1.7423095703125
2048,1024,0,1.742821216583252
2048,1024,0,1.7428784370422363
2048,1024,0,1.7433056831359863
2048,1024,0,1.7440786361694336
2048,1024,0,1.7442374229431152
2048,1024,0,1.7443385124206543
2048,1024,0,1.744441032409668
2048,1024,0,1.7444744110107422
2048,1024,0,1.7444806098937988
2048,1024,0,1.7445430755615234
2048,1024,0,1.7448697090148926
2048,1024,0,1.7451672554016113
2048,1024,0,1.7455053329467773
2048,1024,0,1.7455973625183105
2048,1024,0,1.7456159591674805
2048,1024,0,1.745682716369629
2048,1024,0,1.7467398643493652
2048,1024,0,1.7470946311950684
2048,1024,0,1.7474403381347656
2048,1024,0,1.7476463317871094
2048,1024,0,1.748436450958252
2048,1024,0,1.7486038208007812
2048,1024,0,1.7487883567810059
2048,1024,0,1.7491025924682617
2048,1024,0,1.7493901252746582
2048,1024,0,1.7506260871887207
2048,1024,0,1.751020908355713
2048,1024,0,1.7510476112365723
2048,1024,0,1.7513785362243652
2048,1024,0,1.7514243125915527
2048,1024,0,1.751723289489746
2048,1024,0,1.7520790100097656
2048,1024,0,1.7522921562194824
2048,1024,0,1.7527947425842285
2048,1024,0,1.7539091110229492
2048,1024,0,1.7544751167297363
2048,1024,0,1.7548832893371582
2048,1024,0,1.7554550170898438
2048,1024,0,1.7579398155212402
2048,1024,0,1.7581586837768555
2048,1024,0,1.7595758438110352
2048,1024,0,1.760347843170166
2048,1024,0,1.7604193687438965
2048,1024,0,1.7617921829223633
2048,1024,0,1.761831283569336
2048,1024,0,1.762366771697998
2048,1024,0,1.7630200386047363
2048,1024,0,1.7630558013916016
2048,1024,0,1.7636737823486328
2048,1024,0,1.7643508911132812
2048,1024,0,1.7671222686767578
2048,1024,0,1.7671246528625488
2048,1024,0,1.7672319412231445
2048,1024,0,1.767873764038086
2048,1024,0,1.769660472869873
2048,1024,0,1.7775554656982422
2048,1024,0,1.7813901901245117
2048,1024,0,1.8122386932373047
2048,1024,0,1.8449130058288574
2048,1024,1,1.5239300727844238
2048,1024,1,1.5373129844665527
2048,1024,1,1.5384740829467773
2048,1024,1,1.5407962799072266
2048,1024,1,1.5563764572143555
2048,1024,1,1.5574073791503906
2048,1024,1,1.5594420433044434
2048,1024,1,1.5602936744689941
2048,1024,1,1.5619354248046875
2048,1024,1,1.5684404373168945
2048,1024,1,1.572657585144043
2048,1024,1,1.579674243927002
2048,1024,1,1.5810041427612305
2048,1024,1,1.585540771484375
2048,1024,1,1.5895142555236816
2048,1024,1,1.593832015991211
2048,1024,1,1.5951900482177734
2048,1024,1,1.603074073791504
2048,1024,1,1.6038599014282227
2048,1024,1,1.6048073768615723
2048,1024,1,1.6150026321411133
2048,1024,1,1.6178317070007324
2048,1024,1,1.6238775253295898
2048,1024,1,1.6276679039001465
2048,1024,1,1.6295394897460938
2048,1024,1,1.6343917846679688
2048,1024,1,1.6370220184326172
2048,1024,1,1.6413912773132324
2048,1024,1,1.6480498313903809
2048,1024,1,1.655196189880371
2048,1024,1,1.6664681434631348
2048,1024,1,1.6672844886779785
2048,1024,1,1.6683688163757324
2048,1024,1,1.6761584281921387
2048,1024,1,1.6858773231506348
2048,1024,1,1.6893935203552246
2048,1024,1,1.6970314979553223
2048,1024,1,1.7000789642333984
2048,1024,1,1.7014341354370117
2048,1024,1,1.7039098739624023
2048,1024,1,1.7063064575195312
2048,1024,1,1.7064313888549805
2048,1024,1,1.7193312644958496
2048,1024,1,1.7200536727905273
2048,1024,1,1.7262535095214844
2048,1024,1,1.7283501625061035
2048,1024,1,1.732408046722412
2048,1024,1,1.7365093231201172
2048,1024,1,1.7378754615783691
2048,1024,1,1.7474212646484375
2048,1024,1,1.7498564720153809
2048,1024,1,1.7536845207214355
2048,1024,1,1.7544384002685547
2048,1024,1,1.7677888870239258
2048,1024,1,1.7687602043151855
2048,1024,1,1.7733211517333984
2048,1024,1,1.7741904258728027
2048,1024,1,1.7809839248657227
2048,1024,1,1.7814173698425293
2048,1024,1,1.781815528869629
2048,1024,1,1.784193515777588
2048,1024,1,1.7855844497680664
2048,1024,1,1.7861824035644531
2048,1024,1,1.7898950576782227
2048,1024,1,1.7906856536865234
2048,1024,1,1.7907280921936035
2048,1024,1,1.7959461212158203
2048,1024,1,1.7980947494506836
2048,1024,1,1.7996621131896973
2048,1024,1,1.8000741004943848
2048,1024,1,1.801588535308838
2048,1024,1,1.8020563125610352
2048,1024,1,1.8021841049194336
2048,1024,1,1.804795265197754
2048,1024,1,1.8056707382202148
2048,1024,1,1.8071022033691406
2048,1024,1,1.8099603652954102
2048,1024,1,1.8162622451782227
2048,1024,1,1.8175296783447266
2048,1024,1,1.8179898262023926
2048,1024,1,1.818697452545166
2048,1024,1,1.8195619583129883
2048,1024,1,1.8208298683166504
2048,1024,1,1.8259472846984863
2048,1024,1,1.8321475982666016
2048,1024,1,1.834242343902588
2048,1024,1,1.8379383087158203
2048,1024,1,1.8410735130310059
2048,1024,1,1.846601963043213
2048,1024,1,1.847752571105957
2048,1024,1,1.847898006439209
2048,1024,1,1.8495054244995117
2048,1024,1,1.84954833984375
2048,1024,1,1.8508076667785645
2048,1024,1,1.8545112609863281
2048,1024,1,1.854811191558838
2048,1024,1,1.8550610542297363
2048,1024,1,1.8566479682922363
2048,1024,1,1.8591055870056152
2048,1024,1,1.8595800399780273
2048,1024,1,1.860581874847412
2048,1024,1,1.8613619804382324
2048,1024,1,1.8614797592163086
2048,1024,1,1.8641018867492676
2048,1024,1,1.8674087524414062
2048,1024,1,1.868934154510498
2048,1024,1,1.869950294494629
2048,1024,1,1.8709478378295898
2048,1024,1,1.8729205131530762
2048,1024,1,1.8767318725585938
2048,1024,1,1.8770561218261719
2048,1024,1,1.8791913986206055
2048,1024,1,1.8792824745178223
2048,1024,1,1.8806586265563965
2048,1024,1,1.8810725212097168
2048,1024,1,1.8819971084594727
2048,1024,1,1.885237693786621
2048,1024,1,1.8867897987365723
2048,1024,1,1.8893723487854004
2048,1024,1,1.8925189971923828
2048,1024,1,1.8958096504211426
2048,1024,1,1.8964314460754395
2048,1024,1,1.8985471725463867
2048,1024,1,1.9002532958984375
2048,1024,1,1.9017062187194824
2048,1024,1,1.9043030738830566
2048,1024,1,1.906142234802246
2048,1024,1,1.9083638191223145
2048,1024,1,1.913224697113037
2048,1024,1,1.9152393341064453
2048,1024,1,1.916801929473877
2048,1024,1,1.919891357421875
2048,1024,1,1.9211130142211914
2048,1024,1,1.922642707824707
2048,1024,1,1.923227310180664
2048,1024,1,1.9234957695007324
2048,1024,1,1.924879550933838
2048,1024,1,1.9252071380615234
2048,1024,1,1.925553321838379
2048,1024,1,1.9258160591125488
2048,1024,1,1.9262924194335938
2048,1024,1,1.927539348602295
2048,1024,1,1.9280543327331543
2048,1024,1,1.9289016723632812
2048,1024,1,1.9306097030639648
2048,1024,1,1.9309840202331543
2048,1024,1,1.9332499504089355
2048,1024,1,1.9337997436523438
2048,1024,1,1.9367494583129883
2048,1024,1,1.937410831451416
2048,1024,1,1.9375858306884766
2048,1024,1,1.938690185546875
2048,1024,1,1.9390344619750977
2048,1024,1,1.939460277557373
2048,1024,1,1.9405794143676758
2048,1024,1,1.9424748420715332
2048,1024,1,1.9468903541564941
2048,1024,1,1.9470930099487305
2048,1024,1,1.9480509757995605
2048,1024,1,1.9482154846191406
2048,1024,1,1.9492268562316895
2048,1024,1,1.9493193626403809
2048,1024,1,1.9494223594665527
2048,1024,1,1.9499502182006836
2048,1024,1,1.9501070976257324
2048,1024,1,1.9515018463134766
2048,1024,1,1.952077865600586
2048,1024,1,1.9533686637878418
2048,1024,1,1.958998680114746
2048,1024,1,1.9623656272888184
2048,1024,1,1.9637937545776367
2048,1024,1,1.964479923248291
2048,1024,1,1.968027114868164
2048,1024,1,1.9756574630737305
2048,1024,1,1.9852652549743652
2048,1024,1,2.079399585723877
2048,1024,1,2.164586067199707
2048,1024,1,2.2194457054138184
2048,1024,1,3.133890151977539
4096,1024,0,0.7359762191772461
4096,1024,0,0.737377405166626
4096,1024,0,0.7397394180297852
4096,1024,0,0.7479946613311768
4096,1024,0,0.7483317852020264
4096,1024,0,0.7497763633728027
4096,1024,0,0.7562170028686523
4096,1024,0,0.7631738185882568
4096,1024,0,0.7672688961029053
4096,1024,0,0.7674758434295654
4096,1024,0,0.7692315578460693
4096,1024,0,0.777583122253418
4096,1024,0,0.7870082855224609
4096,1024,0,0.787172794342041
4096,1024,0,0.7881848812103271
4096,1024,0,0.7903749942779541
4096,1024,0,0.8038144111633301
4096,1024,0,0.8095626831054688
4096,1024,0,0.8096270561218262
4096,1024,0,0.812518835067749
4096,1024,0,0.8139185905456543
4096,1024,0,0.8155250549316406
4096,1024,0,0.8158919811248779
4096,1024,0,0.8169691562652588
4096,1024,0,0.8173930644989014
4096,1024,0,0.8183302879333496
4096,1024,0,0.8205945491790771
4096,1024,0,0.8210992813110352
4096,1024,0,0.8213775157928467
4096,1024,0,0.8216602802276611
4096,1024,0,0.821723222732544
4096,1024,0,0.823371410369873
4096,1024,0,0.8234350681304932
4096,1024,0,0.824857234954834
4096,1024,0,0.8250935077667236
4096,1024,0,0.8259468078613281
4096,1024,0,0.826505184173584
4096,1024,0,0.8266372680664062
4096,1024,0,0.829768180847168
4096,1024,0,0.829871416091919
4096,1024,0,0.8326821327209473
4096,1024,0,0.8362581729888916
4096,1024,0,0.8363430500030518
4096,1024,0,0.8371515274047852
4096,1024,0,0.8376572132110596
4096,1024,0,0.8377108573913574
4096,1024,0,0.8391368389129639
4096,1024,0,0.8403220176696777
4096,1024,0,0.8406248092651367
4096,1024,0,0.8407037258148193
4096,1024,0,0.8441393375396729
4096,1024,0,0.8455889225006104
4096,1024,0,0.8456707000732422
4096,1024,0,0.8460478782653809
4096,1024,0,0.8462057113647461
4096,1024,0,0.8467795848846436
4096,1024,0,0.8476836681365967
4096,1024,0,0.8489530086517334
4096,1024,0,0.849768877029419
4096,1024,0,0.8502817153930664
4096,1024,0,0.8509752750396729
4096,1024,0,0.8518683910369873
4096,1024,0,0.8531491756439209
4096,1024,0,0.853428840637207
4096,1024,0,0.8536486625671387
4096,1024,0,0.8539464473724365
4096,1024,0,0.8543689250946045
4096,1024,0,0.8551719188690186
4096,1024,0,0.857163667678833
4096,1024,0,0.8582916259765625
4096,1024,0,0.858797550201416
4096,1024,0,0.8588097095489502
4096,1024,0,0.8606092929840088
4096,1024,0,0.8627581596374512
4096,1024,0,0.8635852336883545
4096,1024,0,0.8640272617340088
4096,1024,0,0.864264726638794
4096,1024,0,0.8644247055053711
4096,1024,0,0.8646297454833984
4096,1024,0,0.8650035858154297
4096,1024,0,0.8654587268829346
4096,1024,0,0.8656787872314453
4096,1024,0,0.865769624710083
4096,1024,0,0.8659720420837402
4096,1024,0,0.8663997650146484
4096,1024,0,0.8666296005249023
4096,1024,0,0.8670094013214111
4096,1024,0,0.8670625686645508
4096,1024,0,0.8670899868011475
4096,1024,0,0.8673732280731201
4096,1024,0,0.8679113388061523
4096,1024,0,0.8682184219360352
4096,1024,0,0.8688342571258545
4096,1024,0,0.8690505027770996
4096,1024,0,0.8692078590393066
4096,1024,0,0.8692736625671387
4096,1024,0,0.8701128959655762
4096,1024,0,0.8702456951141357
4096,1024,0,0.8709673881530762
4096,1024,0,0.8712224960327148
4096,1024,0,0.871513843536377
4096,1024,0,0.8720309734344482
4096,1024,0,0.8721280097961426
4096,1024,0,0.8722145557403564
4096,1024,0,0.8722577095031738
4096,1024,0,0.8724641799926758
4096,1024,0,0.8729374408721924
4096,1024,0,0.8729956150054932
4096,1024,0,0.8732914924621582
4096,1024,0,0.8736379146575928
4096,1024,0,0.8741378784179688
4096,1024,0,0.8743586540222168
4096,1024,0,0.8748252391815186
4096,1024,0,0.8750748634338379
4096,1024,0,0.8755373954772949
4096,1024,0,0.8756599426269531
4096,1024,0,0.875950813293457
4096,1024,0,0.8762116432189941
4096,1024,0,0.8763332366943359
4096,1024,0,0.8766796588897705
4096,1024,0,0.8768682479858398
4096,1024,0,0.8770990371704102
