Size,Repeat,Workers,Buffer Ring,Do Wait,Complete CB,Unmap,Time (ns)
1024,256,28,4,1,0,1,67.56884002685547
1024,256,28,4,1,0,1,67.74000930786133
1024,256,28,4,1,0,1,67.76972579956055
1024,256,28,4,1,0,1,67.83648681640625
1024,256,28,4,1,0,1,67.9952507019043
1024,256,28,4,1,0,1,71.91022872924805
1024,256,28,4,1,0,1,73.12606811523438
1024,256,28,4,1,0,1,75.43371963500977
1024,256,28,4,1,1,0,74.8495101928711
1024,256,28,4,1,1,0,74.89262008666992
1024,256,28,4,1,1,0,75.19823455810547
1024,256,28,4,1,1,0,75.57868957519531
1024,256,28,4,1,1,0,75.58222579956055
1024,256,28,4,1,1,0,75.69229507446289
1024,256,28,4,1,1,0,75.69623565673828
1024,256,28,4,1,1,0,75.81746673583984
1024,256,28,4,1,1,0,75.82751846313477
1024,256,28,4,1,1,0,76.3119888305664
1024,256,28,4,1,1,0,76.41809463500977
1024,256,28,4,1,1,0,76.4396743774414
1024,256,28,4,1,1,0,76.61279678344727
1024,256,28,4,1,1,0,77.3199691772461
1024,256,28,4,1,1,0,77.61527252197266
1024,256,28,4,1,1,0,78.02499771118164
1024,256,28,4,1,1,0,80.9945297241211
1024,256,28,4,1,1,0,82.07839965820312
1024,256,28,4,1,1,0,82.55385971069336
1024,256,28,4,1,1,0,88.93550491333008
1024,256,28,4,1,1,1,74.53001403808594
1024,256,28,4,1,1,1,75.57445907592773
1024,256,28,4,1,1,1,75.62181854248047
1024,256,28,4,1,1,1,75.72619247436523
1024,256,28,4,1,1,1,75.78392028808594
1024,256,28,4,1,1,1,75.78652572631836
1024,256,28,4,1,1,1,75.83879089355469
1024,256,28,4,1,1,1,76.31853866577148
1024,256,28,4,1,1,1,76.34176635742188
1024,256,28,4,1,1,1,76.3531494140625
1024,256,28,4,1,1,1,76.39786148071289
1024,256,28,4,1,1,1,76.40904998779297
1024,256,28,4,1,1,1,76.57863998413086
1024,256,28,4,1,1,1,77.55838775634766
1024,256,28,4,1,1,1,77.8751449584961
1024,256,28,4,1,1,1,78.1178970336914
1024,256,28,4,1,1,1,78.41370010375977
1024,256,28,4,1,1,1,81.9264030456543
1024,256,28,4,1,1,1,86.9236831665039
1024,256,28,4,1,1,1,92.5752067565918
1024,512,7,4,0,0,0,14.756437301635742
1024,512,7,4,0,0,0,15.217658996582031
1024,512,7,4,0,0,0,15.264228820800781
1024,512,7,4,0,0,0,15.370773315429688
1024,512,7,4,0,0,0,15.380964279174805
1024,512,7,4,0,0,0,15.679134368896484
1024,512,7,4,0,0,0,15.692684173583984
1024,512,7,4,0,0,0,15.70086669921875
1024,512,7,4,0,0,0,15.880294799804688
1024,512,7,4,0,0,0,16.05986785888672
1024,512,7,4,0,0,0,17.395124435424805
1024,512,7,4,0,0,0,17.51656150817871
1024,512,7,4,0,0,0,17.657176971435547
1024,512,7,4,0,0,0,17.681926727294922
1024,512,7,4,0,0,0,17.743310928344727
1024,512,7,4,0,0,0,17.747955322265625
1024,512,7,4,0,0,0,17.821237564086914
1024,512,7,4,0,0,0,17.918472290039062
1024,512,7,4,0,0,0,18.034282684326172
1024,512,7,4,0,0,0,18.353252410888672
1024,512,7,4,0,0,1,15.014495849609375
1024,512,7,4,0,0,1,15.055170059204102
1024,512,7,4,0,0,1,15.100790023803711
1024,512,7,4,0,0,1,15.12193489074707
1024,512,7,4,0,0,1,15.21707534790039
1024,512,7,4,0,0,1,15.248241424560547
1024,512,7,4,0,0,1,15.425729751586914
1024,512,7,4,0,0,1,15.461545944213867
1024,512,7,4,0,0,1,15.493518829345703
1024,512,7,4,0,0,1,15.494396209716797
1024,512,7,4,0,0,1,15.558740615844727
1024,512,7,4,0,0,1,15.562946319580078
1024,512,7,4,0,0,1,15.572097778320312
1024,512,7,4,0,0,1,15.592010498046875
1024,512,7,4,0,0,1,15.697526931762695
1024,512,7,4,0,0,1,15.868064880371094
1024,512,7,4,0,0,1,17.298398971557617
1024,512,7,4,0,0,1,17.74846649169922
1024,512,7,4,0,0,1,18.260910034179688
1024,512,7,4,0,0,1,19.866634368896484
1024,512,7,4,0,1,0,25.41469955444336
1024,512,7,4,0,1,0,25.48296356201172
1024,512,7,4,0,1,0,25.487728118896484
1024,512,7,4,0,1,0,25.490257263183594
1024,512,7,4,0,1,0,25.508602142333984
1024,512,7,4,0,1,0,25.514612197875977
1024,512,7,4,0,1,0,25.525634765625
1024,512,7,4,0,1,0,25.539583206176758
1024,512,7,4,0,1,0,25.546422958374023
1024,512,7,4,0,1,0,25.587007522583008
1024,512,7,4,0,1,0,25.62836456298828
1024,512,7,4,0,1,0,25.64006805419922
1024,512,7,4,0,1,0,25.783906936645508
1024,512,7,4,0,1,0,25.888525009155273
1024,512,7,4,0,1,0,25.966339111328125
1024,512,7,4,0,1,0,25.97415542602539
1024,512,7,4,0,1,0,26.013212203979492
1024,512,7,4,0,1,0,26.06444549560547
1024,512,7,4,0,1,0,26.764144897460938
1024,512,7,4,0,1,0,27.28639030456543
1024,512,7,4,0,1,1,25.81207275390625
1024,512,7,4,0,1,1,25.852128982543945
1024,512,7,4,0,1,1,25.920711517333984
1024,512,7,4,0,1,1,26.0780029296875
1024,512,7,4,0,1,1,26.12952423095703
1024,512,7,4,0,1,1,26.13322639465332
1024,512,7,4,0,1,1,26.161643981933594
1024,512,7,4,0,1,1,26.182390213012695
1024,512,7,4,0,1,1,26.194196701049805
1024,512,7,4,0,1,1,26.229148864746094
1024,512,7,4,0,1,1,26.267837524414062
1024,512,7,4,0,1,1,26.294755935668945
1024,512,7,4,0,1,1,26.323543548583984
1024,512,7,4,0,1,1,27.46266746520996
1024,512,7,4,0,1,1,27.543210983276367
1024,512,7,4,0,1,1,27.546850204467773
1024,512,7,4,0,1,1,27.775890350341797
1024,512,7,4,0,1,1,27.840219497680664
1024,512,7,4,0,1,1,28.281023025512695
1024,512,7,4,0,1,1,29.65630531311035
1024,512,7,4,1,0,0,16.154434204101562
1024,512,7,4,1,0,0,16.483203887939453
1024,512,7,4,1,0,0,16.646617889404297
1024,512,7,4,1,0,0,16.679365158081055
1024,512,7,4,1,0,0,16.69635581970215
1024,512,7,4,1,0,0,16.77499008178711
1024,512,7,4,1,0,0,16.858915328979492
1024,512,7,4,1,0,0,17.086624145507812
1024,512,7,4,1,0,0,17.095857620239258
1024,512,7,4,1,0,0,17.186330795288086
1024,512,7,4,1,0,0,17.225873947143555
1024,512,7,4,1,0,0,17.287090301513672
1024,512,7,4,1,0,0,17.74174690246582
1024,512,7,4,1,0,0,18.26988983154297
1024,512,7,4,1,0,0,18.349346160888672
1024,512,7,4,1,0,0,18.506515502929688
1024,512,7,4,1,0,0,18.69268226623535
1024,512,7,4,1,0,0,18.75957679748535
1024,512,7,4,1,0,0,18.825613021850586
1024,512,7,4,1,0,0,18.919336318969727
1024,512,7,4,1,0,1,16.353010177612305
1024,512,7,4,1,0,1,16.357147216796875
1024,512,7,4,1,0,1,16.49106216430664
1024,512,7,4,1,0,1,16.57973289489746
1024,512,7,4,1,0,1,16.67706298828125
1024,512,7,4,1,0,1,16.970775604248047
1024,512,7,4,1,0,1,16.977432250976562
1024,512,7,4,1,0,1,17.141515731811523
1024,512,7,4,1,0,1,17.202402114868164
1024,512,7,4,1,0,1,17.32914924621582
1024,512,7,4,1,0,1,17.334808349609375
1024,512,7,4,1,0,1,17.820110321044922
1024,512,7,4,1,0,1,18.682783126831055
1024,512,7,4,1,0,1,18.82251739501953
1024,512,7,4,1,0,1,18.981252670288086
1024,512,7,4,1,0,1,19.19446563720703
1024,512,7,4,1,0,1,19.399187088012695
1024,512,7,4,1,0,1,21.24531364440918
1024,512,7,4,1,0,1,21.681631088256836
1024,512,7,4,1,0,1,48.23449897766113
1024,512,7,4,1,1,0,29.53595542907715
1024,512,7,4,1,1,0,29.615264892578125
1024,512,7,4,1,1,0,29.61895751953125
1024,512,7,4,1,1,0,29.636417388916016
1024,512,7,4,1,1,0,29.673458099365234
1024,512,7,4,1,1,0,29.690677642822266
1024,512,7,4,1,1,0,29.70816421508789
1024,512,7,4,1,1,0,29.720033645629883
1024,512,7,4,1,1,0,29.728727340698242
1024,512,7,4,1,1,0,29.768056869506836
1024,512,7,4,1,1,0,29.785457611083984
1024,512,7,4,1,1,0,29.79517936706543
1024,512,7,4,1,1,0,29.845605850219727
1024,512,7,4,1,1,0,29.86550521850586
1024,512,7,4,1,1,0,30.4821720123291
1024,512,7,4,1,1,0,30.832359313964844
1024,512,7,4,1,1,0,30.92112922668457
1024,512,7,4,1,1,0,31.20592498779297
1024,512,7,4,1,1,0,33.90989875793457
1024,512,7,4,1,1,0,34.03274726867676
1024,512,7,4,1,1,1,29.51926612854004
1024,512,7,4,1,1,1,29.519655227661133
1024,512,7,4,1,1,1,29.55696678161621
1024,512,7,4,1,1,1,29.571762084960938
1024,512,7,4,1,1,1,29.622098922729492
1024,512,7,4,1,1,1,29.67608070373535
1024,512,7,4,1,1,1,29.71546745300293
1024,512,7,4,1,1,1,29.747621536254883
1024,512,7,4,1,1,1,29.753137588500977
1024,512,7,4,1,1,1,29.77353286743164
1024,512,7,4,1,1,1,29.7967472076416
1024,512,7,4,1,1,1,29.813276290893555
1024,512,7,4,1,1,1,29.854766845703125
1024,512,7,4,1,1,1,29.92879867553711
1024,512,7,4,1,1,1,30.02376365661621
1024,512,7,4,1,1,1,30.9112606048584
1024,512,7,4,1,1,1,31.235172271728516
1024,512,7,4,1,1,1,31.304916381835938
1024,512,7,4,1,1,1,33.3485050201416
1024,512,7,4,1,1,1,34.955270767211914
2048,256,28,4,0,0,0,28.34342384338379
2048,256,28,4,0,0,0,29.580541610717773
2048,256,28,4,0,0,0,29.75217628479004
2048,256,28,4,0,0,0,29.756189346313477
2048,256,28,4,0,0,0,29.909955978393555
2048,256,28,4,0,0,0,30.34760856628418
2048,256,28,4,0,0,0,30.606618881225586
2048,256,28,4,0,0,0,31.404762268066406
2048,256,28,4,0,0,0,31.477710723876953
2048,256,28,4,0,0,0,31.481998443603516
2048,256,28,4,0,0,0,31.545913696289062
2048,256,28,4,0,0,0,31.945585250854492
2048,256,28,4,0,0,0,33.36433029174805
2048,256,28,4,0,0,0,33.46601104736328
2048,256,28,4,0,0,0,34.68605422973633
2048,256,28,4,0,0,0,34.73196792602539
2048,256,28,4,0,0,0,35.204477310180664
2048,256,28,4,0,0,0,35.35335350036621
2048,256,28,4,0,0,0,35.46655464172363
2048,256,28,4,0,0,0,36.7568302154541
2048,256,28,4,0,0,1,28.482763290405273
2048,256,28,4,0,0,1,28.671215057373047
2048,256,28,4,0,0,1,29.429752349853516
2048,256,28,4,0,0,1,29.778533935546875
2048,256,28,4,0,0,1,30.280492782592773
2048,256,28,4,0,0,1,30.321924209594727
2048,256,28,4,0,0,1,30.374679565429688
2048,256,28,4,0,0,1,30.465145111083984
2048,256,28,4,0,0,1,30.48536491394043
2048,256,28,4,0,0,1,30.491004943847656
2048,256,28,4,0,0,1,30.815303802490234
2048,256,28,4,0,0,1,31.395803451538086
2048,256,28,4,0,0,1,31.694957733154297
2048,256,28,4,0,0,1,32.05312728881836
2048,256,28,4,0,0,1,32.23288536071777
2048,256,28,4,0,0,1,33.727718353271484
2048,256,28,4,0,0,1,33.76101875305176
2048,256,28,4,0,0,1,34.544437408447266
2048,256,28,4,0,0,1,35.92348098754883
2048,256,28,4,0,0,1,35.971330642700195
2048,256,28,4,0,1,0,36.87927055358887
2048,256,28,4,0,1,0,36.93337059020996
2048,256,28,4,0,1,0,36.94548034667969
2048,256,28,4,0,1,0,37.0234432220459
2048,256,28,4,0,1,0,37.04844093322754
2048,256,28,4,0,1,0,37.051218032836914
2048,256,28,4,0,1,0,37.07122611999512
2048,256,28,4,0,1,0,37.07486343383789
2048,256,28,4,0,1,0,37.10189247131348
2048,256,28,4,0,1,0,37.120391845703125
2048,256,28,4,0,1,0,37.18818664550781
2048,256,28,4,0,1,0,37.557472229003906
2048,256,28,4,0,1,0,37.59981155395508
2048,256,28,4,0,1,0,37.67918014526367
2048,256,28,4,0,1,0,37.94609069824219
2048,256,28,4,0,1,0,38.09073257446289
2048,256,28,4,0,1,0,38.105756759643555
2048,256,28,4,0,1,0,38.15261268615723
2048,256,28,4,0,1,0,38.19034004211426
2048,256,28,4,0,1,0,38.76470947265625
2048,256,28,4,0,1,1,36.990474700927734
2048,256,28,4,0,1,1,37.021339416503906
2048,256,28,4,0,1,1,37.074737548828125
2048,256,28,4,0,1,1,37.09182929992676
2048,256,28,4,0,1,1,37.17424011230469
2048,256,28,4,0,1,1,37.19832229614258
2048,256,28,4,0,1,1,37.24318885803223
2048,256,28,4,0,1,1,37.34288215637207
2048,256,28,4,0,1,1,37.35601806640625
2048,256,28,4,0,1,1,37.37057113647461
2048,256,28,4,0,1,1,37.441993713378906
2048,256,28,4,0,1,1,37.451894760131836
2048,256,28,4,0,1,1,37.74835014343262
2048,256,28,4,0,1,1,38.04782295227051
2048,256,28,4,0,1,1,38.179115295410156
2048,256,28,4,0,1,1,38.43653869628906
2048,256,28,4,0,1,1,38.474483489990234
2048,256,28,4,0,1,1,38.91748046875
2048,256,28,4,0,1,1,39.935611724853516
2048,256,28,4,0,1,1,40.456172943115234
2048,256,28,4,1,0,0,29.971195220947266
2048,256,28,4,1,0,0,30.727611541748047
2048,256,28,4,1,0,0,31.185144424438477
2048,256,28,4,1,0,0,31.19231605529785
2048,256,28,4,1,0,0,31.267230987548828
2048,256,28,4,1,0,0,31.330440521240234
2048,256,28,4,1,0,0,31.333311080932617
2048,256,28,4,1,0,0,31.38489532470703
2048,256,28,4,1,0,0,31.486919403076172
2048,256,28,4,1,0,0,31.522977828979492
2048,256,28,4,1,0,0,31.564739227294922
2048,256,28,4,1,0,0,31.61201286315918
2048,256,28,4,1,0,0,31.770347595214844
2048,256,28,4,1,0,0,31.86532211303711
2048,256,28,4,1,0,0,32.30922508239746
2048,256,28,4,1,0,0,33.30158042907715
2048,256,28,4,1,0,0,33.92148971557617
2048,256,28,4,1,0,0,34.00503158569336
2048,256,28,4,1,0,0,34.477783203125
2048,256,28,4,1,0,0,42.2465705871582
2048,256,28,4,1,0,1,31.15059471130371
2048,256,28,4,1,0,1,31.244850158691406
2048,256,28,4,1,0,1,31.27985954284668
2048,256,28,4,1,0,1,31.886594772338867
2048,256,28,4,1,0,1,31.9498348236084
2048,256,28,4,1,0,1,32.50456237792969
2048,256,28,4,1,0,1,32.59542655944824
2048,256,28,4,1,0,1,33.275840759277344
2048,256,28,4,1,0,1,33.480018615722656
2048,256,28,4,1,0,1,34.586727142333984
2048,256,28,4,1,0,1,34.60283660888672
2048,256,28,4,1,0,1,34.63321495056152
2048,256,28,4,1,0,1,34.82063102722168
2048,256,28,4,1,0,1,34.91708564758301
2048,256,28,4,1,0,1,35.055999755859375
2048,256,28,4,1,0,1,35.36238670349121
2048,256,28,4,1,0,1,36.140384674072266
2048,256,28,4,1,0,1,36.78861427307129
2048,256,28,4,1,0,1,38.496856689453125
2048,256,28,4,1,0,1,40.554779052734375
2048,256,28,4,1,1,0,37.369516372680664
2048,256,28,4,1,1,0,37.57393264770508
2048,256,28,4,1,1,0,37.63408279418945
2048,256,28,4,1,1,0,37.6634464263916
2048,256,28,4,1,1,0,37.69931411743164
2048,256,28,4,1,1,0,37.71658134460449
2048,256,28,4,1,1,0,37.82177925109863
2048,256,28,4,1,1,0,37.89772987365723
2048,256,28,4,1,1,0,37.931373596191406
2048,256,28,4,1,1,0,37.93210983276367
2048,256,28,4,1,1,0,37.9327278137207
2048,256,28,4,1,1,0,37.939374923706055
2048,256,28,4,1,1,0,38.10478591918945
2048,256,28,4,1,1,0,38.11340522766113
2048,256,28,4,1,1,0,38.25692558288574
2048,256,28,4,1,1,0,38.285600662231445
2048,256,28,4,1,1,0,38.50446319580078
2048,256,28,4,1,1,0,38.91268730163574
2048,256,28,4,1,1,0,40.50099563598633
2048,256,28,4,1,1,0,44.46712875366211
2048,256,28,4,1,1,1,37.070817947387695
2048,256,28,4,1,1,1,37.62951469421387
2048,256,28,4,1,1,1,37.63993263244629
2048,256,28,4,1,1,1,37.70063400268555
2048,256,28,4,1,1,1,37.84538269042969
2048,256,28,4,1,1,1,37.8633975982666
2048,256,28,4,1,1,1,37.907894134521484
2048,256,28,4,1,1,1,37.9207763671875
2048,256,28,4,1,1,1,38.392656326293945
2048,256,28,4,1,1,1,38.53082847595215
2048,256,28,4,1,1,1,38.53666305541992
2048,256,28,4,1,1,1,38.660531997680664
2048,256,28,4,1,1,1,38.83283615112305
2048,256,28,4,1,1,1,38.848501205444336
2048,256,28,4,1,1,1,39.08366012573242
2048,256,28,4,1,1,1,39.76221466064453
2048,256,28,4,1,1,1,40.43912696838379
2048,256,28,4,1,1,1,41.090776443481445
2048,256,28,4,1,1,1,42.80901527404785
2048,256,28,4,1,1,1,42.88456916809082
2048,512,7,4,0,0,0,7.560482978820801
2048,512,7,4,0,0,0,7.606744766235352
2048,512,7,4,0,0,0,7.635700225830078
2048,512,7,4,0,0,0,7.63865852355957
2048,512,7,4,0,0,0,7.647831916809082
2048,512,7,4,0,0,0,7.667742729187012
2048,512,7,4,0,0,0,7.674059867858887
2048,512,7,4,0,0,0,7.734125137329102
2048,512,7,4,0,0,0,7.761133193969727
2048,512,7,4,0,0,0,7.964844703674316
2048,512,7,4,0,0,0,8.117868423461914
2048,512,7,4,0,0,0,8.57821273803711
2048,512,7,4,0,0,0,8.710484504699707
2048,512,7,4,0,0,0,8.725555419921875
2048,512,7,4,0,0,0,8.85300350189209
2048,512,7,4,0,0,0,8.921117782592773
2048,512,7,4,0,0,0,8.973206520080566
2048,512,7,4,0,0,0,9.127229690551758
2048,512,7,4,0,0,0,9.153121948242188
2048,512,7,4,0,0,0,9.38164234161377
2048,512,7,4,0,0,1,7.315178871154785
2048,512,7,4,0,0,1,7.510645866394043
2048,512,7,4,0,0,1,7.601284027099609
2048,512,7,4,0,0,1,7.734757423400879
2048,512,7,4,0,0,1,7.739538192749023
2048,512,7,4,0,0,1,7.754795074462891
2048,512,7,4,0,0,1,7.761409759521484
2048,512,7,4,0,0,1,7.7864580154418945
2048,512,7,4,0,0,1,7.818478584289551
2048,512,7,4,0,0,1,7.821094512939453
2048,512,7,4,0,0,1,7.823890686035156
2048,512,7,4,0,0,1,7.827674865722656
2048,512,7,4,0,0,1,7.847421646118164
2048,512,7,4,0,0,1,7.871726036071777
2048,512,7,4,0,0,1,8.814144134521484
2048,512,7,4,0,0,1,8.879756927490234
2048,512,7,4,0,0,1,8.897730827331543
2048,512,7,4,0,0,1,9.005629539489746
2048,512,7,4,0,0,1,9.229222297668457
2048,512,7,4,0,0,1,9.507250785827637
2048,512,7,4,0,1,0,13.043791770935059
2048,512,7,4,0,1,0,13.170655250549316
2048,512,7,4,0,1,0,13.177538871765137
2048,512,7,4,0,1,0,13.177926063537598
2048,512,7,4,0,1,0,13.184369087219238
2048,512,7,4,0,1,0,13.21363353729248
2048,512,7,4,0,1,0,13.26185131072998
2048,512,7,4,0,1,0,13.267050743103027
2048,512,7,4,0,1,0,13.27238655090332
2048,512,7,4,0,1,0,13.279494285583496
2048,512,7,4,0,1,0,13.2798490524292
2048,512,7,4,0,1,0,13.28125286102295
2048,512,7,4,0,1,0,13.294052124023438
2048,512,7,4,0,1,0,13.31486701965332
2048,512,7,4,0,1,0,13.343546867370605
2048,512,7,4,0,1,0,13.361604690551758
2048,512,7,4,0,1,0,13.377812385559082
2048,512,7,4,0,1,0,13.396350860595703
2048,512,7,4,0,1,0,14.994959831237793
2048,512,7,4,0,1,0,15.772254943847656
2048,512,7,4,0,1,1,13.299337387084961
2048,512,7,4,0,1,1,13.311429977416992
2048,512,7,4,0,1,1,13.314021110534668
2048,512,7,4,0,1,1,13.343650817871094
2048,512,7,4,0,1,1,13.348007202148438
2048,512,7,4,0,1,1,13.35374641418457
2048,512,7,4,0,1,1,13.362203598022461
2048,512,7,4,0,1,1,13.38122272491455
2048,512,7,4,0,1,1,13.469552993774414
2048,512,7,4,0,1,1,13.471936225891113
2048,512,7,4,0,1,1,13.477365493774414
2048,512,7,4,0,1,1,13.5591459274292
2048,512,7,4,0,1,1,13.564202308654785
2048,512,7,4,0,1,1,13.621932029724121
2048,512,7,4,0,1,1,13.626514434814453
2048,512,7,4,0,1,1,13.717575073242188
2048,512,7,4,0,1,1,14.953381538391113
2048,512,7,4,0,1,1,14.98603343963623
2048,512,7,4,0,1,1,15.667179107666016
2048,512,7,4,0,1,1,16.4130220413208
2048,512,7,4,1,0,0,8.221006393432617
2048,512,7,4,1,0,0,8.233321189880371
2048,512,7,4,1,0,0,8.307016372680664
2048,512,7,4,1,0,0,8.407719612121582
2048,512,7,4,1,0,0,8.461980819702148
2048,512,7,4,1,0,0,8.622748374938965
2048,512,7,4,1,0,0,8.76490306854248
2048,512,7,4,1,0,0,8.851191520690918
2048,512,7,4,1,0,0,8.904630661010742
2048,512,7,4,1,0,0,9.21951961517334
2048,512,7,4,1,0,0,9.257733345031738
2048,512,7,4,1,0,0,9.296409606933594
2048,512,7,4,1,0,0,9.353055953979492
2048,512,7,4,1,0,0,9.3989896774292
2048,512,7,4,1,0,0,9.552956581115723
2048,512,7,4,1,0,0,9.871686935424805
2048,512,7,4,1,0,0,10.041485786437988
2048,512,7,4,1,0,0,10.114435195922852
2048,512,7,4,1,0,0,10.960226058959961
2048,512,7,4,1,0,0,11.224790573120117
2048,512,7,4,1,0,1,8.082990646362305
2048,512,7,4,1,0,1,8.12983226776123
2048,512,7,4,1,0,1,8.441068649291992
2048,512,7,4,1,0,1,8.449159622192383
2048,512,7,4,1,0,1,8.465564727783203
2048,512,7,4,1,0,1,8.495645523071289
2048,512,7,4,1,0,1,8.575876235961914
2048,512,7,4,1,0,1,8.636858940124512
2048,512,7,4,1,0,1,8.794923782348633
2048,512,7,4,1,0,1,9.047335624694824
2048,512,7,4,1,0,1,9.144878387451172
2048,512,7,4,1,0,1,9.279658317565918
2048,512,7,4,1,0,1,9.389580726623535
2048,512,7,4,1,0,1,9.609237670898438
2048,512,7,4,1,0,1,9.777098655700684
2048,512,7,4,1,0,1,9.797426223754883
2048,512,7,4,1,0,1,9.859386444091797
2048,512,7,4,1,0,1,10.990968704223633
2048,512,7,4,1,0,1,11.091886520385742
2048,512,7,4,1,0,1,11.258527755737305
2048,512,7,4,1,1,0,14.962766647338867
2048,512,7,4,1,1,0,15.117725372314453
2048,512,7,4,1,1,0,15.148845672607422
2048,512,7,4,1,1,0,15.153995513916016
2048,512,7,4,1,1,0,15.191298484802246
