Size,Repeat,Workers,Buffer Ring,Do Wait,Complete CB,Unmap,Time (ns)
1024,256,28,4,1,1,0,713.1434059143066
1024,256,28,4,1,1,0,767.2104797363281
1024,256,28,4,1,1,1,653.2936897277832
1024,256,28,4,1,1,1,655.6022071838379
1024,256,28,4,1,1,1,662.9005661010742
1024,256,28,4,1,1,1,664.3114700317383
1024,256,28,4,1,1,1,664.8741302490234
1024,256,28,4,1,1,1,667.0828399658203
1024,256,28,4,1,1,1,670.6317825317383
1024,256,28,4,1,1,1,672.1244277954102
1024,256,28,4,1,1,1,672.214900970459
1024,256,28,4,1,1,1,676.0167694091797
1024,256,28,4,1,1,1,677.878288269043
1024,256,28,4,1,1,1,681.0053176879883
1024,256,28,4,1,1,1,683.8636894226074
1024,256,28,4,1,1,1,693.9286155700684
1024,256,28,4,1,1,1,737.8800392150879
1024,256,28,4,1,1,1,782.0528945922852
1024,256,28,4,1,1,1,797.1295776367188
1024,256,28,4,1,1,1,828.9786376953125
1024,256,28,4,1,1,1,891.0188484191895
1024,256,28,4,1,1,1,954.6270790100098
1024,512,7,4,0,0,0,153.84275245666504
1024,512,7,4,0,0,0,153.87393379211426
1024,512,7,4,0,0,0,154.09845161437988
1024,512,7,4,0,0,0,154.48509788513184
1024,512,7,4,0,0,0,154.71050453186035
1024,512,7,4,0,0,0,154.77871322631836
1024,512,7,4,0,0,0,154.84210777282715
1024,512,7,4,0,0,0,154.8881607055664
1024,512,7,4,0,0,0,155.11874389648438
1024,512,7,4,0,0,0,155.11935424804688
1024,512,7,4,0,0,0,155.46869277954102
1024,512,7,4,0,0,0,155.52025985717773
1024,512,7,4,0,0,0,155.838773727417
1024,512,7,4,0,0,0,156.98904609680176
1024,512,7,4,0,0,0,161.3548526763916
1024,512,7,4,0,0,0,169.49548530578613
1024,512,7,4,0,0,0,182.5564193725586
1024,512,7,4,0,0,0,195.64365005493164
1024,512,7,4,0,0,0,237.75562858581543
1024,512,7,4,0,0,0,251.24113655090332
1024,512,7,4,0,0,1,182.23003578186035
1024,512,7,4,0,0,1,183.0173740386963
1024,512,7,4,0,0,1,183.96979522705078
1024,512,7,4,0,0,1,183.9842700958252
1024,512,7,4,0,0,1,184.7054386138916
1024,512,7,4,0,0,1,184.96368789672852
1024,512,7,4,0,0,1,185.0386791229248
1024,512,7,4,0,0,1,185.17609214782715
1024,512,7,4,0,0,1,185.39935111999512
1024,512,7,4,0,0,1,185.874361038208
1024,512,7,4,0,0,1,186.44972038269043
1024,512,7,4,0,0,1,189.40478897094727
1024,512,7,4,0,0,1,218.48359298706055
1024,512,7,4,0,0,1,223.72858238220215
1024,512,7,4,0,0,1,253.50649642944336
1024,512,7,4,0,0,1,263.02591705322266
1024,512,7,4,0,0,1,281.9875793457031
1024,512,7,4,0,0,1,330.7872486114502
1024,512,7,4,0,0,1,338.827844619751
1024,512,7,4,0,0,1,343.0217056274414
1024,512,7,4,0,1,0,153.08081817626953
1024,512,7,4,0,1,0,153.63580703735352
1024,512,7,4,0,1,0,154.16519355773926
1024,512,7,4,0,1,0,154.18011283874512
1024,512,7,4,0,1,0,154.42551231384277
1024,512,7,4,0,1,0,154.8103370666504
1024,512,7,4,0,1,0,155.0040454864502
1024,512,7,4,0,1,0,155.1024932861328
1024,512,7,4,0,1,0,155.11838150024414
1024,512,7,4,0,1,0,155.6660270690918
1024,512,7,4,0,1,0,155.66882133483887
1024,512,7,4,0,1,0,155.8844337463379
1024,512,7,4,0,1,0,156.06252098083496
1024,512,7,4,0,1,0,156.2342758178711
1024,512,7,4,0,1,0,157.10498237609863
1024,512,7,4,0,1,0,171.86677169799805
1024,512,7,4,0,1,0,181.31156730651855
1024,512,7,4,0,1,0,182.43181037902832
1024,512,7,4,0,1,0,188.48258209228516
1024,512,7,4,0,1,0,329.52892112731934
1024,512,7,4,0,1,1,179.0348129272461
1024,512,7,4,0,1,1,180.08470726013184
1024,512,7,4,0,1,1,180.4860382080078
1024,512,7,4,0,1,1,181.42853546142578
1024,512,7,4,0,1,1,181.9080982208252
1024,512,7,4,0,1,1,182.46428871154785
1024,512,7,4,0,1,1,182.70122909545898
1024,512,7,4,0,1,1,182.9515266418457
1024,512,7,4,0,1,1,183.23444175720215
1024,512,7,4,0,1,1,183.6053695678711
1024,512,7,4,0,1,1,184.25446319580078
1024,512,7,4,0,1,1,184.6115493774414
1024,512,7,4,0,1,1,184.7719554901123
1024,512,7,4,0,1,1,184.84303665161133
1024,512,7,4,0,1,1,187.79281997680664
1024,512,7,4,0,1,1,256.394344329834
1024,512,7,4,0,1,1,277.5277214050293
1024,512,7,4,0,1,1,278.22154808044434
1024,512,7,4,0,1,1,304.53436279296875
1024,512,7,4,0,1,1,340.1619625091553
1024,512,7,4,1,0,0,156.7630558013916
1024,512,7,4,1,0,0,156.95361709594727
1024,512,7,4,1,0,0,157.02075576782227
1024,512,7,4,1,0,0,157.1830711364746
1024,512,7,4,1,0,0,157.9847583770752
1024,512,7,4,1,0,0,158.11516571044922
1024,512,7,4,1,0,0,158.22199249267578
1024,512,7,4,1,0,0,158.47593688964844
1024,512,7,4,1,0,0,159.17528915405273
1024,512,7,4,1,0,0,159.24624061584473
1024,512,7,4,1,0,0,167.3361415863037
1024,512,7,4,1,0,0,170.2978973388672
1024,512,7,4,1,0,0,184.0816993713379
1024,512,7,4,1,0,0,187.99782752990723
1024,512,7,4,1,0,0,191.7804832458496
1024,512,7,4,1,0,0,197.88780212402344
1024,512,7,4,1,0,0,199.64298820495605
1024,512,7,4,1,0,0,213.47358512878418
1024,512,7,4,1,0,0,214.83638954162598
1024,512,7,4,1,0,0,302.6343460083008
1024,512,7,4,1,0,1,163.20784187316895
1024,512,7,4,1,0,1,182.35526847839355
1024,512,7,4,1,0,1,183.9760856628418
1024,512,7,4,1,0,1,185.19938850402832
1024,512,7,4,1,0,1,185.27269744873047
1024,512,7,4,1,0,1,185.97793006896973
1024,512,7,4,1,0,1,186.0655288696289
1024,512,7,4,1,0,1,186.79565238952637
1024,512,7,4,1,0,1,187.00371170043945
1024,512,7,4,1,0,1,188.29999923706055
1024,512,7,4,1,0,1,189.41575622558594
1024,512,7,4,1,0,1,190.98806762695312
1024,512,7,4,1,0,1,200.5079288482666
1024,512,7,4,1,0,1,209.1731300354004
1024,512,7,4,1,0,1,249.94393730163574
1024,512,7,4,1,0,1,258.89917755126953
1024,512,7,4,1,0,1,263.72610092163086
1024,512,7,4,1,0,1,279.3914966583252
1024,512,7,4,1,0,1,284.367374420166
1024,512,7,4,1,0,1,287.90949630737305
1024,512,7,4,1,1,0,156.69896507263184
1024,512,7,4,1,1,0,157.57619094848633
1024,512,7,4,1,1,0,157.62918281555176
1024,512,7,4,1,1,0,158.2895679473877
1024,512,7,4,1,1,0,158.4133071899414
1024,512,7,4,1,1,0,158.45407676696777
1024,512,7,4,1,1,0,158.5047664642334
1024,512,7,4,1,1,0,158.5922508239746
1024,512,7,4,1,1,0,158.6355266571045
1024,512,7,4,1,1,0,159.22014808654785
1024,512,7,4,1,1,0,159.57906913757324
1024,512,7,4,1,1,0,163.6477165222168
1024,512,7,4,1,1,0,165.44783401489258
1024,512,7,4,1,1,0,168.675537109375
1024,512,7,4,1,1,0,173.108549118042
1024,512,7,4,1,1,0,181.72565269470215
1024,512,7,4,1,1,0,183.4492893218994
1024,512,7,4,1,1,0,198.9288444519043
1024,512,7,4,1,1,0,222.59527206420898
1024,512,7,4,1,1,0,297.8929920196533
1024,512,7,4,1,1,1,183.5878028869629
1024,512,7,4,1,1,1,184.33240699768066
1024,512,7,4,1,1,1,184.9024715423584
1024,512,7,4,1,1,1,185.35842323303223
1024,512,7,4,1,1,1,185.3914680480957
1024,512,7,4,1,1,1,185.7180404663086
1024,512,7,4,1,1,1,186.44434928894043
1024,512,7,4,1,1,1,186.81291580200195
1024,512,7,4,1,1,1,187.38055801391602
1024,512,7,4,1,1,1,187.396240234375
1024,512,7,4,1,1,1,187.67625999450684
1024,512,7,4,1,1,1,188.34932708740234
1024,512,7,4,1,1,1,188.7357006072998
1024,512,7,4,1,1,1,190.26003646850586
1024,512,7,4,1,1,1,190.84454154968262
1024,512,7,4,1,1,1,238.2883186340332
1024,512,7,4,1,1,1,265.7535209655762
1024,512,7,4,1,1,1,279.25463104248047
1024,512,7,4,1,1,1,282.24681854248047
1024,512,7,4,1,1,1,377.9119071960449
2048,256,28,4,0,0,0,292.9403266906738
2048,256,28,4,0,0,0,294.16972732543945
2048,256,28,4,0,0,0,294.2238082885742
2048,256,28,4,0,0,0,295.9594135284424
2048,256,28,4,0,0,0,296.33371353149414
2048,256,28,4,0,0,0,296.4069423675537
2048,256,28,4,0,0,0,296.4312744140625
2048,256,28,4,0,0,0,296.8686943054199
2048,256,28,4,0,0,0,296.8825511932373
2048,256,28,4,0,0,0,297.6972541809082
2048,256,28,4,0,0,0,298.81024169921875
2048,256,28,4,0,0,0,300.6802806854248
2048,256,28,4,0,0,0,303.39763832092285
2048,256,28,4,0,0,0,303.8439197540283
2048,256,28,4,0,0,0,313.0408515930176
2048,256,28,4,0,0,0,313.18334197998047
2048,256,28,4,0,0,0,315.4596347808838
2048,256,28,4,0,0,0,317.83586502075195
2048,256,28,4,0,0,0,337.6701717376709
2048,256,28,4,0,0,0,350.62687492370605
2048,256,28,4,0,0,1,331.33865547180176
2048,256,28,4,0,0,1,331.9840145111084
2048,256,28,4,0,0,1,333.36697006225586
2048,256,28,4,0,0,1,334.33935928344727
2048,256,28,4,0,0,1,334.8883228302002
2048,256,28,4,0,0,1,335.94672203063965
2048,256,28,4,0,0,1,337.85658073425293
2048,256,28,4,0,0,1,339.173246383667
2048,256,28,4,0,0,1,339.37155532836914
2048,256,28,4,0,0,1,339.9131336212158
2048,256,28,4,0,0,1,339.97129821777344
2048,256,28,4,0,0,1,345.84228515625
2048,256,28,4,0,0,1,347.50065994262695
2048,256,28,4,0,0,1,373.6606864929199
2048,256,28,4,0,0,1,384.42600440979004
2048,256,28,4,0,0,1,391.1105098724365
2048,256,28,4,0,0,1,428.7889461517334
2048,256,28,4,0,0,1,432.9222354888916
2048,256,28,4,0,0,1,460.12397384643555
2048,256,28,4,0,0,1,481.9309253692627
2048,256,28,4,0,1,0,293.53210639953613
2048,256,28,4,0,1,0,295.3882026672363
2048,256,28,4,0,1,0,295.954195022583
2048,256,28,4,0,1,0,296.26195335388184
2048,256,28,4,0,1,0,297.141300201416
2048,256,28,4,0,1,0,297.2159786224365
2048,256,28,4,0,1,0,297.29681968688965
2048,256,28,4,0,1,0,297.6551322937012
2048,256,28,4,0,1,0,297.8872375488281
2048,256,28,4,0,1,0,298.45987701416016
2048,256,28,4,0,1,0,298.5012836456299
2048,256,28,4,0,1,0,299.0310249328613
2048,256,28,4,0,1,0,299.77853202819824
2048,256,28,4,0,1,0,315.0121955871582
2048,256,28,4,0,1,0,320.3866653442383
2048,256,28,4,0,1,0,331.4289207458496
2048,256,28,4,0,1,0,355.7139549255371
2048,256,28,4,0,1,0,375.89727783203125
2048,256,28,4,0,1,0,379.7454299926758
2048,256,28,4,0,1,0,577.2955532073975
2048,256,28,4,0,1,1,329.1009922027588
2048,256,28,4,0,1,1,329.82405281066895
2048,256,28,4,0,1,1,333.3293170928955
2048,256,28,4,0,1,1,333.89242362976074
2048,256,28,4,0,1,1,334.0722465515137
2048,256,28,4,0,1,1,335.34579277038574
2048,256,28,4,0,1,1,335.73569679260254
2048,256,28,4,0,1,1,336.0330390930176
2048,256,28,4,0,1,1,336.90525245666504
2048,256,28,4,0,1,1,337.3211898803711
2048,256,28,4,0,1,1,338.7584934234619
2048,256,28,4,0,1,1,338.90699195861816
2048,256,28,4,0,1,1,339.73988342285156
2048,256,28,4,0,1,1,339.78868293762207
2048,256,28,4,0,1,1,342.5429859161377
2048,256,28,4,0,1,1,388.57262992858887
2048,256,28,4,0,1,1,393.3652572631836
2048,256,28,4,0,1,1,422.8379726409912
2048,256,28,4,0,1,1,423.38803482055664
2048,256,28,4,0,1,1,429.3937454223633
2048,256,28,4,1,0,0,293.14555168151855
2048,256,28,4,1,0,0,293.8474407196045
2048,256,28,4,1,0,0,294.49735260009766
2048,256,28,4,1,0,0,295.3075580596924
2048,256,28,4,1,0,0,296.0603618621826
2048,256,28,4,1,0,0,296.16040992736816
2048,256,28,4,1,0,0,296.2230567932129
2048,256,28,4,1,0,0,297.6395149230957
2048,256,28,4,1,0,0,298.74423599243164
2048,256,28,4,1,0,0,299.06331634521484
2048,256,28,4,1,0,0,300.3180408477783
2048,256,28,4,1,0,0,300.4552421569824
2048,256,28,4,1,0,0,316.96971702575684
2048,256,28,4,1,0,0,321.79395294189453
2048,256,28,4,1,0,0,327.0927143096924
2048,256,28,4,1,0,0,334.8086414337158
2048,256,28,4,1,0,0,348.4356575012207
2048,256,28,4,1,0,0,354.877197265625
2048,256,28,4,1,0,0,427.5628910064697
2048,256,28,4,1,0,0,430.3548412322998
2048,256,28,4,1,0,1,333.69004821777344
2048,256,28,4,1,0,1,335.926212310791
2048,256,28,4,1,0,1,336.6257610321045
2048,256,28,4,1,0,1,336.9314594268799
2048,256,28,4,1,0,1,337.55908393859863
2048,256,28,4,1,0,1,338.83371353149414
2048,256,28,4,1,0,1,339.8487663269043
2048,256,28,4,1,0,1,340.52320861816406
2048,256,28,4,1,0,1,340.8489513397217
2048,256,28,4,1,0,1,341.6808261871338
2048,256,28,4,1,0,1,343.17994117736816
2048,256,28,4,1,0,1,345.6588954925537
2048,256,28,4,1,0,1,348.92227935791016
2048,256,28,4,1,0,1,386.9758415222168
2048,256,28,4,1,0,1,390.67735290527344
2048,256,28,4,1,0,1,402.0785675048828
2048,256,28,4,1,0,1,475.3859329223633
2048,256,28,4,1,0,1,479.06788444519043
2048,256,28,4,1,0,1,483.43214416503906
2048,256,28,4,1,0,1,483.53182220458984
2048,256,28,4,1,1,0,288.6507320404053
2048,256,28,4,1,1,0,290.2943572998047
2048,256,28,4,1,1,0,293.11267471313477
2048,256,28,4,1,1,0,293.71778869628906
2048,256,28,4,1,1,0,293.99165534973145
2048,256,28,4,1,1,0,294.58397102355957
2048,256,28,4,1,1,0,295.07779693603516
2048,256,28,4,1,1,0,295.53125953674316
2048,256,28,4,1,1,0,295.7400016784668
2048,256,28,4,1,1,0,297.2013702392578
2048,256,28,4,1,1,0,297.3202934265137
2048,256,28,4,1,1,0,298.6288890838623
2048,256,28,4,1,1,0,298.6410369873047
2048,256,28,4,1,1,0,313.17878341674805
2048,256,28,4,1,1,0,315.6642074584961
2048,256,28,4,1,1,0,330.3988609313965
2048,256,28,4,1,1,0,331.4695682525635
2048,256,28,4,1,1,0,335.62145042419434
2048,256,28,4,1,1,0,356.19567680358887
2048,256,28,4,1,1,0,388.3109188079834
2048,256,28,4,1,1,1,330.5210704803467
2048,256,28,4,1,1,1,335.72327423095703
2048,256,28,4,1,1,1,336.15359115600586
2048,256,28,4,1,1,1,336.48352241516113
2048,256,28,4,1,1,1,337.10795402526855
2048,256,28,4,1,1,1,339.3478717803955
2048,256,28,4,1,1,1,339.7531394958496
2048,256,28,4,1,1,1,340.2643585205078
2048,256,28,4,1,1,1,340.530122756958
2048,256,28,4,1,1,1,340.94690322875977
2048,256,28,4,1,1,1,343.1653423309326
2048,256,28,4,1,1,1,352.7577495574951
2048,256,28,4,1,1,1,387.02718353271484
2048,256,28,4,1,1,1,391.22712326049805
2048,256,28,4,1,1,1,391.8352565765381
2048,256,28,4,1,1,1,398.8242816925049
2048,256,28,4,1,1,1,424.15237045288086
2048,256,28,4,1,1,1,430.1034393310547
2048,256,28,4,1,1,1,471.83154296875
2048,256,28,4,1,1,1,472.8649082183838
2048,512,7,4,0,0,0,76.52956676483154
2048,512,7,4,0,0,0,76.78941059112549
2048,512,7,4,0,0,0,77.52170944213867
2048,512,7,4,0,0,0,77.79499340057373
2048,512,7,4,0,0,0,78.12317848205566
2048,512,7,4,0,0,0,78.24050903320312
2048,512,7,4,0,0,0,78.33635139465332
2048,512,7,4,0,0,0,78.41199779510498
2048,512,7,4,0,0,0,78.4237813949585
2048,512,7,4,0,0,0,78.45013999938965
2048,512,7,4,0,0,0,78.59340476989746
2048,512,7,4,0,0,0,78.8520393371582
2048,512,7,4,0,0,0,83.23067855834961
2048,512,7,4,0,0,0,87.02253246307373
2048,512,7,4,0,0,0,90.60420989990234
2048,512,7,4,0,0,0,91.7377758026123
2048,512,7,4,0,0,0,92.03198051452637
2048,512,7,4,0,0,0,103.25317478179932
2048,512,7,4,0,0,0,107.28758525848389
2048,512,7,4,0,0,0,110.18368625640869
2048,512,7,4,0,0,1,89.8095235824585
2048,512,7,4,0,0,1,91.94028759002686
2048,512,7,4,0,0,1,92.0756425857544
2048,512,7,4,0,0,1,92.31968021392822
2048,512,7,4,0,0,1,92.86798572540283
2048,512,7,4,0,0,1,92.97424697875977
2048,512,7,4,0,0,1,93.04040718078613
2048,512,7,4,0,0,1,93.06634330749512
2048,512,7,4,0,0,1,93.2370195388794
2048,512,7,4,0,0,1,93.25574016571045
2048,512,7,4,0,0,1,93.71036434173584
2048,512,7,4,0,0,1,93.81628608703613
2048,512,7,4,0,0,1,93.85679149627686
2048,512,7,4,0,0,1,94.6876335144043
2048,512,7,4,0,0,1,120.44195556640625
2048,512,7,4,0,0,1,138.79642581939697
2048,512,7,4,0,0,1,140.10437965393066
2048,512,7,4,0,0,1,141.0473518371582
2048,512,7,4,0,0,1,155.2616777420044
2048,512,7,4,0,0,1,170.6512050628662
2048,512,7,4,0,1,0,77.50397300720215
2048,512,7,4,0,1,0,77.90337657928467
2048,512,7,4,0,1,0,78.13600730895996
2048,512,7,4,0,1,0,78.17976188659668
2048,512,7,4,0,1,0,78.31645488739014
2048,512,7,4,0,1,0,78.40398693084717
2048,512,7,4,0,1,0,78.48125171661377
2048,512,7,4,0,1,0,78.57634353637695
2048,512,7,4,0,1,0,78.6294298171997
2048,512,7,4,0,1,0,78.65993404388428
2048,512,7,4,0,1,0,78.72456169128418
2048,512,7,4,0,1,0,78.80130767822266
2048,512,7,4,0,1,0,78.91357421875
2048,512,7,4,0,1,0,79.18735885620117
2048,512,7,4,0,1,0,88.04302597045898
2048,512,7,4,0,1,0,92.07780265808105
2048,512,7,4,0,1,0,97.85807800292969
2048,512,7,4,0,1,0,99.11963081359863
2048,512,7,4,0,1,0,101.7494068145752
2048,512,7,4,0,1,0,120.50468444824219
2048,512,7,4,0,1,1,90.13228797912598
2048,512,7,4,0,1,1,90.66995143890381
2048,512,7,4,0,1,1,91.24718284606934
2048,512,7,4,0,1,1,91.67980480194092
2048,512,7,4,0,1,1,91.81620979309082
2048,512,7,4,0,1,1,91.96567821502686
2048,512,7,4,0,1,1,92.09210586547852
2048,512,7,4,0,1,1,92.13010025024414
2048,512,7,4,0,1,1,92.24521827697754
2048,512,7,4,0,1,1,92.39140701293945
2048,512,7,4,0,1,1,92.66827583312988
2048,512,7,4,0,1,1,93.0643424987793
2048,512,7,4,0,1,1,93.20848941802979
2048,512,7,4,0,1,1,93.38958740234375
2048,512,7,4,0,1,1,93.49350261688232
2048,512,7,4,0,1,1,120.91682052612305
2048,512,7,4,0,1,1,121.06967544555664
2048,512,7,4,0,1,1,127.17027378082275
2048,512,7,4,0,1,1,148.70948696136475
2048,512,7,4,0,1,1,170.25570106506348
2048,512,7,4,1,0,0,78.3456039428711
2048,512,7,4,1,0,0,78.76980304718018
2048,512,7,4,1,0,0,79.34799575805664
2048,512,7,4,1,0,0,79.36295127868652
2048,512,7,4,1,0,0,79.89229965209961
2048,512,7,4,1,0,0,79.95507144927979
2048,512,7,4,1,0,0,80.00168418884277
2048,512,7,4,1,0,0,80.03360080718994
2048,512,7,4,1,0,0,80.4619312286377
2048,512,7,4,1,0,0,80.567702293396
2048,512,7,4,1,0,0,81.03426742553711
2048,512,7,4,1,0,0,81.49686908721924
2048,512,7,4,1,0,0,82.03836154937744
2048,512,7,4,1,0,0,82.27000427246094
2048,512,7,4,1,0,0,85.12781810760498
2048,512,7,4,1,0,0,90.61032009124756
2048,512,7,4,1,0,0,93.04261207580566
2048,512,7,4,1,0,0,93.05595588684082
2048,512,7,4,1,0,0,111.76669597625732
2048,512,7,4,1,0,0,116.3529634475708
2048,512,7,4,1,0,1,91.69701290130615
2048,512,7,4,1,0,1,92.32552909851074
2048,512,7,4,1,0,1,92.70077419281006
2048,512,7,4,1,0,1,92.89385604858398
2048,512,7,4,1,0,1,93.05535888671875
2048,512,7,4,1,0,1,93.25880813598633
2048,512,7,4,1,0,1,94.1997127532959
2048,512,7,4,1,0,1,94.21265125274658
2048,512,7,4,1,0,1,94.35840034484863
2048,512,7,4,1,0,1,94.48002338409424
2048,512,7,4,1,0,1,94.50585651397705
2048,512,7,4,1,0,1,94.60812091827393
2048,512,7,4,1,0,1,95.1762523651123
2048,512,7,4,1,0,1,95.4047155380249
2048,512,7,4,1,0,1,95.4991397857666
2048,512,7,4,1,0,1,123.06987857818604
2048,512,7,4,1,0,1,123.2859525680542
2048,512,7,4,1,0,1,140.79721927642822
2048,512,7,4,1,0,1,142.26619720458984
2048,512,7,4,1,0,1,170.165452003479
2048,512,7,4,1,1,0,79.30399894714355
2048,512,7,4,1,1,0,79.5381851196289
2048,512,7,4,1,1,0,79.58313083648682
2048,512,7,4,1,1,0,79.67548179626465
