Size (B),Block Size (B),Time (ns),Inst,Cycle,Cache Ref,Cache Miss,Pipe RW,Pipe Stall,Pipe Sync
16777216,524288,0.000537208,0.000279969,0.00228081,2.57451e-5,1.16415e-10,7.62939e-6,3.8159e-7,3.84947e-7
16777216,1048576,0.000399208,0.00015844,0.00169166,1.23748e-5,5.82077e-11,3.8147e-6,3.34752e-7,3.36751e-7
16777216,2097152,0.00045576,0.000112514,0.00193295,6.19471e-6,1.74623e-10,1.90735e-6,2.99246e-7,3.62517e-7
16777216,4194304,0.00044256,8.3176e-5,0.00187305,4.77225e-6,1.94026e-11,9.53674e-7,2.715e-7,3.38089e-7
33554432,524288,0.000566813,0.000277949,0.0024056,2.00348e-5,1.94026e-11,7.62939e-6,1.84208e-7,1.85527e-7
33554432,1048576,0.000415139,0.000157391,0.00176231,1.14109e-5,9.70128e-11,3.8147e-6,1.75438e-7,1.76621e-7
33554432,2097152,0.00039684,0.000102362,0.00168022,6.10323e-6,9.70128e-11,1.90735e-6,1.59702e-7,1.62399e-7
33554432,4194304,0.00038737,7.51715e-5,0.00164097,3.11124e-6,1.5522e-10,9.53674e-7,1.4843e-7,1.88729e-7
33554432,8388608,0.000367649,5.89938e-5,0.0015587,1.45116e-6,3.88051e-11,4.76837e-7,1.24215e-7,1.44316e-7
67108864,1048576,0.000698253,0.000187633,0.00295847,9.35742e-6,1.94026e-11,3.8147e-6,6.54836e-8,6.69776e-8
67108864,2097152,0.000365163,9.72755e-5,0.00155133,5.73115e-6,9.70128e-11,1.90735e-6,8.47698e-8,8.59145e-8
67108864,4194304,0.00035441,6.96567e-5,0.00150037,2.70002e-6,9.70128e-11,9.53674e-7,8.57399e-8,8.70399e-8
67108864,8388608,0.000356441,5.65673e-5,0.00150939,1.56856e-6,1.94026e-10,4.76837e-7,7.6155e-8,8.50802e-8
67108864,16777216,0.000287311,4.14619e-5,0.00121504,1.38691e-6,3.88051e-11,2.38419e-7,6.68418e-8,7.91624e-8
134217728,2097152,0.00036214,9.51546e-5,0.00153257,4.37611e-6,1.94026e-11,1.90735e-6,2.53979e-8,2.68725e-8
134217728,4194304,0.000528498,8.93111e-5,0.00223971,3.68501e-6,5.82077e-11,9.53674e-7,5.16302e-8,5.31436e-8
134217728,8388608,0.0003382,5.39544e-5,0.00143506,1.30478e-6,9.70128e-11,4.76837e-7,4.40632e-8,4.55572e-8
134217728,16777216,0.000342878,4.74947e-5,0.00144324,7.79071e-7,2.13428e-10,2.38419e-7,3.79708e-8,4.44513e-8
134217728,33554432,0.000332076,4.30314e-5,0.00140772,6.93117e-7,5.82077e-11,1.19209e-7,3.3644e-8,4.03767e-8
268435456,4194304,0.000345371,6.71257e-5,0.00146433,2.10853e-6,5.82077e-11,9.53674e-7,1.34266e-8,1.49012e-8
268435456,8388608,0.000328122,5.22236e-5,0.00139217,1.39347e-6,7.76102e-11,4.76837e-7,1.81608e-8,1.90921e-8
268435456,16777216,0.000331083,4.59073e-5,0.00139777,6.47715e-7,9.70128e-11,2.38419e-7,2.09936e-8,2.24682e-8
268435456,33554432,0.000327825,4.2303e-5,0.00138788,3.97034e-7,1.35818e-10,1.19209e-7,1.93637e-8,2.25846e-8
268435456,67108864,0.00032754,4.03858e-5,0.00138227,3.58229e-7,5.82077e-11,5.96046e-8,1.68026e-8,2.00622e-8
