Size (B),Block Size (B),Time (ns),Inst,Cycle,Cache Ref,Cache Miss,Pipe RW,Pipe Stall,Pipe Sync
8388608,1048576,0.230514,0.250303,0.89881,0.062365,0.0011446,4.29153e-6,5.4494e-7,5.45774e-7
8388608,2097152,0.195247,0.250206,0.749202,0.0620676,0.000781711,2.38419e-6,6.35763e-7,6.36598e-7
16777216,262144,0.408378,0.250882,1.58893,0.0621254,0.0424802,1.54972e-5,2.42474e-7,2.43289e-7
16777216,524288,0.397511,0.25047,1.56764,0.0621119,0.0397513,7.86781e-6,2.4618e-7,2.46995e-7
16777216,1048576,0.259947,0.250265,1.02719,0.0622853,0.0227253,4.05312e-6,2.54309e-7,2.55124e-7
16777216,2097152,0.209577,0.250163,0.82512,0.0621721,0.016285,2.14577e-6,2.72489e-7,2.73304e-7
16777216,4194304,0.208883,0.250114,0.815171,0.0621473,0.0173665,1.19209e-6,3.17891e-7,3.18706e-7
33554432,524288,0.36343,0.250445,1.43075,0.061581,0.0595277,7.7486e-6,1.22624e-7,1.234e-7
33554432,1048576,0.346707,0.25024,1.36694,0.061672,0.0547866,3.93391e-6,1.2309e-7,1.23866e-7
33554432,2097152,0.278074,0.250137,1.09796,0.0619494,0.0397538,2.02656e-6,1.27164e-7,1.2794e-7
33554432,4194304,0.283016,0.250086,1.11757,0.0618946,0.0409927,1.07288e-6,1.36245e-7,1.37021e-7
33554432,8388608,0.281039,0.250062,1.10577,0.0619018,0.0405962,5.96046e-7,1.58965e-7,1.59741e-7
67108864,1048576,0.361164,0.250213,1.42123,0.0614224,0.0601988,3.8743e-6,6.05748e-8,6.05748e-8
67108864,2097152,0.325164,0.25011,1.28416,0.0616808,0.0513276,1.96695e-6,6.15449e-8,6.15449e-8
67108864,4194304,0.327924,0.250059,1.29494,0.0616455,0.0515253,1.01328e-6,6.36016e-8,6.36016e-8
67108864,8388608,0.328934,0.250034,1.29914,0.0616256,0.0517432,5.36442e-7,6.81418e-8,6.81418e-8
67108864,16777216,0.327107,0.250021,1.28285,0.0616302,0.0513152,2.98023e-7,7.95117e-8,7.95117e-8
134217728,2097152,0.351456,0.250107,1.38365,0.0615179,0.0566197,1.93715e-6,3.0268e-8,3.0268e-8
134217728,4194304,0.35137,0.250056,1.38331,0.0614944,0.0566027,9.83477e-7,3.0753e-8,3.0753e-8
134217728,8388608,0.350851,0.25003,1.3858,0.0614868,0.0566267,5.06639e-7,3.17814e-8,3.17814e-8
134217728,16777216,0.350343,0.250017,1.36479,0.0614881,0.0566089,2.68221e-7,3.40515e-8,3.40515e-8
134217728,33554432,0.349674,0.250011,1.37688,0.0614785,0.0563211,1.49012e-7,3.9717e-8,3.9717e-8
268435456,4194304,0.360542,0.250055,1.40398,0.0614061,0.0588845,9.68575e-7,1.5134e-8,1.5134e-8
268435456,8388608,0.360662,0.250029,1.41548,0.061388,0.0588946,4.91738e-7,1.53668e-8,1.53668e-8
268435456,16777216,0.360245,0.250016,1.39401,0.0613893,0.0588555,2.5332e-7,1.58907e-8,1.58907e-8
268435456,33554432,0.359654,0.25001,1.41722,0.0613822,0.0588281,1.3411e-7,1.7016e-8,1.7016e-8
268435456,67108864,0.360339,0.250007,1.41736,0.0613816,0.0586728,7.45058e-8,1.98488e-8,1.98488e-8
