Size (B),Block Size (B),Time (ns),Inst,Cycle,Cache Ref,Cache Miss,Pipe RW,Pipe Stall,Pipe Sync
16777216,1048576,0.000289867,0.000184832,0.00122431,2.02462e-6,5.82077e-11,4.06435e-6,3.31046e-7,4.96395e-7
16777216,2097152,0.000321373,0.000123943,0.00136032,1.49093e-6,7.76102e-11,2.14794e-6,2.44201e-7,5.72045e-7
16777216,4194304,0.000335522,9.20874e-5,0.00141403,1.4498e-6,5.82077e-11,1.19347e-6,2.40863e-7,6.00761e-7
33554432,524288,0.000229453,0.00029413,0.000970348,1.43038e-6,0,7.74864e-6,2.37662e-7,2.39311e-7
33554432,1048576,0.000234222,0.000166751,0.000986393,1.366e-6,5.82077e-11,3.94322e-6,1.81162e-7,2.23207e-7
33554432,2097152,0.000181366,9.35136e-5,0.000759531,9.94633e-7,9.70128e-11,2.02656e-6,1.55803e-7,2.39854e-7
33554432,4194304,0.000189497,6.50398e-5,0.000797036,1.19316e-6,1.16415e-10,1.07447e-6,1.23342e-7,2.81395e-7
33554432,8388608,0.000167981,4.79335e-5,0.000704588,2.19934e-6,5.82077e-11,6.97949e-7,2.21829e-7,2.44492e-7
67108864,1048576,0.000159592,0.000151625,0.000676369,5.33299e-7,1.94026e-11,3.8743e-6,6.59881e-8,1.20587e-7
67108864,2097152,0.000153549,8.64698e-5,0.000650694,5.18863e-7,3.88051e-11,1.96695e-6,5.97211e-8,1.20296e-7
67108864,4194304,0.00018926,6.01146e-5,0.000800192,4.52545e-7,9.70128e-11,1.01468e-6,6.85686e-8,1.27145e-7
67108864,8388608,0.000182199,4.21733e-5,0.000766589,5.40322e-7,7.76102e-11,5.40322e-7,1.07529e-7,1.20393e-7
67108864,16777216,0.000146403,3.05219e-5,0.000617878,3.64516e-7,3.88051e-11,2.98101e-7,5.96823e-8,1.48779e-7
134217728,2097152,0.000114834,8.05644e-5,0.000479099,3.97073e-7,3.88051e-11,1.93715e-6,5.56271e-8,6.073e-8
134217728,4194304,0.000203143,5.80205e-5,0.000856778,2.85101e-7,7.76102e-11,9.83477e-7,2.98023e-8,6.13897e-8
134217728,8388608,0.000109197,3.14337e-5,0.000457609,3.59568e-7,7.76102e-11,5.07377e-7,3.32948e-8,6.37762e-8
134217728,16777216,0.000113151,2.41954e-5,0.000477314,1.8737e-7,7.76102e-11,2.68318e-7,2.99381e-8,7.37879e-8
134217728,33554432,0.000160847,2.52694e-5,0.000675249,2.49129e-7,5.82077e-11,1.49012e-7,3.11217e-8,7.37879e-8
268435456,4194304,0.000126122,4.81996e-5,0.00053487,1.45927e-7,1.94026e-11,9.68575e-7,2.96471e-8,3.13157e-8
268435456,8388608,0.000154787,3.55146e-5,0.00065095,3.42513e-7,5.82077e-11,4.91738e-7,2.80561e-8,3.15097e-8
268435456,16777216,0.000185261,3.12663e-5,0.000779378,1.0491e-7,1.94026e-11,2.53533e-7,1.59295e-8,3.48664e-8
268435456,33554432,0.000100759,1.68568e-5,0.000422336,1.3609e-7,1.35818e-10,1.3411e-7,2.93949e-8,3.11217e-8
268435456,67108864,0.000119468,1.72668e-5,0.000502183,9.64501e-8,3.88051e-11,7.45058e-8,1.49012e-8,3.85723e-8
