Size (B),Block Size (B),Time (ns),Inst,Cycle,Cache Ref,Cache Miss,Pipe RW,Pipe Stall,Pipe Sync
16777216,1048576,0.000400356,0.000158689,0.00183709,2.27731e-5,2.2507e-9,3.8147e-6,2.04057e-7,2.05706e-7
16777216,2097152,0.00067349,0.000143211,0.00308938,2.10352e-5,8.28489e-9,1.90735e-6,2.38457e-7,2.40786e-7
16777216,4194304,0.000368752,7.74741e-5,0.00169128,1.08555e-5,2.58054e-9,9.53674e-7,2.38399e-7,2.39738e-7
33554432,524288,0.000430835,0.000263102,0.00197558,5.74076e-5,4.46259e-9,7.62939e-6,7.72998e-8,7.8949e-8
33554432,1048576,0.000375243,0.0001524,0.00172138,2.95182e-5,2.54173e-9,3.8147e-6,8.21698e-8,8.37026e-8
33554432,2097152,0.000347143,9.96294e-5,0.00159298,6.23032e-6,2.38651e-9,1.90735e-6,1.11798e-7,1.15426e-7
33554432,4194304,0.000346834,7.28772e-5,0.00159004,8.8158e-6,5.14168e-9,9.53674e-7,1.19209e-7,1.20878e-7
33554432,8388608,0.000338672,5.84109e-5,0.00155328,4.93607e-6,3.37604e-9,4.76837e-7,1.19209e-7,1.20761e-7
67108864,1048576,0.000360564,0.000150169,0.00165403,2.75452e-5,2.77457e-9,3.8147e-6,3.43813e-8,3.58171e-8
67108864,2097152,0.000339497,9.62981e-5,0.0015578,1.12275e-5,1.72683e-9,1.90735e-6,4.28796e-8,4.46259e-8
67108864,4194304,0.000315365,6.80777e-5,0.00144586,2.77286e-6,3.99693e-9,9.53674e-7,5.73539e-8,5.92942e-8
67108864,8388608,0.00032066,5.50291e-5,0.00147003,4.89757e-6,3.33724e-9,4.76837e-7,5.95852e-8,6.15061e-8
67108864,16777216,0.000312638,4.75326e-5,0.00143412,1.86348e-6,3.31784e-9,2.38419e-7,5.95852e-8,6.08852e-8
134217728,2097152,0.000328355,9.33629e-5,0.00150642,1.2334e-5,3.99693e-9,1.90735e-6,1.17579e-8,1.27863e-8
134217728,4194304,0.000316654,6.72474e-5,0.00145147,5.21046e-6,6.24762e-9,9.53674e-7,2.51651e-8,2.67173e-8
134217728,8388608,0.000304723,5.27745e-5,0.0013969,1.49551e-6,3.89991e-9,4.76837e-7,2.80367e-8,3.03456e-8
134217728,16777216,0.000311013,4.69461e-5,0.00142673,2.43995e-6,2.19249e-9,2.38419e-7,2.98023e-8,3.13545e-8
134217728,33554432,0.000311295,4.33091e-5,0.00142576,9.62502e-7,5.82077e-9,1.19209e-7,2.97829e-8,3.21306e-8
268435456,4194304,0.000481449,8.76756e-5,0.00220958,6.52382e-6,3.66708e-9,9.53674e-7,8.80876e-9,1.05356e-8
268435456,8388608,0.000301341,5.20614e-5,0.00138179,1.87807e-6,3.35664e-9,4.76837e-7,1.35236e-8,1.47071e-8
268435456,16777216,0.000305562,4.59268e-5,0.00140116,8.21795e-7,2.91038e-9,2.38419e-7,1.39116e-8,1.54832e-8
268435456,33554432,0.000298565,4.17096e-5,0.00136874,1.21035e-6,2.56114e-9,1.19209e-7,1.48818e-8,1.61235e-8
268435456,67108864,0.000603848,7.89669e-5,0.00276948,6.15992e-7,6.53866e-9,5.96046e-8,1.48818e-8,1.73847e-8
