Size,Repeat,Independent Chains,Time (ns)
32768,64,2,1.4893579483032227
32768,64,2,1.3977508544921875
32768,64,2,1.3196229934692383
32768,64,2,1.379185676574707
32768,64,2,1.3819279670715332
32768,64,2,1.3837132453918457
32768,64,2,1.3756217956542969
32768,64,2,1.3566560745239258
32768,64,2,1.3631267547607422
32768,64,2,1.286008358001709
32768,64,2,1.3674821853637695
32768,64,2,1.3668718338012695
32768,64,2,1.3805217742919922
32768,64,2,1.321974277496338
32768,64,2,1.4002742767333984
32768,64,2,1.308861255645752
32768,64,2,1.397658348083496
32768,64,2,1.375711441040039
32768,64,2,1.212723731994629
32768,64,2,1.2994794845581055
32768,64,2,1.2969942092895508
32768,64,2,1.3797402381896973
32768,64,2,1.3862948417663574
32768,64,2,1.3681187629699707
32768,64,2,1.3392696380615234
32768,64,2,1.3589882850646973
32768,64,2,1.383777141571045
32768,64,2,1.2034292221069336
32768,64,2,1.354051113128662
32768,64,2,1.3532991409301758
32768,64,2,1.43095064163208
32768,64,2,1.3791728019714355
32768,64,2,1.3716449737548828
32768,64,2,1.3693971633911133
32768,64,2,1.3820128440856934
32768,64,2,1.3169012069702148
32768,64,2,1.36543607711792
32768,64,2,1.3773412704467773
32768,64,2,1.3874139785766602
32768,64,2,1.3440146446228027
32768,64,2,1.379228115081787
32768,64,2,1.3929409980773926
32768,64,2,1.3648252487182617
32768,64,2,1.3546199798583984
32768,64,2,1.368678092956543
32768,64,2,1.3526721000671387
32768,64,2,1.3515276908874512
32768,64,2,1.3520770072937012
32768,64,3,1.9796462059020996
32768,64,3,2.1758923530578613
32768,64,3,2.184495449066162
32768,64,3,2.092310905456543
32768,64,3,2.1683177947998047
32768,64,3,2.1607699394226074
32768,64,3,2.0895752906799316
32768,64,3,2.1571154594421387
32768,64,3,2.164726734161377
32768,64,3,2.0946578979492188
32768,64,3,2.098755359649658
32768,64,3,2.1637091636657715
32768,64,3,2.1859889030456543
32768,64,3,2.1698355674743652
32768,64,3,2.2080955505371094
32768,64,3,2.1759557723999023
32768,64,3,2.107348918914795
32768,64,3,2.1955370903015137
32768,64,3,2.181393623352051
32768,64,3,2.163849353790283
32768,64,3,2.1823973655700684
32768,64,3,2.125581741333008
32768,64,3,2.0427918434143066
32768,64,3,2.1857380867004395
32768,64,3,2.2051734924316406
32768,64,3,2.094844341278076
32768,64,3,2.1365256309509277
32768,64,3,2.1030592918395996
32768,64,3,2.084484100341797
32768,64,3,2.165220260620117
32768,64,3,2.197132110595703
32768,64,3,2.180360794067383
32768,64,3,2.1996846199035645
32768,64,3,2.154031753540039
32768,64,3,2.135258197784424
32768,64,3,3.5382003784179688
32768,64,3,2.1840224266052246
32768,64,3,2.1114044189453125
32768,64,3,2.169189929962158
32768,64,3,2.182102680206299
32768,64,3,2.1778483390808105
32768,64,3,2.190311908721924
32768,64,3,2.171761989593506
32768,64,3,2.2028512954711914
32768,64,3,2.1643996238708496
32768,64,3,2.1768112182617188
32768,64,3,2.1550803184509277
32768,64,3,2.156919479370117
32768,64,3,2.1770219802856445
32768,64,3,2.1984801292419434
32768,64,4,2.5612940788269043
32768,64,4,2.8333749771118164
32768,64,4,2.7628984451293945
32768,64,4,2.793429374694824
32768,64,4,2.7640585899353027
32768,64,4,2.7001638412475586
32768,64,4,2.851318359375
32768,64,4,2.8778553009033203
32768,64,4,2.754084587097168
32768,64,4,2.866609573364258
32768,64,4,2.8639039993286133
32768,64,4,2.6830382347106934
32768,64,4,2.7643799781799316
32768,64,4,2.6591439247131348
32768,64,4,2.8071699142456055
32768,64,4,2.8492631912231445
32768,64,4,2.7740960121154785
32768,64,4,2.7926273345947266
32768,64,4,2.78494930267334
32768,64,4,2.762950897216797
32768,64,4,2.870626449584961
32768,64,4,2.7230186462402344
32768,64,4,2.8695101737976074
32768,64,4,2.8632640838623047
32768,64,4,5.4476704597473145
32768,64,4,2.893540859222412
32768,64,4,2.772782802581787
32768,64,4,2.7804627418518066
32768,64,4,2.790830135345459
32768,64,4,2.862372398376465
32768,64,4,2.955929756164551
32768,64,4,2.7852444648742676
32768,64,4,2.7606630325317383
32768,64,4,2.7614264488220215
32768,64,4,2.8557286262512207
32768,64,4,2.881359100341797
32768,64,4,2.6462879180908203
32768,64,4,2.7642159461975098
32768,64,4,2.8019371032714844
32768,64,4,2.8609795570373535
32768,64,4,2.8558502197265625
32768,64,4,2.8518619537353516
32768,64,4,2.7981109619140625
32768,64,4,2.8411450386047363
32768,64,4,2.8449535369873047
32768,64,4,2.785001277923584
32768,64,4,2.835733413696289
32768,64,4,6.47471809387207
32768,64,4,2.8696722984313965
32768,64,4,2.7375903129577637
32768,64,8,5.154481887817383
32768,64,8,5.5939531326293945
32768,64,8,5.548852920532227
32768,64,8,5.579988956451416
32768,64,8,5.584386348724365
32768,64,8,5.562264919281006
32768,64,8,5.607631683349609
32768,64,8,5.574319839477539
32768,64,8,5.563530445098877
32768,64,8,5.555347919464111
32768,64,8,5.623790740966797
32768,64,8,5.557773590087891
32768,64,8,5.5629377365112305
32768,64,8,5.6147027015686035
32768,64,8,5.298194408416748
32768,64,8,5.589169502258301
32768,64,8,5.635819911956787
32768,64,8,5.601887226104736
32768,64,8,5.615243434906006
32768,64,8,5.591708183288574
32768,64,8,5.23175573348999
32768,64,8,5.548312187194824
32768,64,8,5.167862892150879
32768,64,8,5.583673000335693
32768,64,8,5.639045715332031
32768,64,8,5.6072998046875
32768,64,8,5.592105388641357
32768,64,8,5.570611953735352
32768,64,8,5.572779655456543
32768,64,8,5.585299015045166
32768,64,8,5.521097183227539
32768,64,8,5.568572044372559
32768,64,8,5.277563095092773
32768,64,8,5.623606204986572
32768,64,8,5.628081321716309
32768,64,8,5.299757480621338
32768,64,8,5.572630882263184
32768,64,8,5.283711910247803
32768,64,8,5.571204662322998
32768,64,8,5.597663402557373
32768,64,8,5.597960948944092
32768,64,8,5.554275989532471
32768,64,8,5.5627288818359375
32768,64,8,5.2526140213012695
32768,64,8,5.58156156539917
32768,64,8,5.568194389343262
32768,64,8,5.525860786437988
32768,64,8,5.136713027954102
32768,64,8,5.543003082275391
32768,64,8,5.5382256507873535
32768,64,16,10.25566291809082
32768,64,16,10.998977184295654
32768,64,16,11.032524108886719
32768,64,16,11.066229343414307
32768,64,16,11.02858018875122
32768,64,16,11.12317943572998
32768,64,16,11.088528156280518
32768,64,16,11.152681827545166
32768,64,16,10.865482807159424
32768,64,16,10.25024127960205
32768,64,16,11.067136287689209
32768,64,16,10.921449184417725
32768,64,16,17.526193141937256
32768,64,16,11.052666664123535
32768,64,16,10.752163887023926
32768,64,16,11.120755672454834
32768,64,16,11.182861328125
32768,64,16,10.513001918792725
32768,64,16,11.138538837432861
32768,64,16,11.133390426635742
32768,64,16,11.104087829589844
32768,64,16,11.152809619903564
32768,64,16,10.961987972259521
32768,64,16,11.111801147460938
32768,64,16,10.510974884033203
32768,64,16,11.054077625274658
32768,64,16,11.124780178070068
32768,64,16,10.821986675262451
32768,64,16,11.130425453186035
32768,64,16,11.14098596572876
32768,64,16,11.187435150146484
32768,64,16,11.078983783721924
32768,64,16,16.061388969421387
32768,64,16,11.105390071868896
32768,64,16,11.08387804031372
32768,64,16,11.080404281616211
32768,64,16,11.015553951263428
32768,64,16,11.098642826080322
32768,64,16,11.138683319091797
32768,64,16,11.133277893066406
32768,64,16,11.1402006149292
32768,64,16,11.332432270050049
32768,64,16,11.086555004119873
32768,64,16,11.142849445343018
32768,64,16,11.072656631469727
32768,64,16,11.03541898727417
32768,64,16,10.790014266967773
32768,64,16,11.012139797210693
32768,64,16,11.111009120941162
32768,64,16,11.959463119506836
32768,128,1,0.6343131065368652
32768,128,1,0.7029712200164795
32768,128,1,0.6933603286743164
32768,128,1,0.6872155666351318
32768,128,1,0.6658217906951904
32768,128,1,0.6973292827606201
32768,128,1,0.6891019344329834
32768,128,1,0.6955077648162842
32768,128,1,0.6983356475830078
32768,128,1,0.6931657791137695
32768,128,1,0.7969613075256348
32768,128,1,2.758246421813965
32768,128,1,0.6835932731628418
32768,128,1,2.041091203689575
32768,128,1,0.6910860538482666
32768,128,1,0.6919400691986084
32768,128,1,0.6480941772460938
32768,128,1,2.019916534423828
32768,128,1,0.7005400657653809
32768,128,1,0.7036106586456299
32768,128,1,0.6898419857025146
32768,128,1,0.6908273696899414
32768,128,1,0.6986892223358154
32768,128,1,2.414719820022583
32768,128,1,0.6991808414459229
32768,128,1,0.6980531215667725
32768,128,1,2.31390643119812
32768,128,1,0.6900396347045898
32768,128,1,0.6917681694030762
32768,128,1,0.6992638111114502
32768,128,1,0.7128407955169678
32768,128,1,0.6944940090179443
32768,128,1,0.7379400730133057
32768,128,1,0.6616113185882568
32768,128,1,0.6946055889129639
32768,128,1,0.6950175762176514
32768,128,1,0.7008645534515381
32768,128,1,0.6889634132385254
32768,128,1,0.6956236362457275
32768,128,1,0.6919567584991455
32768,128,1,0.6984920501708984
32768,128,1,0.6812963485717773
32768,128,1,0.8007314205169678
32768,128,1,0.6952898502349854
32768,128,1,0.6897580623626709
32768,128,1,0.6917660236358643
32768,128,1,0.6892085075378418
32768,128,1,0.6889972686767578
32768,128,1,0.6865036487579346
32768,128,1,0.6840634346008301
32768,128,2,1.1681644916534424
32768,128,2,1.3087964057922363
32768,128,2,1.2808237075805664
32768,128,2,1.2838125228881836
32768,128,2,1.2963573932647705
32768,128,2,1.3183531761169434
32768,128,2,1.3291311264038086
32768,128,2,1.277195930480957
32768,128,2,1.3127503395080566
32768,128,2,1.3241753578186035
32768,128,2,1.3279709815979004
32768,128,2,1.2461082935333252
32768,128,2,1.3268530368804932
32768,128,2,1.3201258182525635
32768,128,2,1.2584922313690186
32768,128,2,1.3227581977844238
32768,128,2,1.2975189685821533
32768,128,2,1.281005620956421
32768,128,2,1.2908658981323242
32768,128,2,1.2793030738830566
32768,128,2,1.2828290462493896
32768,128,2,1.2791752815246582
32768,128,2,1.3141441345214844
32768,128,2,1.3271677494049072
32768,128,2,1.3197925090789795
32768,128,2,1.275921106338501
32768,128,2,1.2841272354125977
32768,128,2,1.3090407848358154
32768,128,2,1.2871882915496826
32768,128,2,1.204146385192871
32768,128,2,1.2902731895446777
32768,128,2,1.2720308303833008
32768,128,2,1.314115047454834
32768,128,2,1.2475404739379883
32768,128,2,1.2871510982513428
32768,128,2,1.2005090713500977
32768,128,2,1.276132583618164
32768,128,2,2.7858524322509766
32768,128,2,1.3222503662109375
32768,128,2,1.274482250213623
32768,128,2,1.2800579071044922
32768,128,2,1.2700698375701904
32768,128,2,1.3211524486541748
32768,128,2,1.2358014583587646
32768,128,2,1.2700855731964111
32768,128,2,1.3858118057250977
32768,128,2,1.312455654144287
32768,128,2,1.3021302223205566
32768,128,2,1.3073256015777588
32768,128,2,1.309722900390625
32768,128,3,1.914376974105835
32768,128,3,2.0561254024505615
32768,128,3,1.933213472366333
32768,128,3,2.1021878719329834
32768,128,3,2.0621798038482666
32768,128,3,2.0770277976989746
32768,128,3,2.0578253269195557
32768,128,3,2.0584211349487305
32768,128,3,2.073347330093384
32768,128,3,2.095700263977051
32768,128,3,2.10976505279541
32768,128,3,1.9773964881896973
32768,128,3,2.0848419666290283
32768,128,3,2.070117712020874
32768,128,3,2.119798183441162
32768,128,3,2.066904306411743
32768,128,3,2.1384871006011963
32768,128,3,2.0838260650634766
32768,128,3,2.107292413711548
32768,128,3,2.0468523502349854
32768,128,3,2.065718173980713
32768,128,3,3.043358087539673
32768,128,3,2.089110851287842
32768,128,3,2.1061854362487793
32768,128,3,2.1027328968048096
32768,128,3,2.117863416671753
32768,128,3,2.068908929824829
32768,128,3,2.082784414291382
32768,128,3,2.1130619049072266
32768,128,3,2.0799078941345215
32768,128,3,2.10221529006958
32768,128,3,2.1156246662139893
32768,128,3,2.1209664344787598
32768,128,3,2.064011812210083
32768,128,3,1.9733002185821533
32768,128,3,2.0826079845428467
32768,128,3,2.080742120742798
32768,128,3,2.1220486164093018
32768,128,3,2.0699362754821777
32768,128,3,1.954669713973999
32768,128,3,2.07037615776062
32768,128,3,2.0540342330932617
32768,128,3,2.086360216140747
32768,128,3,2.145048141479492
32768,128,3,2.119713306427002
32768,128,3,2.146440029144287
32768,128,3,3.4922242164611816
32768,128,3,2.12250018119812
32768,128,3,2.113471269607544
32768,128,3,2.097600221633911
32768,128,4,4.671452045440674
32768,128,4,2.5975286960601807
32768,128,4,2.794788122177124
32768,128,4,2.778757095336914
32768,128,4,2.778218984603882
32768,128,4,2.7763633728027344
32768,128,4,2.782085657119751
32768,128,4,3.187997341156006
32768,128,4,2.7723066806793213
32768,128,4,2.7831544876098633
32768,128,4,2.8087222576141357
32768,128,4,2.7933552265167236
32768,128,4,2.778087854385376
32768,128,4,2.6607587337493896
32768,128,4,2.806682825088501
32768,128,4,5.008082151412964
32768,128,4,4.7296459674835205
32768,128,4,4.816756010055542
32768,128,4,2.8064169883728027
32768,128,4,2.7944021224975586
32768,128,4,2.811230421066284
32768,128,4,2.801089286804199
32768,128,4,2.6368672847747803
32768,128,4,2.8116369247436523
32768,128,4,2.640630006790161
32768,128,4,2.8062562942504883
32768,128,4,2.797814130783081
32768,128,4,2.788628578186035
32768,128,4,2.7789127826690674
32768,128,4,2.8117690086364746
32768,128,4,2.80417537689209
32768,128,4,2.739453077316284
32768,128,4,2.6434764862060547
32768,128,4,2.7750284671783447
32768,128,4,2.7738637924194336
32768,128,4,2.787635564804077
32768,128,4,2.787214756011963
32768,128,4,2.7803661823272705
32768,128,4,2.8093857765197754
32768,128,4,3.1500000953674316
32768,128,4,2.8130362033843994
32768,128,4,2.761143922805786
32768,128,4,2.7900376319885254
32768,128,4,2.767822742462158
32768,128,4,2.761176109313965
32768,128,4,2.7888944149017334
32768,128,4,2.637432098388672
32768,128,4,2.7632670402526855
32768,128,4,2.7716078758239746
32768,128,4,2.7630081176757812
32768,128,8,5.113197326660156
32768,128,8,5.409466743469238
32768,128,8,5.525129079818726
32768,128,8,5.473060131072998
32768,128,8,5.5252697467803955
32768,128,8,5.500665664672852
32768,128,8,5.510114669799805
32768,128,8,5.393205642700195
32768,128,8,5.4785966873168945
32768,128,8,5.383219003677368
32768,128,8,5.4869911670684814
32768,128,8,5.255370140075684
32768,128,8,5.522285461425781
32768,128,8,5.540980577468872
32768,128,8,5.468828201293945
32768,128,8,5.511372089385986
32768,128,8,5.228972434997559
32768,128,8,5.4958412647247314
32768,128,8,5.515906810760498
32768,128,8,5.525402784347534
32768,128,8,5.522112607955933
32768,128,8,5.518110990524292
32768,128,8,5.5002312660217285
32768,128,8,5.509808778762817
32768,128,8,8.885647058486938
32768,128,8,5.477144002914429
32768,128,8,5.495301008224487
32768,128,8,5.499531984329224
32768,128,8,5.503384590148926
32768,128,8,5.52386474609375
32768,128,8,5.515615224838257
32768,128,8,5.128683805465698
32768,128,8,5.515001535415649
32768,128,8,5.502021312713623
32768,128,8,5.503075122833252
32768,128,8,5.5044567584991455
32768,128,8,5.535172700881958
32768,128,8,5.565220355987549
32768,128,8,5.296969413757324
32768,128,8,5.5204620361328125
32768,128,8,5.478315114974976
32768,128,8,5.491008281707764
32768,128,8,5.540060997009277
32768,128,8,5.493365049362183
32768,128,8,5.465830087661743
32768,128,8,5.541043281555176
32768,128,8,5.499255657196045
32768,128,8,5.473623991012573
32768,128,8,5.503552436828613
32768,128,8,5.152525186538696
32768,128,16,14.360969066619873
32768,128,16,10.981420516967773
32768,128,16,10.970983982086182
32768,128,16,10.951944828033447
32768,128,16,10.955241441726685
32768,128,16,10.863979578018188
32768,128,16,10.982998371124268
32768,128,16,10.965561151504517
32768,128,16,11.002564907073975
32768,128,16,10.965118646621704
32768,128,16,11.045417308807373
32768,128,16,10.845147132873535
32768,128,16,11.036795854568481
32768,128,16,11.049245357513428
32768,128,16,11.087688207626343
32768,128,16,11.019817352294922
32768,128,16,11.041250467300415
32768,128,16,11.01573133468628
32768,128,16,10.979341268539429
32768,128,16,11.08736538887024
32768,128,16,11.051788806915283
32768,128,16,11.021608114242554
32768,128,16,10.942333459854126
32768,128,16,11.000386476516724
32768,128,16,10.313778400421143
32768,128,16,11.011688709259033
32768,128,16,11.018064737319946
32768,128,16,13.071449279785156
32768,128,16,11.086462259292603
32768,128,16,11.060753107070923
32768,128,16,11.072336435317993
32768,128,16,11.119487285614014
32768,128,16,11.047361135482788
32768,128,16,11.0933096408844
32768,128,16,14.844451904296875
32768,128,16,14.492100715637207
32768,128,16,11.078102111816406
32768,128,16,11.110234260559082
32768,128,16,11.04293417930603
32768,128,16,11.060343027114868
32768,128,16,11.030409097671509
32768,128,16,11.02643370628357
32768,128,16,11.076788902282715
32768,128,16,13.653304815292358
32768,128,16,14.787811756134033
32768,128,16,11.119609594345093
32768,128,16,14.786590099334717
32768,128,16,10.97512936592102
32768,128,16,11.01420283317566
32768,128,16,10.9584059715271
32768,256,1,0.82381272315979
32768,256,1,0.6438630819320679
32768,256,1,1.3851852416992188
32768,256,1,0.6636807918548584
32768,256,1,0.6464406251907349
32768,256,1,0.6460881233215332
32768,256,1,0.6693925857543945
32768,256,1,0.6492017507553101
32768,256,1,0.6798096895217896
32768,256,1,0.6665853261947632
32768,256,1,0.650631308555603
32768,256,1,0.6696102619171143
32768,256,1,0.6665518283843994
32768,256,1,0.6675602197647095
32768,256,1,0.6506297588348389
32768,256,1,0.6749073266983032
32768,256,1,0.6523487567901611
32768,256,1,0.6415660381317139
32768,256,1,0.6541422605514526
32768,256,1,0.6520512104034424
32768,256,1,0.6554920673370361
32768,256,1,0.6528506278991699
32768,256,1,0.6171005964279175
32768,256,1,0.602098822593689
32768,256,1,0.6524959802627563
32768,256,1,0.6283564567565918
32768,256,1,0.6477861404418945
32768,256,1,0.6659504175186157
32768,256,1,0.6526781320571899
32768,256,1,0.6706193685531616
32768,256,1,0.6356667280197144
32768,256,1,0.6499890089035034
32768,256,1,0.6690553426742554
32768,256,1,0.6365271806716919
32768,256,1,0.6559208631515503
32768,256,1,0.6718844175338745
32768,256,1,0.6560304164886475
32768,256,1,0.6728397607803345
32768,256,1,0.6517857313156128
32768,256,1,0.6437364816665649
32768,256,1,0.6738388538360596
32768,256,1,0.672760009765625
32768,256,1,0.6483777761459351
32768,256,1,0.6567070484161377
32768,256,1,0.6456974744796753
32768,256,1,0.6750783920288086
32768,256,1,0.667218804359436
32768,256,1,0.659853458404541
32768,256,1,0.663727879524231
32768,256,1,0.6435202360153198
32768,256,2,1.1779078245162964
32768,256,2,1.2528618574142456
32768,256,2,1.2808748483657837
32768,256,2,1.259303331375122
32768,256,2,1.2759867906570435
32768,256,2,1.820749282836914
32768,256,2,1.2763117551803589
32768,256,2,1.289503812789917
32768,256,2,1.276003360748291
32768,256,2,1.2851446866989136
32768,256,2,1.2795161008834839
32768,256,2,1.2729320526123047
32768,256,2,1.2962805032730103
32768,256,2,1.2978515625
32768,256,2,1.2815029621124268
32768,256,2,1.2810873985290527
32768,256,2,1.2905669212341309
32768,256,2,1.2924656867980957
32768,256,2,1.2936843633651733
32768,256,2,1.2822821140289307
32768,256,2,2.875470280647278
32768,256,2,1.298606514930725
32768,256,2,1.1928269863128662
32768,256,2,1.281973958015442
32768,256,2,1.2069507837295532
32768,256,2,1.753469705581665
32768,256,2,1.2904503345489502
32768,256,2,1.301414132118225
32768,256,2,1.5438488721847534
32768,256,2,1.286973237991333
32768,256,2,1.286146879196167
32768,256,2,1.5096126794815063
32768,256,2,1.2894395589828491
32768,256,2,3.2510671615600586
32768,256,2,1.2870427370071411
32768,256,2,1.2801355123519897
32768,256,2,1.300327181816101
32768,256,2,1.2415024042129517
32768,256,2,1.2958836555480957
32768,256,2,1.2945269346237183
32768,256,2,1.2855868339538574
32768,256,2,1.2889188528060913
32768,256,2,1.2402514219284058
32768,256,2,1.2982064485549927
32768,256,2,1.2761019468307495
32768,256,2,1.2899868488311768
32768,256,2,1.2881766557693481
32768,256,2,1.2919654846191406
32768,256,2,1.2767237424850464
32768,256,2,1.2716493606567383
32768,256,3,1.9163039922714233
32768,256,3,2.0530965328216553
32768,256,3,2.0585747957229614
32768,256,3,2.9252190589904785
32768,256,3,2.109155297279358
32768,256,3,2.0995380878448486
32768,256,3,1.9276151657104492
32768,256,3,2.0948890447616577
32768,256,3,2.083255887031555
32768,256,3,2.0733460187911987
32768,256,3,2.076400399208069
32768,256,3,1.94467294216156
32768,256,3,2.0766241550445557
32768,256,3,1.951812505722046
32768,256,3,2.073283553123474
32768,256,3,2.084078073501587
32768,256,3,4.6658090353012085
32768,256,3,2.0806026458740234
32768,256,3,2.0749624967575073
32768,256,3,2.0725667476654053
32768,256,3,2.069859027862549
32768,256,3,2.0762583017349243
32768,256,3,2.0455806255340576
32768,256,3,2.096060276031494
32768,256,3,2.0787216424942017
32768,256,3,2.0798001289367676
32768,256,3,2.0693565607070923
32768,256,3,2.0683542490005493
32768,256,3,2.071580171585083
32768,256,3,2.091630458831787
32768,256,3,2.080693006515503
32768,256,3,2.065276026725769
32768,256,3,2.2690552473068237
32768,256,3,2.0656737089157104
32768,256,3,2.0714168548583984
32768,256,3,2.0773885250091553
32768,256,3,2.080862045288086
32768,256,3,4.092673420906067
32768,256,3,2.0887012481689453
32768,256,3,1.971678376197815
32768,256,3,2.0692808628082275
32768,256,3,2.047826647758484
32768,256,3,2.0731008052825928
32768,256,3,2.062654137611389
32768,256,3,2.0629693269729614
32768,256,3,2.0857988595962524
32768,256,3,2.0593971014022827
32768,256,3,1.9384998083114624
32768,256,3,2.0617618560791016
32768,256,3,2.5786941051483154
32768,256,4,2.5442854166030884
32768,256,4,2.731201410293579
32768,256,4,2.7506608963012695
32768,256,4,2.7452352046966553
32768,256,4,2.7433969974517822
32768,256,4,2.746768593788147
32768,256,4,2.7377415895462036
32768,256,4,2.740082859992981
32768,256,4,2.7440465688705444
32768,256,4,2.556934952735901
32768,256,4,2.77897572517395
32768,256,4,2.5632236003875732
32768,256,4,2.7534232139587402
32768,256,4,2.758388042449951
32768,256,4,2.7726857662200928
32768,256,4,2.758686900138855
32768,256,4,2.571634888648987
32768,256,4,2.6006275415420532
32768,256,4,2.7538998126983643
32768,256,4,2.765365958213806
32768,256,4,2.76158344745636
32768,256,4,2.788287401199341
32768,256,4,2.735160231590271
32768,256,4,2.749989151954651
32768,256,4,2.7581028938293457
32768,256,4,2.7663979530334473
32768,256,4,2.5929588079452515
32768,256,4,2.7699133157730103
32768,256,4,2.74983286857605
32768,256,4,2.766191840171814
32768,256,4,2.6291322708129883
32768,256,4,3.3170106410980225
32768,256,4,2.763487458229065
32768,256,4,2.7449675798416138
32768,256,4,2.762447953224182
32768,256,4,2.75164532661438
32768,256,4,2.753354787826538
32768,256,4,2.7381311655044556
32768,256,4,2.7551467418670654
32768,256,4,2.747470736503601
32768,256,4,2.7602044343948364
32768,256,4,2.7508156299591064
32768,256,4,4.454465270042419
32768,256,4,2.5913363695144653
32768,256,4,2.7329171895980835
32768,256,4,2.9115511178970337
32768,256,4,2.739579439163208
32768,256,4,2.724045515060425
32768,256,4,2.5693044662475586
32768,256,4,2.7247473001480103
32768,256,8,5.146758198738098
32768,256,8,5.455874800682068
32768,256,8,5.467912197113037
32768,256,8,5.400960206985474
32768,256,8,5.470225930213928
32768,256,8,5.415469527244568
32768,256,8,5.467405319213867
32768,256,8,8.115053653717041
32768,256,8,5.463769912719727
32768,256,8,5.461101055145264
32768,256,8,5.48467755317688
32768,256,8,5.456552267074585
32768,256,8,5.170981287956238
32768,256,8,5.4787023067474365
32768,256,8,5.510841488838196
32768,256,8,5.482392907142639
32768,256,8,5.4302672147750854
32768,256,8,8.437782645225525
32768,256,8,6.024370551109314
32768,256,8,5.498683929443359
32768,256,8,5.479126453399658
32768,256,8,5.4967803955078125
32768,256,8,5.447470426559448
32768,256,8,5.473688244819641
32768,256,8,5.482447624206543
32768,256,8,5.487646102905273
32768,256,8,5.434580087661743
32768,256,8,5.508882761001587
32768,256,8,5.7801278829574585
32768,256,8,5.475596785545349
32768,256,8,5.494448900222778
32768,256,8,5.494381666183472
32768,256,8,5.491950750350952
32768,256,8,6.649129509925842
32768,256,8,5.949018239974976
32768,256,8,5.50186288356781
32768,256,8,5.538353800773621
32768,256,8,5.48048210144043
32768,256,8,7.43970263004303
32768,256,8,5.516176462173462
32768,256,8,5.835544228553772
32768,256,8,5.502221941947937
32768,256,8,5.458325386047363
32768,256,8,5.060886025428772
32768,256,8,7.405757546424866
32768,256,8,5.483741521835327
32768,256,8,5.46448814868927
32768,256,8,5.460590600967407
32768,256,8,5.132808685302734
32768,256,8,5.4245216846466064
32768,256,16,10.572040677070618
32768,256,16,11.044976472854614
32768,256,16,10.931302309036255
32768,256,16,10.896274089813232
32768,256,16,10.929855465888977
32768,256,16,10.97362756729126
32768,256,16,11.0117267370224
32768,256,16,14.857988953590393
32768,256,16,10.966629266738892
32768,256,16,11.01500928401947
32768,256,16,11.027718186378479
32768,256,16,10.196078896522522
32768,256,16,11.04965353012085
32768,256,16,11.061181664466858
32768,256,16,11.044555068016052
32768,256,16,10.987165689468384
32768,256,16,10.336765766143799
32768,256,16,12.751638054847717
32768,256,16,14.514434456825256
32768,256,16,11.033908247947693
32768,256,16,11.05099332332611
32768,256,16,11.039604425430298
32768,256,16,10.84774661064148
32768,256,16,12.106688141822815
32768,256,16,10.60514211654663
32768,256,16,11.032753705978394
32768,256,16,10.99461567401886
32768,256,16,11.050498008728027
32768,256,16,10.983051538467407
32768,256,16,13.031944870948792
32768,256,16,11.00963032245636
32768,256,16,10.924162030220032
32768,256,16,10.98960292339325
32768,256,16,10.960574746131897
32768,256,16,10.941756963729858
32768,256,16,11.044451117515564
32768,256,16,12.517005562782288
32768,256,16,11.093441724777222
32768,256,16,14.336204290390015
32768,256,16,12.099318146705627
32768,256,16,13.831011652946472
32768,256,16,10.369205951690674
32768,256,16,11.096763849258423
32768,256,16,10.396969079971313
32768,256,16,11.219877004623413
32768,256,16,11.019328951835632
32768,256,16,11.296826004981995
32768,256,16,10.92442500591278
32768,256,16,10.444512248039246
32768,256,16,12.96211326122284
65536,32,1,0.3749871253967285
65536,32,1,0.41951894760131836
65536,32,1,0.4135923385620117
65536,32,1,0.40192508697509766
65536,32,1,0.3970632553100586
65536,32,1,0.4735074043273926
65536,32,1,0.4036827087402344
65536,32,1,0.3957796096801758
65536,32,1,0.40108251571655273
65536,32,1,0.4046015739440918
65536,32,1,0.3989982604980469
65536,32,1,0.37505197525024414
65536,32,1,0.4064040184020996
65536,32,1,0.4821624755859375
65536,32,1,0.41028308868408203
65536,32,1,0.40370798110961914
65536,32,1,0.406710147857666
65536,32,1,0.4020357131958008
65536,32,1,0.40167236328125
65536,32,1,0.4065885543823242
65536,32,1,0.4024810791015625
65536,32,1,0.40491247177124023
65536,32,1,0.4811396598815918
65536,32,1,0.40399932861328125
65536,32,1,0.40036630630493164
65536,32,1,0.40169286727905273
65536,32,1,0.4112687110900879
65536,32,1,0.4000849723815918
65536,32,1,0.4004969596862793
65536,32,1,0.39815711975097656
65536,32,1,0.4050774574279785
65536,32,1,0.4051513671875
65536,32,1,0.3995523452758789
65536,32,1,0.40311145782470703
65536,32,1,0.40101051330566406
65536,32,1,0.4028201103210449
65536,32,1,0.4146566390991211
65536,32,1,0.4001903533935547
65536,32,1,0.40344905853271484
65536,32,1,0.40549802780151367
65536,32,1,0.41733551025390625
65536,32,1,0.40016889572143555
65536,32,1,0.4079756736755371
65536,32,1,0.40062665939331055
65536,32,1,0.4038271903991699
65536,32,1,0.4014167785644531
65536,32,1,0.4067411422729492
65536,32,1,0.3778958320617676
65536,32,1,0.3979630470275879
65536,32,1,0.4036393165588379
65536,32,2,0.8027458190917969
65536,32,2,0.8381657600402832
65536,32,2,0.8584160804748535
65536,32,2,0.8490419387817383
