Size (B),Block Size (B),Time (ns),Inst,Cycle,Cache Ref,Cache Miss,Pipe RW,Pipe Stall,Pipe Sync
16777216,1048576,0.000155507,0.000131322,0.00071237,2.30556e-5,2.54173e-9,3.8147e-6,2.07413e-7,2.08286e-7
16777216,2097152,0.000202827,8.49734e-5,0.000929769,2.19083e-5,2.92979e-9,1.90735e-6,2.38419e-7,2.40068e-7
16777216,4194304,0.000105821,4.48243e-5,0.000485084,1.05364e-5,2.50293e-9,9.53674e-7,2.38399e-7,2.39253e-7
33554432,524288,0.00018373,0.000238271,0.00084232,5.80062e-5,4.24916e-9,7.62939e-6,5.97211e-8,6.073e-8
33554432,1048576,0.000101804,0.000121752,0.000465856,3.04264e-5,4.38498e-9,3.8147e-6,9.22203e-8,9.30935e-8
33554432,2097152,9.57e-5,6.98468e-5,0.000438603,8.1084e-6,2.44472e-9,1.90735e-6,1.21266e-7,1.24351e-7
33554432,4194304,0.000103826,4.29104e-5,0.00047594,9.53987e-6,4.15215e-9,9.53674e-7,1.19209e-7,1.20451e-7
33554432,8388608,7.76811e-5,2.55386e-5,0.000355642,4.96387e-6,2.38651e-9,4.76837e-7,1.19209e-7,1.20238e-7
67108864,1048576,7.86211e-5,0.000117619,0.000360062,2.82391e-5,3.41485e-9,3.8147e-6,2.83277e-8,2.92008e-8
67108864,2097152,8.67447e-5,6.58479e-5,0.000396708,1.11981e-5,3.35664e-9,1.90735e-6,4.28796e-8,4.39856e-8
67108864,4194304,2.33197e-5,3.18144e-5,0.000106069,3.62713e-6,3.0462e-9,9.53674e-7,5.943e-8,6.07494e-8
67108864,8388608,8.20646e-5,2.52529e-5,0.000374875,4.91306e-6,4.32677e-9,4.76837e-7,5.95658e-8,6.0827e-8
67108864,16777216,2.58588e-5,1.10776e-5,0.000117768,1.92759e-6,2.21189e-9,2.38419e-7,5.95852e-8,6.03419e-8
134217728,2097152,6.07228e-5,6.09782e-5,0.000278142,1.29552e-5,3.18202e-9,1.90735e-6,1.04192e-8,1.10595e-8
134217728,4194304,7.84981e-5,3.77784e-5,0.000358181,5.20745e-6,3.51186e-9,9.53674e-7,2.53397e-8,2.62128e-8
134217728,8388608,6.08782e-5,2.21985e-5,0.000278803,1.89266e-6,2.65815e-9,4.76837e-7,2.99575e-8,3.20142e-8
134217728,16777216,7.27388e-5,1.668e-5,0.000332374,2.50887e-6,2.54173e-9,2.38419e-7,2.98023e-8,3.08889e-8
134217728,33554432,7.26187e-5,1.31506e-5,0.000332085,9.37842e-7,3.8029e-9,1.19209e-7,2.97829e-8,3.17426e-8
268435456,4194304,7.88019e-5,3.70137e-5,0.000360017,6.64693e-6,4.28796e-9,9.53674e-7,7.70281e-9,8.82816e-9
268435456,8388608,2.09038e-5,1.66784e-5,9.49529e-5,1.94429e-6,3.10441e-9,4.76837e-7,1.35624e-8,1.43191e-8
268435456,16777216,5.63729e-5,1.438e-5,0.000258141,1.03156e-6,2.19249e-9,2.38419e-7,1.47071e-8,1.58519e-8
268435456,33554432,1.81426e-5,6.00509e-6,8.22979e-5,1.25199e-6,2.2701e-9,1.19209e-7,1.48818e-8,1.56579e-8
268435456,67108864,0.000130523,1.86133e-5,0.000597529,6.03672e-7,4.09394e-9,5.96046e-8,1.48818e-8,1.66668e-8
