Size (B),Block Size (B),Write Chn,Read Chn,Local Buffer Size (B),Time (ns),Inst,Cycle,Cache Ref,Cache Miss,Pipe RW,Pipe Stall,Pipe Sync
2097152,131072,4,12,0,1.26954,4.72528,5.01071,0.0631927,1.0977e-7,3.05176e-5,3.05115e-5,0.000456649
2097152,131072,4,12,32768,1.26442,4.80207,4.99017,0.0630857,1.02953e-6,3.05176e-5,3.0512e-5,0.000446316
2097152,131072,6,2,0,0.644267,6.6267,2.52889,0.0630738,3.4347e-7,3.05176e-5,1.74794e-10,6.11778e-9
2097152,131072,6,2,32768,0.643176,6.62709,2.52767,0.0630876,1.45865e-7,3.05176e-5,1.74794e-10,5.94299e-9
2097152,131072,8,8,0,0.850124,8.62675,3.35425,0.0627429,2.3644e-7,3.05176e-5,2.32831e-10,8.03266e-9
2097152,131072,8,8,32768,0.850399,8.62712,3.35559,0.0629753,4.50527e-8,3.05176e-5,1.16415e-10,5.00586e-9
2097152,131072,12,4,0,1.26613,12.6268,4.99596,0.0628238,4.38732e-8,3.05176e-5,1.74794e-10,7.51613e-9
2097152,131072,12,4,32768,1.27192,12.6272,5.01076,0.0631114,7.01447e-7,3.05176e-5,1.74794e-10,7.51613e-9
2097152,262144,1,3,0,0.342074,1.64163,1.3495,0.0627232,5.3404e-8,1.52588e-5,1.52517e-5,0.000146432
2097152,262144,1,3,32768,0.324548,1.6775,1.28067,0.0627776,3.21385e-8,1.52588e-5,1.52471e-5,0.000118051
2097152,262144,2,2,0,0.227799,2.6263,0.898884,0.0627144,7.54924e-7,1.52588e-5,2.81059e-6,7.84657e-6
2097152,262144,2,2,32768,0.228656,2.63162,0.902032,0.0628361,2.15368e-8,1.52588e-5,6.29516e-8,1.20403e-7
2097152,262144,2,6,0,0.653478,2.67635,2.57797,0.0627792,1.02866e-7,1.52588e-5,1.52575e-5,0.000230068
2097152,262144,2,6,32768,0.646155,2.71382,2.5491,0.0628034,1.4167e-7,1.52588e-5,1.52574e-5,0.000223608
2097152,262144,3,1,0,0.329329,3.62585,1.28778,0.0626289,2.14402e-8,1.52588e-5,8.73328e-11,3.14398e-9
2097152,262144,3,1,32768,0.327525,3.62605,1.29245,0.0627526,7.05649e-8,1.52588e-5,8.73328e-11,3.14398e-9
2097152,262144,4,4,0,0.431997,4.62588,1.70467,0.0627461,2.09548e-8,1.52588e-5,1.16415e-10,4.19095e-9
2097152,262144,4,4,32768,0.430746,4.62608,1.69973,0.0627209,9.96515e-8,1.52588e-5,1.16415e-10,4.19095e-9
2097152,262144,4,12,0,1.26843,4.72172,5.00382,0.0628293,8.11567e-7,1.52588e-5,1.52562e-5,0.000275303
2097152,262144,4,12,32768,1.28472,4.76068,5.00817,0.0628926,3.67067e-7,1.52588e-5,1.52562e-5,0.000273548
2097152,262144,6,2,0,0.6426,6.62593,2.52564,0.0627805,1.05488e-6,1.52588e-5,1.74794e-10,5.24381e-9
2097152,262144,6,2,32768,0.638198,6.62613,2.51676,0.0627524,3.44955e-7,1.52588e-5,1.74794e-10,6.20518e-9
2097152,262144,8,8,0,0.849833,8.626,3.35329,0.0627356,2.38069e-7,1.52588e-5,2.67755e-8,4.84288e-8
2097152,262144,8,8,32768,0.854955,8.6266,3.36257,0.0627439,3.09665e-7,1.52588e-5,2.32831e-10,8.14907e-9
2097152,262144,12,4,0,1.26645,12.626,4.99736,0.0627252,1.54343e-7,1.52588e-5,1.74794e-10,7.51613e-9
2097152,262144,12,4,32768,1.26635,12.6262,4.99691,0.0627326,1.7392e-7,1.52588e-5,1.74794e-10,7.51613e-9
4194304,131072,1,3,0,0.361238,1.64572,1.42561,0.0629917,1.76017e-7,3.05176e-5,3.05136e-5,0.000224597
4194304,131072,1,3,32768,0.339889,1.71813,1.33944,0.0630013,3.39537e-8,3.05176e-5,3.04656e-5,0.000140393
4194304,131072,2,2,0,0.222908,2.62657,0.87969,0.0628767,4.514e-8,3.05176e-5,2.91038e-11,1.25146e-9
4194304,131072,2,2,32768,0.223716,2.62697,0.882865,0.0628933,4.35102e-8,3.05176e-5,2.91038e-11,1.25146e-9
4194304,131072,2,6,0,0.671814,2.68145,2.65081,0.0630442,4.36372e-7,3.05176e-5,3.05129e-5,0.000372396
4194304,131072,2,6,32768,0.638404,2.75318,2.51967,0.0630164,9.25533e-8,3.05176e-5,3.05129e-5,0.000339102
