Size (B),Block Size (B),Time (ns),Inst,Cycle,Cache Ref,Cache Miss,Pipe RW,Pipe Stall,Pipe Sync
33554432,2097152,0.277567,0.250103,1.09262,0.0619512,0.0398485,1.90735e-6,1.94026e-11,7.76102e-10
33554432,4194304,0.281482,0.250063,1.1115,0.0619044,0.0410157,9.53674e-7,1.94026e-11,7.95505e-10
33554432,8388608,0.28101,0.250038,1.10568,0.0618985,0.0406053,4.76837e-7,1.94026e-11,7.76102e-10
67108864,1048576,0.359493,0.250176,1.40534,0.0614446,0.0601602,3.8147e-6,0,0
67108864,2097152,0.326084,0.250088,1.25692,0.0616962,0.0513167,1.90735e-6,0,0
67108864,4194304,0.327612,0.250044,1.28009,0.0616525,0.0515539,9.53674e-7,0,0
67108864,8388608,0.328273,0.250046,1.29658,0.0616418,0.051729,4.76837e-7,1.94026e-11,8.14907e-10
67108864,16777216,0.326502,0.250011,1.28473,0.0616367,0.0512865,2.38419e-7,0,0
134217728,2097152,0.350202,0.250088,1.37735,0.0615305,0.0566795,1.90735e-6,0,0
134217728,4194304,0.351557,0.250045,1.35437,0.0615117,0.0566199,9.53674e-7,0,0
134217728,8388608,0.34981,0.250023,1.38167,0.0615005,0.0566399,4.76837e-7,0,0
134217728,16777216,0.349489,0.250012,1.35148,0.0614967,0.0565937,2.38419e-7,0,0
134217728,33554432,0.348646,0.250006,1.36019,0.0614948,0.0563254,1.19209e-7,0,0
268435456,4194304,0.36115,0.250045,1.41879,0.0614047,0.0588732,9.53674e-7,0,0
268435456,8388608,0.361059,0.250023,1.4204,0.0613895,0.0588979,4.76837e-7,0,0
268435456,16777216,0.35962,0.250012,1.41953,0.0613858,0.0588613,2.38419e-7,0,0
268435456,33554432,0.359819,0.250007,1.4186,0.0613778,0.0588354,1.19209e-7,0,0
268435456,67108864,0.360497,0.250004,1.41798,0.0613765,0.0586644,5.96046e-8,0,0
