Size,Repeat,Submit CB,Start CB,Complete CB,Time (ns)
1024,1024,0,0,0,17.987393379211426
1024,1024,0,0,0,17.987762451171875
1024,1024,0,0,0,17.98895263671875
1024,1024,0,0,0,17.989307403564453
1024,1024,0,0,0,17.9901123046875
1024,1024,0,0,0,17.9931583404541
1024,1024,0,0,0,17.994909286499023
1024,1024,0,0,0,17.99616527557373
1024,1024,0,0,0,18.000959396362305
1024,1024,0,0,0,18.001306533813477
1024,1024,0,0,0,18.001416206359863
1024,1024,0,0,0,18.001521110534668
1024,1024,0,0,0,18.00395107269287
1024,1024,0,0,0,18.006335258483887
1024,1024,0,0,0,18.007925987243652
1024,1024,0,0,0,18.010108947753906
1024,1024,0,0,0,18.010251998901367
1024,1024,0,0,0,18.015372276306152
1024,1024,0,0,0,18.015555381774902
1024,1024,0,0,0,18.01950168609619
1024,1024,0,0,0,18.02319049835205
1024,1024,0,0,0,18.02349853515625
1024,1024,0,0,0,18.023838996887207
1024,1024,0,0,0,18.025226593017578
1024,1024,0,0,0,18.03046226501465
1024,1024,0,0,0,18.031088829040527
1024,1024,0,0,0,18.031883239746094
1024,1024,0,0,0,18.03220558166504
1024,1024,0,0,0,18.032312393188477
1024,1024,0,0,0,18.032835960388184
1024,1024,0,0,0,18.034958839416504
1024,1024,0,0,0,18.035008430480957
1024,1024,0,0,0,18.039782524108887
1024,1024,0,0,0,18.0421724319458
1024,1024,0,0,0,18.045448303222656
1024,1024,0,0,0,18.046157836914062
1024,1024,0,0,0,18.05034351348877
1024,1024,0,0,0,18.051258087158203
1024,1024,0,0,0,18.05129337310791
1024,1024,0,0,0,18.051365852355957
1024,1024,0,0,0,18.05144500732422
1024,1024,0,0,0,18.05275535583496
1024,1024,0,0,0,18.058929443359375
1024,1024,0,0,0,18.060141563415527
1024,1024,0,0,0,18.06139373779297
1024,1024,0,0,0,18.062399864196777
1024,1024,0,0,0,18.06324291229248
1024,1024,0,0,0,18.06433868408203
1024,1024,0,0,0,18.065256118774414
1024,1024,0,0,0,18.06547260284424
1024,1024,0,0,0,18.0704402923584
1024,1024,0,0,0,18.08015537261963
1024,1024,0,0,0,18.084716796875
1024,1024,0,0,0,18.094423294067383
1024,1024,0,0,0,18.09579086303711
1024,1024,0,0,0,18.097227096557617
1024,1024,0,0,0,18.098655700683594
1024,1024,0,0,0,18.100573539733887
1024,1024,0,0,0,18.102614402770996
1024,1024,0,0,0,18.104289054870605
1024,1024,0,0,0,18.10454750061035
1024,1024,0,0,0,18.105995178222656
1024,1024,0,0,0,18.10788345336914
1024,1024,0,0,0,18.10810375213623
1024,1024,0,0,0,18.10847282409668
1024,1024,0,0,0,18.11362361907959
1024,1024,0,0,0,18.11402702331543
1024,1024,0,0,0,18.118427276611328
1024,1024,0,0,0,18.123640060424805
1024,1024,0,0,0,18.13283348083496
1024,1024,0,0,0,18.13847255706787
1024,1024,0,0,0,18.18074607849121
1024,1024,0,0,0,18.189024925231934
1024,1024,0,0,0,18.193960189819336
1024,1024,0,0,0,18.195883750915527
1024,1024,0,0,0,18.20806312561035
1024,1024,0,0,0,18.212891578674316
1024,1024,0,0,0,18.213687896728516
1024,1024,0,0,0,18.25434684753418
1024,1024,0,0,0,18.275175094604492
1024,1024,0,0,0,18.365416526794434
1024,1024,0,0,0,18.436976432800293
1024,1024,0,0,0,18.651705741882324
1024,1024,0,0,0,18.812353134155273
1024,1024,0,0,0,19.097412109375
1024,1024,0,0,0,19.11368465423584
1024,1024,0,0,0,19.654285430908203
1024,1024,0,0,0,19.661931037902832
1024,1024,0,0,0,20.429903984069824
1024,1024,0,0,1,27.88267993927002
1024,1024,0,0,1,28.183847427368164
1024,1024,0,0,1,28.18532085418701
1024,1024,0,0,1,28.23899269104004
1024,1024,0,0,1,28.264251708984375
1024,1024,0,0,1,28.271296501159668
1024,1024,0,0,1,28.291848182678223
1024,1024,0,0,1,28.30506706237793
1024,1024,0,0,1,28.34680461883545
1024,1024,0,0,1,28.34775447845459
1024,1024,0,0,1,28.37124538421631
1024,1024,0,0,1,28.371262550354004
1024,1024,0,0,1,28.392776489257812
1024,1024,0,0,1,28.431764602661133
1024,1024,0,0,1,28.46579074859619
1024,1024,0,0,1,28.474040985107422
1024,1024,0,0,1,28.495985984802246
1024,1024,0,0,1,28.53196907043457
1024,1024,0,0,1,28.540085792541504
1024,1024,0,0,1,28.550172805786133
1024,1024,0,0,1,28.554926872253418
1024,1024,0,0,1,28.556246757507324
1024,1024,0,0,1,28.56497573852539
1024,1024,0,0,1,28.577744483947754
1024,1024,0,0,1,28.620655059814453
1024,1024,0,0,1,28.626097679138184
1024,1024,0,0,1,28.668139457702637
1024,1024,0,0,1,28.67117214202881
1024,1024,0,0,1,28.67988681793213
1024,1024,0,0,1,28.69079303741455
1024,1024,0,0,1,28.709253311157227
1024,1024,0,0,1,28.710355758666992
1024,1024,0,0,1,28.717524528503418
1024,1024,0,0,1,28.733187675476074
1024,1024,0,0,1,28.75698947906494
1024,1024,0,0,1,28.769598960876465
1024,1024,0,0,1,28.777198791503906
1024,1024,0,0,1,28.78449821472168
1024,1024,0,0,1,28.7979736328125
1024,1024,0,0,1,28.815001487731934
1024,1024,0,0,1,28.825111389160156
1024,1024,0,0,1,28.855542182922363
1024,1024,0,0,1,28.863222122192383
1024,1024,0,0,1,28.86979389190674
1024,1024,0,0,1,28.911693572998047
1024,1024,0,0,1,28.957111358642578
1024,1024,0,0,1,28.973154067993164
1024,1024,0,0,1,29.006308555603027
1024,1024,0,0,1,29.02376937866211
1024,1024,0,0,1,29.026182174682617
1024,1024,0,0,1,29.02974510192871
1024,1024,0,0,1,29.049100875854492
1024,1024,0,0,1,29.05806541442871
1024,1024,0,0,1,29.06298828125
1024,1024,0,0,1,29.079530715942383
1024,1024,0,0,1,29.10883331298828
1024,1024,0,0,1,29.133665084838867
1024,1024,0,0,1,29.13555145263672
1024,1024,0,0,1,29.218748092651367
1024,1024,0,0,1,29.22079563140869
1024,1024,0,0,1,29.22325325012207
1024,1024,0,0,1,29.231021881103516
1024,1024,0,0,1,29.237808227539062
1024,1024,0,0,1,29.24448871612549
1024,1024,0,0,1,29.25157642364502
1024,1024,0,0,1,29.2654390335083
1024,1024,0,0,1,29.26720142364502
1024,1024,0,0,1,29.30569553375244
1024,1024,0,0,1,29.312070846557617
1024,1024,0,0,1,29.316326141357422
1024,1024,0,0,1,29.371047973632812
1024,1024,0,0,1,29.38619613647461
1024,1024,0,0,1,29.41387939453125
1024,1024,0,0,1,29.421229362487793
1024,1024,0,0,1,29.42691421508789
1024,1024,0,0,1,29.437466621398926
1024,1024,0,0,1,29.44697380065918
1024,1024,0,0,1,29.464381217956543
1024,1024,0,0,1,29.472939491271973
1024,1024,0,0,1,29.50603675842285
1024,1024,0,0,1,29.5222225189209
1024,1024,0,0,1,29.52955436706543
1024,1024,0,0,1,29.634639739990234
1024,1024,0,0,1,29.635493278503418
1024,1024,0,0,1,29.657654762268066
1024,1024,0,0,1,29.67049789428711
1024,1024,0,0,1,29.68458652496338
1024,1024,0,0,1,29.69696807861328
1024,1024,0,0,1,29.710588455200195
1024,1024,0,0,1,29.71459674835205
1024,1024,0,0,1,29.730910301208496
1024,1024,0,0,1,29.737719535827637
1024,1024,0,0,1,29.740755081176758
1024,1024,0,0,1,29.780981063842773
1024,1024,0,0,1,29.790739059448242
1024,1024,0,0,1,29.8115873336792
1024,1024,0,0,1,29.817432403564453
1024,1024,0,0,1,29.83936882019043
1024,1024,0,0,1,29.842853546142578
1024,1024,0,0,1,29.859235763549805
1024,1024,0,0,1,29.89116859436035
1024,1024,0,0,1,29.893425941467285
1024,1024,0,0,1,29.995219230651855
1024,1024,0,0,1,30.00262451171875
1024,1024,0,0,1,30.064605712890625
1024,1024,0,0,1,30.065524101257324
1024,1024,0,0,1,30.128844261169434
1024,1024,0,0,1,30.13922691345215
1024,1024,0,0,1,30.14638328552246
1024,1024,0,0,1,30.151373863220215
1024,1024,0,0,1,30.162062644958496
1024,1024,0,0,1,30.18796730041504
1024,1024,0,0,1,30.192651748657227
1024,1024,0,0,1,30.217724800109863
1024,1024,0,0,1,30.288330078125
1024,1024,0,0,1,30.309864044189453
1024,1024,0,0,1,30.33194351196289
1024,1024,0,0,1,30.447195053100586
1024,1024,0,0,1,30.52858066558838
1024,1024,0,0,1,30.543272018432617
1024,1024,0,0,1,30.88925838470459
1024,1024,0,0,1,31.031532287597656
1024,1024,0,0,1,34.18132495880127
1024,1024,0,0,1,34.304439544677734
1024,1024,0,0,1,34.31199264526367
1024,1024,0,0,1,34.40543556213379
1024,1024,0,0,1,34.47514057159424
1024,1024,0,0,1,34.508480072021484
1024,1024,0,0,1,34.61964130401611
1024,1024,0,0,1,34.694045066833496
1024,1024,0,0,1,34.71254062652588
1024,1024,0,0,1,34.751511573791504
1024,1024,0,0,1,35.25493621826172
1024,1024,0,0,1,39.80030632019043
1024,1024,0,0,1,42.47820568084717
1024,1024,0,0,1,42.57924461364746
1024,1024,0,0,1,42.597290992736816
1024,1024,0,0,1,42.69360542297363
1024,1024,0,0,1,42.866393089294434
1024,1024,0,0,1,42.975348472595215
1024,1024,0,0,1,42.98224925994873
1024,1024,0,0,1,43.20588397979736
1024,1024,0,0,1,43.715476989746094
1024,1024,0,0,1,43.75499725341797
1024,1024,0,0,1,43.89566993713379
1024,1024,0,0,1,47.70710754394531
1024,1024,0,0,1,50.03169059753418
1024,1024,0,0,1,51.02534484863281
1024,1024,0,0,1,52.70005798339844
1024,1024,0,0,1,57.781959533691406
1024,1024,0,1,0,27.896793365478516
1024,1024,0,1,0,28.00074577331543
1024,1024,0,1,0,28.053354263305664
1024,1024,0,1,0,28.229989051818848
1024,1024,0,1,0,28.325963020324707
1024,1024,0,1,0,28.354777336120605
1024,1024,0,1,0,28.381309509277344
1024,1024,0,1,0,28.407840728759766
1024,1024,0,1,0,28.445858001708984
1024,1024,0,1,0,28.52531147003174
1024,1024,0,1,0,28.549893379211426
1024,1024,0,1,0,28.55930233001709
1024,1024,0,1,0,28.588041305541992
1024,1024,0,1,0,28.62704563140869
1024,1024,0,1,0,28.702260971069336
1024,1024,0,1,0,28.721576690673828
1024,1024,0,1,0,28.725346565246582
1024,1024,0,1,0,28.73017120361328
1024,1024,0,1,0,28.73336887359619
1024,1024,0,1,0,28.744049072265625
1024,1024,0,1,0,28.749194145202637
1024,1024,0,1,0,28.750688552856445
1024,1024,0,1,0,28.846753120422363
1024,1024,0,1,0,28.856958389282227
1024,1024,0,1,0,28.864795684814453
1024,1024,0,1,0,28.88789653778076
1024,1024,0,1,0,28.90963363647461
1024,1024,0,1,0,28.91944694519043
1024,1024,0,1,0,28.923362731933594
1024,1024,0,1,0,28.950763702392578
1024,1024,0,1,0,29.001994132995605
1024,1024,0,1,0,29.03752899169922
1024,1024,0,1,0,29.062204360961914
1024,1024,0,1,0,29.0716609954834
1024,1024,0,1,0,29.0787992477417
1024,1024,0,1,0,29.08094596862793
1024,1024,0,1,0,29.093119621276855
1024,1024,0,1,0,29.101746559143066
1024,1024,0,1,0,29.107423782348633
1024,1024,0,1,0,29.116393089294434
1024,1024,0,1,0,29.117176055908203
1024,1024,0,1,0,29.12759494781494
1024,1024,0,1,0,29.13022804260254
1024,1024,0,1,0,29.138303756713867
1024,1024,0,1,0,29.195853233337402
1024,1024,0,1,0,29.196505546569824
1024,1024,0,1,0,29.1982421875
1024,1024,0,1,0,29.20074462890625
1024,1024,0,1,0,29.213659286499023
1024,1024,0,1,0,29.225557327270508
1024,1024,0,1,0,29.232048988342285
1024,1024,0,1,0,29.23483657836914
1024,1024,0,1,0,29.235918045043945
1024,1024,0,1,0,29.265690803527832
1024,1024,0,1,0,29.27304172515869
1024,1024,0,1,0,29.282065391540527
1024,1024,0,1,0,29.291234016418457
1024,1024,0,1,0,29.31431484222412
1024,1024,0,1,0,29.33246421813965
1024,1024,0,1,0,29.339872360229492
1024,1024,0,1,0,29.34868812561035
1024,1024,0,1,0,29.355632781982422
1024,1024,0,1,0,29.372097969055176
1024,1024,0,1,0,29.372361183166504
1024,1024,0,1,0,29.38377571105957
1024,1024,0,1,0,29.39150905609131
1024,1024,0,1,0,29.39361000061035
1024,1024,0,1,0,29.41806983947754
1024,1024,0,1,0,29.429962158203125
1024,1024,0,1,0,29.433481216430664
1024,1024,0,1,0,29.441118240356445
1024,1024,0,1,0,29.447300910949707
1024,1024,0,1,0,29.450708389282227
1024,1024,0,1,0,29.488113403320312
1024,1024,0,1,0,29.506354331970215
1024,1024,0,1,0,29.509096145629883
1024,1024,0,1,0,29.51554584503174
1024,1024,0,1,0,29.538451194763184
1024,1024,0,1,0,29.543777465820312
1024,1024,0,1,0,29.545974731445312
1024,1024,0,1,0,29.54753589630127
1024,1024,0,1,0,29.562729835510254
1024,1024,0,1,0,29.56432342529297
1024,1024,0,1,0,29.56675434112549
1024,1024,0,1,0,29.597586631774902
1024,1024,0,1,0,29.6145076751709
1024,1024,0,1,0,29.639174461364746
1024,1024,0,1,0,29.641895294189453
1024,1024,0,1,0,29.669062614440918
1024,1024,0,1,0,29.692666053771973
1024,1024,0,1,0,29.69676971435547
1024,1024,0,1,0,29.702455520629883
1024,1024,0,1,0,29.71598720550537
1024,1024,0,1,0,29.727742195129395
1024,1024,0,1,0,29.75364398956299
1024,1024,0,1,0,29.754531860351562
1024,1024,0,1,0,29.755309104919434
1024,1024,0,1,0,29.78365993499756
1024,1024,0,1,0,29.787429809570312
1024,1024,0,1,0,29.803967475891113
1024,1024,0,1,0,29.806201934814453
1024,1024,0,1,0,29.84183979034424
1024,1024,0,1,0,29.877863883972168
1024,1024,0,1,0,29.923705101013184
1024,1024,0,1,0,29.9368257522583
1024,1024,0,1,0,30.02656078338623
1024,1024,0,1,0,30.045705795288086
1024,1024,0,1,0,30.045984268188477
1024,1024,0,1,0,30.0681209564209
1024,1024,0,1,0,30.119481086730957
1024,1024,0,1,0,30.14293384552002
1024,1024,0,1,0,30.163460731506348
1024,1024,0,1,0,30.2548828125
1024,1024,0,1,0,30.34993839263916
1024,1024,0,1,0,30.396584510803223
1024,1024,0,1,0,30.411293983459473
1024,1024,0,1,0,30.441044807434082
1024,1024,0,1,0,30.454818725585938
1024,1024,0,1,0,30.45597267150879
1024,1024,0,1,0,30.457857131958008
1024,1024,0,1,0,30.57845401763916
1024,1024,0,1,0,30.65397357940674
1024,1024,0,1,0,30.723361015319824
1024,1024,0,1,0,30.7762393951416
1024,1024,0,1,0,30.91274929046631
1024,1024,0,1,0,31.066601753234863
1024,1024,0,1,0,31.212499618530273
1024,1024,0,1,0,31.215686798095703
1024,1024,0,1,0,31.315189361572266
1024,1024,0,1,0,34.38261604309082
1024,1024,0,1,0,34.392476081848145
1024,1024,0,1,0,34.60708999633789
1024,1024,0,1,0,34.63219738006592
1024,1024,0,1,0,34.8403902053833
1024,1024,0,1,0,35.81227779388428
1024,1024,0,1,0,36.37429332733154
1024,1024,0,1,0,40.2610445022583
1024,1024,0,1,0,40.40108680725098
1024,1024,0,1,0,41.719149589538574
1024,1024,0,1,0,42.55056285858154
1024,1024,0,1,0,42.754380226135254
1024,1024,0,1,0,42.87544631958008
1024,1024,0,1,0,43.208539962768555
1024,1024,0,1,0,43.406728744506836
1024,1024,0,1,0,43.61055278778076
1024,1024,0,1,0,47.50173091888428
1024,1024,0,1,0,50.447041511535645
1024,1024,0,1,0,55.93542766571045
1024,1024,0,1,0,63.58326530456543
1024,1024,0,1,0,67.66259098052979
1024,1024,0,1,1,29.370206832885742
1024,1024,0,1,1,29.417316436767578
1024,1024,0,1,1,29.50451374053955
1024,1024,0,1,1,29.92716407775879
1024,1024,0,1,1,29.984726905822754
1024,1024,0,1,1,30.059657096862793
1024,1024,0,1,1,30.078543663024902
1024,1024,0,1,1,30.100414276123047
1024,1024,0,1,1,30.150493621826172
1024,1024,0,1,1,30.156901359558105
1024,1024,0,1,1,30.165791511535645
1024,1024,0,1,1,30.189209938049316
1024,1024,0,1,1,30.224668502807617
1024,1024,0,1,1,30.28084087371826
1024,1024,0,1,1,30.280845642089844
1024,1024,0,1,1,30.30197238922119
1024,1024,0,1,1,30.34169292449951
1024,1024,0,1,1,30.341964721679688
1024,1024,0,1,1,30.34294033050537
1024,1024,0,1,1,30.358917236328125
1024,1024,0,1,1,30.36386775970459
1024,1024,0,1,1,30.37852191925049
1024,1024,0,1,1,30.38451385498047
1024,1024,0,1,1,30.404905319213867
1024,1024,0,1,1,30.41596794128418
1024,1024,0,1,1,30.4188232421875
1024,1024,0,1,1,30.4367618560791
1024,1024,0,1,1,30.457351684570312
1024,1024,0,1,1,30.459797859191895
1024,1024,0,1,1,30.466047286987305
1024,1024,0,1,1,30.467010498046875
1024,1024,0,1,1,30.50705909729004
1024,1024,0,1,1,30.516447067260742
1024,1024,0,1,1,30.528278350830078
1024,1024,0,1,1,30.55182647705078
1024,1024,0,1,1,30.55769634246826
1024,1024,0,1,1,30.57903480529785
1024,1024,0,1,1,30.588598251342773
1024,1024,0,1,1,30.5997371673584
1024,1024,0,1,1,30.60089874267578
1024,1024,0,1,1,30.60662841796875
1024,1024,0,1,1,30.620656967163086
1024,1024,0,1,1,30.620697021484375
1024,1024,0,1,1,30.621055603027344
1024,1024,0,1,1,30.623236656188965
1024,1024,0,1,1,30.62578010559082
1024,1024,0,1,1,30.627562522888184
1024,1024,0,1,1,30.638951301574707
1024,1024,0,1,1,30.641955375671387
1024,1024,0,1,1,30.645771026611328
1024,1024,0,1,1,30.657767295837402
1024,1024,0,1,1,30.676713943481445
1024,1024,0,1,1,30.708474159240723
1024,1024,0,1,1,30.711528778076172
1024,1024,0,1,1,30.712812423706055
1024,1024,0,1,1,30.727330207824707
1024,1024,0,1,1,30.7356014251709
1024,1024,0,1,1,30.74522113800049
1024,1024,0,1,1,30.752968788146973
1024,1024,0,1,1,30.753705978393555
1024,1024,0,1,1,30.764375686645508
1024,1024,0,1,1,30.772544860839844
1024,1024,0,1,1,30.77718734741211
1024,1024,0,1,1,30.799686431884766
1024,1024,0,1,1,30.800790786743164
1024,1024,0,1,1,30.80379867553711
1024,1024,0,1,1,30.805513381958008
1024,1024,0,1,1,30.816332817077637
1024,1024,0,1,1,30.81935405731201
1024,1024,0,1,1,30.82357883453369
1024,1024,0,1,1,30.83044147491455
1024,1024,0,1,1,30.831826210021973
1024,1024,0,1,1,30.8558931350708
1024,1024,0,1,1,30.863713264465332
1024,1024,0,1,1,30.866159439086914
1024,1024,0,1,1,30.870187759399414
1024,1024,0,1,1,30.873153686523438
1024,1024,0,1,1,30.88509750366211
1024,1024,0,1,1,30.893174171447754
1024,1024,0,1,1,30.910268783569336
1024,1024,0,1,1,30.91548252105713
1024,1024,0,1,1,30.92685317993164
1024,1024,0,1,1,30.946412086486816
1024,1024,0,1,1,30.96041965484619
1024,1024,0,1,1,30.96517562866211
1024,1024,0,1,1,30.98911190032959
1024,1024,0,1,1,30.991389274597168
1024,1024,0,1,1,31.004884719848633
1024,1024,0,1,1,31.01044464111328
1024,1024,0,1,1,31.01216697692871
1024,1024,0,1,1,31.01265048980713
1024,1024,0,1,1,31.01356315612793
1024,1024,0,1,1,31.02451515197754
1024,1024,0,1,1,31.025771141052246
1024,1024,0,1,1,31.054966926574707
1024,1024,0,1,1,31.0572566986084
1024,1024,0,1,1,31.06301212310791
1024,1024,0,1,1,31.09541606903076
1024,1024,0,1,1,31.096229553222656
1024,1024,0,1,1,31.104839324951172
1024,1024,0,1,1,31.11070442199707
1024,1024,0,1,1,31.11389923095703
1024,1024,0,1,1,31.11916732788086
1024,1024,0,1,1,31.13301944732666
1024,1024,0,1,1,31.19836139678955
1024,1024,0,1,1,31.20701503753662
1024,1024,0,1,1,31.220623016357422
1024,1024,0,1,1,31.23096466064453
1024,1024,0,1,1,31.235065460205078
1024,1024,0,1,1,31.238879203796387
1024,1024,0,1,1,31.24803638458252
1024,1024,0,1,1,31.28759479522705
1024,1024,0,1,1,31.324095726013184
1024,1024,0,1,1,31.336732864379883
1024,1024,0,1,1,31.35502815246582
1024,1024,0,1,1,31.365215301513672
1024,1024,0,1,1,31.366119384765625
1024,1024,0,1,1,31.371764183044434
1024,1024,0,1,1,31.377732276916504
1024,1024,0,1,1,31.39502716064453
1024,1024,0,1,1,31.432058334350586
1024,1024,0,1,1,31.44746208190918
1024,1024,0,1,1,31.46484088897705
1024,1024,0,1,1,31.470620155334473
1024,1024,0,1,1,31.53573513031006
1024,1024,0,1,1,31.751752853393555
1024,1024,0,1,1,32.01556968688965
1024,1024,0,1,1,33.736854553222656
1024,1024,0,1,1,35.46371364593506
1024,1024,0,1,1,35.4760217666626
1024,1024,0,1,1,38.26914310455322
1024,1024,0,1,1,38.28426647186279
1024,1024,0,1,1,41.17312812805176
1024,1024,0,1,1,43.276692390441895
1024,1024,0,1,1,43.704360008239746
1024,1024,0,1,1,43.987826347351074
1024,1024,0,1,1,44.408352851867676
1024,1024,0,1,1,44.73440170288086
1024,1024,0,1,1,46.45383930206299
1024,1024,0,1,1,48.37734794616699
1024,1024,0,1,1,48.5881986618042
1024,1024,0,1,1,49.2539758682251
1024,1024,0,1,1,49.9306697845459
1024,1024,0,1,1,51.95057773590088
1024,1024,0,1,1,54.405710220336914
1024,1024,0,1,1,54.906423568725586
1024,1024,0,1,1,54.949055671691895
1024,1024,0,1,1,59.35180950164795
1024,1024,0,1,1,61.516289710998535
1024,1024,0,1,1,81.81012725830078
1024,1024,1,0,0,27.97529411315918
1024,1024,1,0,0,28.08701992034912
1024,1024,1,0,0,28.118626594543457
1024,1024,1,0,0,28.185535430908203
1024,1024,1,0,0,28.296335220336914
1024,1024,1,0,0,28.491517066955566
1024,1024,1,0,0,28.51467800140381
1024,1024,1,0,0,28.52718162536621
1024,1024,1,0,0,28.562003135681152
1024,1024,1,0,0,28.564574241638184
1024,1024,1,0,0,28.570707321166992
1024,1024,1,0,0,28.574877738952637
1024,1024,1,0,0,28.586989402770996
1024,1024,1,0,0,28.61825180053711
1024,1024,1,0,0,28.633950233459473
1024,1024,1,0,0,28.640944480895996
1024,1024,1,0,0,28.654295921325684
1024,1024,1,0,0,28.668086051940918
1024,1024,1,0,0,28.676674842834473
1024,1024,1,0,0,28.71451759338379
1024,1024,1,0,0,28.738333702087402
1024,1024,1,0,0,28.764857292175293
1024,1024,1,0,0,28.782896041870117
1024,1024,1,0,0,28.789409637451172
1024,1024,1,0,0,28.794111251831055
1024,1024,1,0,0,28.799657821655273
1024,1024,1,0,0,28.81326389312744
1024,1024,1,0,0,28.81845760345459
1024,1024,1,0,0,28.81975269317627
1024,1024,1,0,0,28.830986976623535
1024,1024,1,0,0,28.844667434692383
1024,1024,1,0,0,28.845282554626465
1024,1024,1,0,0,28.89414882659912
1024,1024,1,0,0,28.900763511657715
1024,1024,1,0,0,28.930889129638672
1024,1024,1,0,0,28.93422794342041
1024,1024,1,0,0,28.939677238464355
1024,1024,1,0,0,29.000717163085938
1024,1024,1,0,0,29.01564884185791
1024,1024,1,0,0,29.01711368560791
1024,1024,1,0,0,29.020034790039062
1024,1024,1,0,0,29.035463333129883
1024,1024,1,0,0,29.045063018798828
1024,1024,1,0,0,29.045663833618164
1024,1024,1,0,0,29.062111854553223
1024,1024,1,0,0,29.07301902770996
1024,1024,1,0,0,29.08144760131836
1024,1024,1,0,0,29.127376556396484
1024,1024,1,0,0,29.13258647918701
1024,1024,1,0,0,29.133487701416016
1024,1024,1,0,0,29.137646675109863
1024,1024,1,0,0,29.145773887634277
1024,1024,1,0,0,29.15024471282959
1024,1024,1,0,0,29.15963077545166
1024,1024,1,0,0,29.188188552856445
1024,1024,1,0,0,29.192523956298828
1024,1024,1,0,0,29.211432456970215
1024,1024,1,0,0,29.22996425628662
1024,1024,1,0,0,29.24802017211914
1024,1024,1,0,0,29.268342971801758
1024,1024,1,0,0,29.26905059814453
1024,1024,1,0,0,29.272472381591797
1024,1024,1,0,0,29.293612480163574
1024,1024,1,0,0,29.295157432556152
1024,1024,1,0,0,29.3402099609375
1024,1024,1,0,0,29.350138664245605
1024,1024,1,0,0,29.394336700439453
1024,1024,1,0,0,29.4049015045166
1024,1024,1,0,0,29.410630226135254
1024,1024,1,0,0,29.415803909301758
1024,1024,1,0,0,29.420273780822754
1024,1024,1,0,0,29.42422580718994
1024,1024,1,0,0,29.42680835723877
1024,1024,1,0,0,29.442482948303223
1024,1024,1,0,0,29.470678329467773
1024,1024,1,0,0,29.504993438720703
1024,1024,1,0,0,29.519023895263672
1024,1024,1,0,0,29.56434440612793
1024,1024,1,0,0,29.565665245056152
1024,1024,1,0,0,29.56616497039795
1024,1024,1,0,0,29.586185455322266
1024,1024,1,0,0,29.588247299194336
1024,1024,1,0,0,29.60279941558838
1024,1024,1,0,0,29.603626251220703
1024,1024,1,0,0,29.630615234375
1024,1024,1,0,0,29.6346378326416
1024,1024,1,0,0,29.670047760009766
1024,1024,1,0,0,29.67371368408203
1024,1024,1,0,0,29.675742149353027
1024,1024,1,0,0,29.706257820129395
1024,1024,1,0,0,29.71473217010498
1024,1024,1,0,0,29.72381019592285
1024,1024,1,0,0,29.73573398590088
1024,1024,1,0,0,29.73964500427246
1024,1024,1,0,0,29.76339626312256
1024,1024,1,0,0,29.775944709777832
1024,1024,1,0,0,29.78501319885254
